u,v,highway,length,lanes,risk_score
3823124842,3823125048,residential,51.42940953133839,2,2.1521953e-05
3823124842,3823125236,residential,71.18590359011212,6,5.3612737e-05
3823124844,3823124845,residential,140.52827356734534,2,3.896753e-05
3823124844,3823125050,tertiary,36.330502349100136,2,5.3612737e-05
3823124844,4584888197,residential,125.28981190604664,2,3.896753e-05
3823124845,3823125049,residential,47.24044964399628,2,2.1521953e-05
3823124852,3823124971,residential,51.26276411780804,2,2.1521953e-05
3823124852,3823124974,residential,91.5663792376875,2,2.8404178e-05
3823124852,3823125020,residential,5.990685582890543,2,1.02936665e-05
3823124856,3823124967,residential,39.63721526099383,2,1.3061258e-05
3823124856,3823125020,residential,56.24727566328638,2,2.1521953e-05
3823124856,4585872058,residential,52.32175924195163,2,2.1521953e-05
3823124957,3823124958,residential,71.88288831831295,2,2.8404178e-05
3823124957,3823124996,residential,39.18221511525818,2,1.3061258e-05
3823124957,4585872058,residential,9.84428747178821,2,1.02936665e-05
3823124958,3823125002,residential,30.762284310857588,2,1.02936665e-05
3823124958,4585872059,residential,39.579108033325234,1,1.3061258e-05
3823124960,3823124962,residential,67.27560363489063,2,2.1521953e-05
3823124960,3823125217,residential,64.30993293872966,2,2.1521953e-05
3823124960,4585866465,residential,24.57948862944538,2,1.02936665e-05
3823124963,3823124964,residential,75.91036158132961,2,2.8404178e-05
3823124964,3823124965,residential,71.9689209679364,2,2.8404178e-05
3823124964,3823124989,residential,28.167151570251125,2,1.02936665e-05
3823124965,3823124991,residential,28.729019532843505,2,1.02936665e-05
3823124965,3823124996,residential,10.478732405020912,2,1.02936665e-05
3823124967,3823124996,residential,60.83455762666252,2,2.1521953e-05
3823124971,3823124977,residential,31.26701029123069,2,1.02936665e-05
3823124971,3823125025,residential,60.333261690082736,2,2.1521953e-05
3823124974,3823124977,residential,93.77473372946884,2,2.8404178e-05
3823124974,3823124983,residential,34.59611372558262,2,1.02936665e-05
3823124977,3823124982,residential,13.951746795703754,2,1.02936665e-05
3823124980,3823124981,residential,27.3049365697496,2,1.02936665e-05
3823124980,3823124985,residential,24.6946948126544,2,1.02936665e-05
3823124981,3823124984,residential,26.34898586087037,2,1.02936665e-05
3823124982,3823124984,residential,77.26597319691585,2,2.8404178e-05
3823124982,3823124985,residential,101.91479729816211,2,2.8404178e-05
3823124983,3823124984,residential,72.00637405154767,2,2.8404178e-05
3823124988,3823124989,residential,61.39732705334188,2,2.1521953e-05
3823124989,3823124991,residential,77.03598542299176,2,2.8404178e-05
3823124991,4585872059,residential,28.813049265505978,2,1.02936665e-05
3823124994,4585872059,residential,49.74840436174696,2,2.1521953e-05
3823125002,3823125012,residential,48.58885807063586,2,2.1521953e-05
3823125002,4585866465,residential,18.079795114921136,2,1.02936665e-05
3823125005,3823125008,residential,61.18488290148713,2,2.1521953e-05
3823125005,3823125012,residential,18.094133130181827,2,1.02936665e-05
3823125005,3823125235,residential,20.48029184047036,6,2.092451e-05
3823125008,3823125029,residential,68.94645099969925,2,2.1521953e-05
3823125009,4585866465,residential,84.24851654890661,2,2.8404178e-05
3823125012,3823125014,residential,74.6345642390724,2,2.8404178e-05
3823125012,3823125217,residential,74.40953568691435,2,2.8404178e-05
3823125014,3823125021,residential,25.4996003164228,2,1.02936665e-05
3823125014,3823125029,residential,25.85570990476809,2,1.02936665e-05
3823125015,3823125020,residential,40.208020899590736,2,1.3061258e-05
3823125015,3823125023,residential,19.567136675057604,2,1.02936665e-05
3823125015,4585872060,residential,32.04176004483624,2,1.02936665e-05
3823125021,3823125023,residential,52.66436089447686,2,2.1521953e-05
3823125021,4585872060,residential,10.93297732543128,2,1.02936665e-05
3823125023,3823125025,residential,5.980402637284104,2,1.02936665e-05
3823125033,3823125046,residential,49.784180775816495,2,2.1521953e-05
3823125035,4585866464,residential,69.33948798667798,6,5.3612737e-05
3823125046,3823125159,residential,61.45647327687813,2,2.1521953e-05
3823125046,4585866464,residential,71.263481608277,2,2.8404178e-05
3823125047,3823125048,residential,154.15098301552118,2,5.3612737e-05
3823125047,3823125159,residential,59.6887458857223,2,2.1521953e-05
3823125048,3823125049,residential,129.24073436303894,2,3.896753e-05
3823125049,3823125050,residential,139.9994463959286,2,3.896753e-05
3823125159,4739935495,residential,65.76654250690214,2,2.1521953e-05
3823125173,3823125305,residential,138.16926977131484,2,3.896753e-05
3823125173,3823125306,tertiary,69.53564573762304,2,0.00010854434
3823125173,7738724574,tertiary,98.15770199638496,2,0.00012515846
3823125181,3823125193,residential,308.99368385303603,2,0.00018905941
3823125193,3823125217,residential,38.417691772670025,2,1.02936665e-05
3823125193,3823125238,residential,225.19081211992147,2,0.00010854434
3823125193,3823125239,residential,52.616873009431295,2,2.1521953e-05
3823125238,3823125239,residential,154.86332564697807,2,5.3612737e-05
3823125294,3823125295,residential,60.32059084651025,2,5.3612737e-05
3823125294,3823125305,residential,66.65587365729355,2,2.1521953e-05
3823125294,4584888197,residential,115.8133010260172,2,3.295083e-05
3823125295,3823125308,primary_link,73.92199222966013,1,0.00025518943
3823125295,3823125312,primary,107.59200488412596,1,0.0003057371
4585866462,3823125295,primary,113.71133333444266,1,0.0003057371
6033413577,3823125301,primary,75.01926847400671,1,0.0003057371
11944713925,3823125301,primary_link,10.877880688447938,1,5.3612737e-05
3823125305,4647199589,residential,35.6856727853223,1,5.3612737e-05
3823125306,3823125307,residential,136.0526379157755,2,3.896753e-05
3823125306,8460006055,residential,120.34017398629086,2,3.295083e-05
7281578348,3823125307,primary_link,19.509241474872653,1,5.3612737e-05
3823125307,11944713925,primary_link,61.279873298595874,1,0.00010854434
3823125308,3823125312,primary_link,70.50667427091071,1,0.00025518943
3823125308,4647199589,primary_link,41.60439074603349,1,0.00010854434
3823125316,4717811248,residential,49.3015431834784,2,2.1521953e-05
3823125316,7738724574,residential,355.3464117194179,2,0.00025518943
3823125316,7738724583,residential,212.6443230475235,2,0.00010854434
3823125358,3823125358,secondary_link,219.90374621400727,1,0.0003057371
3823125358,3823345354,secondary,491.80348138579006,1,0.0004517338
3823125377,3823125380,residential,73.32206188379986,2,2.8404178e-05
3823125377,3823206738,secondary,40.45703478201884,2,0.000101691665
3823125380,3823125382,residential,62.41663672698098,2,2.1521953e-05
3823125382,3823125398,residential,51.761989797938405,2,2.1521953e-05
3823125382,4585783750,residential,20.59707213251176,2,1.02936665e-05
3823125386,3823125390,residential,65.5972172324658,2,2.1521953e-05
3823125386,3823125399,residential,21.591576275168187,2,1.02936665e-05
3823125386,3823125413,residential,32.890672230737984,2,1.02936665e-05
3823125386,4585783750,residential,42.398092452258005,2,1.3061258e-05
3823125390,3823125413,residential,47.53352565602587,2,2.1521953e-05
3823125390,4585783749,residential,15.170881097176585,2,1.02936665e-05
3823125394,3823125399,residential,5.091428720049651,2,1.02936665e-05
3823125398,3823125399,residential,6.713444742648289,2,1.02936665e-05
3823125398,3823206738,residential,29.822378269713784,2,1.02936665e-05
3823125413,3823125432,residential,55.30884927096911,2,2.1521953e-05
3823125416,3823125427,residential,104.67858183920636,2,2.8404178e-05
3823125423,3823125427,residential,53.70657410728401,2,2.1521953e-05
3823125427,3823125432,residential,63.25363934877456,2,2.1521953e-05
3823125432,3823125437,residential,257.48068399196507,2,0.00025518943
3823125432,4585783750,residential,70.2031726138445,2,2.8404178e-05
3823125437,3823125451,residential,14.146038861780426,1,1.02936665e-05
3823125437,11944713935,residential,59.17316638602144,6,2.8404178e-05
3823125448,3823125451,residential,97.26884401808326,2,2.8404178e-05
3823125448,4585783749,secondary,202.725778273581,2,0.0004517338
3823125448,11944713937,secondary,73.66103241761057,2,0.00025518943
3823125451,11944713936,residential,77.33827646858592,6,3.896753e-05
3823206659,11978139841,residential,65.67088373701318,6,2.8404178e-05
3823206665,11944713940,residential,87.51228361380834,2,2.8404178e-05
3823206670,3823206717,residential,20.16719001198281,1,1.02936665e-05
3823206670,10203285908,residential,8.7012176007454,1,1.02936665e-05
3823206670,11944712422,residential,71.47698411655172,2,2.8404178e-05
3823206717,3823206752,residential,105.58302550063748,1,2.8404178e-05
3823206717,10203285908,residential,15.282922500153084,1,1.02936665e-05
3823206738,4585783749,secondary,65.5482474441686,2,0.00025518943
3823206752,3823207074,residential,178.75254526200078,2,5.3612737e-05
3823206752,3823207104,residential,331.8252446830844,1,0.00025518943
3823206892,11944712439,residential,13.853861183822616,6,2.092451e-05
3823206892,11978139848,primary,352.87543452299417,1,0.00092491665
12946294466,3823206892,primary,268.48584405858657,1,0.0004517338
3823206945,3823207095,residential,30.536540921433705,6,2.092451e-05
3823206945,4585817953,residential,47.50713880951902,6,2.1521953e-05
3823206945,11944712440,residential,31.65081197596337,6,2.092451e-05
3823207094,3823207095,residential,65.16392872710455,2,2.1521953e-05
3823207095,4585817952,residential,28.84581344194285,2,1.02936665e-05
3823207104,4585817952,residential,95.90504992553018,2,2.8404178e-05
3823207104,4585817953,residential,52.5297397006706,1,2.1521953e-05
3823207138,3823207272,residential,27.82101134369656,6,2.092451e-05
3823207138,4585817952,residential,37.59941198205586,6,2.092451e-05
3823207138,11944712438,residential,47.10055543409009,6,2.1521953e-05
3823207272,3823207300,residential,27.35288725455829,6,2.092451e-05
3823207272,11944712441,residential,74.81471138161055,6,3.896753e-05
3823207300,3823207301,residential,67.626455049777,6,2.8404178e-05
3823207300,3823207303,residential,36.10408944735087,6,2.092451e-05
3823207300,3823207326,residential,27.74216595896496,6,2.092451e-05
3823207301,3823207466,residential,64.79090734124536,6,2.8404178e-05
3823207301,11978212052,residential,34.202707359789216,6,2.092451e-05
3823207303,3823207485,residential,91.8100989970475,2,2.8404178e-05
3823207303,4585817952,residential,55.30890264901256,4,2.1521953e-05
3823207326,3823207328,residential,47.83753193163133,2,2.1521953e-05
3823207326,3823207356,residential,37.46054866000032,2,1.02936665e-05
3823207466,3823207504,residential,84.50120848967713,2,2.8404178e-05
3823207466,3823207508,residential,54.27232927797897,2,2.1521953e-05
3823207485,3823207502,residential,82.27452713528973,2,2.8404178e-05
3823207485,3823207521,residential,125.14726619272663,6,5.3612737e-05
3823207492,3823207513,residential,28.63042946223188,2,1.02936665e-05
3823207492,11944712442,residential,94.09086690140212,6,3.896753e-05
3823207492,11944712443,residential,54.21812999894266,6,2.1521953e-05
3823207502,3823207504,residential,26.31681103821373,1,1.02936665e-05
3823207502,3823207521,residential,31.525959280710616,2,1.02936665e-05
3823207504,3823207508,residential,12.619408804977375,1,1.02936665e-05
3823207508,3823207521,residential,67.64244662397653,2,2.1521953e-05
3823207760,3823207769,residential,158.6794816374709,1,5.3612737e-05
3823207760,3823207779,residential,82.79582857865576,1,2.8404178e-05
3823207760,11944743263,residential,25.1719656078788,1,1.02936665e-05
3823207769,3823207789,residential,156.50474388883924,1,5.3612737e-05
3823207769,11944743261,residential,128.68189889275067,6,5.3612737e-05
3823207777,3823207779,residential,54.00641581550376,1,2.1521953e-05
3823207779,3823207789,residential,89.3100060704049,1,2.8404178e-05
3823345354,11729817269,residential,114.52260435983736,2,3.295083e-05
3823348361,3823348363,residential,16.437191226783384,2,1.02936665e-05
3823348362,3823348365,residential,13.852575998916231,2,1.02936665e-05
3823348362,3823348368,residential,43.22885542188576,2,2.0151181e-05
3823348363,3823348365,residential,29.5246478486864,1,1.02936665e-05
3823348363,3823348375,residential,71.27318002586027,1,2.8404178e-05
3823348365,3823348375,residential,43.26933436483628,2,2.0151181e-05
3823348368,3823348372,residential,35.90029195117536,2,1.02936665e-05
3823348372,3823348377,residential,24.897567054731667,4,2.092451e-05
3823348372,3823348381,residential,21.440668405389005,2,1.02936665e-05
3823348375,3823348381,residential,31.83990585322577,4,2.092451e-05
3823348376,3823348390,residential,60.04175006165199,2,2.1521953e-05
3823348376,9689663196,secondary,65.70501467431488,2,0.00025518943
3823348377,3823348387,residential,12.882987972414016,2,1.02936665e-05
3823348377,3823348389,residential,48.969549640752135,2,2.1521953e-05
3823348379,3823348389,residential,12.16126994291312,2,1.02936665e-05
3823348379,4585902743,residential,80.58885981837257,2,2.8404178e-05
3823348381,3823348387,residential,22.985373224813703,2,1.02936665e-05
3823348385,3823348389,residential,24.846989504064435,2,1.02936665e-05
3823348385,3823348390,residential,68.05286011477433,2,2.1521953e-05
3823348385,3823348400,residential,28.583100303317423,2,1.02936665e-05
3823348387,3823348412,residential,43.0515036865865,2,2.0151181e-05
3823348390,3823348402,residential,46.35017046885133,2,2.1521953e-05
3823348396,3823348412,residential,60.96630580062536,2,2.1521953e-05
3823348396,3823348431,residential,163.97479040455588,6,5.3612737e-05
3823348400,3823348408,residential,14.109944455766106,2,1.02936665e-05
3823348400,3823348411,residential,60.32097865247329,2,2.1521953e-05
3823348402,3823348411,residential,52.94132581460031,2,2.1521953e-05
3823348402,9689663196,residential,67.6238757791978,2,2.1521953e-05
3823348408,3823348420,residential,64.35713760719905,2,2.1521953e-05
3823348408,3823348424,residential,70.67121005691645,2,2.8404178e-05
3823348411,3823348424,residential,22.06956085374016,2,1.02936665e-05
3823348412,3823348420,residential,17.288575247487838,2,1.02936665e-05
3823348420,3823348436,residential,88.52847286027533,2,2.8404178e-05
3823348424,3823348429,residential,63.85279574463385,2,2.1521953e-05
3823348429,3823348436,residential,122.14693110787178,2,3.295083e-05
3823348431,3823348441,residential,33.356568729379056,6,2.092451e-05
3823348436,3823348441,residential,216.81042424216324,2,0.00010854434
3823348443,3823348559,residential,65.35522158976119,4,2.8404178e-05
3823348447,3823348456,residential,159.94854556846855,2,5.3612737e-05
3823348447,3823348562,residential,75.6608440499528,2,2.8404178e-05
3823348447,3823348563,secondary,33.89413695041527,2,9.977264e-05
3823348456,3823348557,residential,23.59668606313516,6,2.092451e-05
3823348456,3823348566,residential,30.422304599620272,2,1.02936665e-05
3823348557,3823348558,residential,21.207681837463085,2,1.02936665e-05
3823348557,3823348582,residential,76.48530230427816,6,3.896753e-05
3823348558,3823348559,residential,7.862490590104008,2,1.02936665e-05
3823348558,3823348584,residential,76.35828665854811,4,3.896753e-05
3823348559,3823348584,residential,126.85537059741988,2,3.896753e-05
3823348562,3823348566,residential,87.50153465101573,2,2.8404178e-05
3823348562,3823348567,residential,36.93491016955038,2,1.02936665e-05
3823348563,3823348567,residential,74.51469238597646,2,2.8404178e-05
3823348566,3823348572,residential,28.83263873145048,2,1.02936665e-05
3823348567,3823348570,residential,45.68518463308556,2,2.1521953e-05
3823348572,3823348581,residential,16.793078827197526,2,1.02936665e-05
3823348572,3823348587,residential,62.74072117610532,2,2.1521953e-05
3823348581,3823348582,residential,11.559400538068838,2,1.02936665e-05
3823348581,3823348601,residential,30.877822660065164,2,1.02936665e-05
3823348582,3823348584,residential,22.485839916478103,2,1.02936665e-05
3823348587,3823348588,residential,21.262380282868207,2,1.02936665e-05
3823348587,3823348599,residential,25.85566702980584,2,1.02936665e-05
3823348588,3823348596,residential,44.814602715111576,2,2.1521953e-05
3823348588,3823348599,residential,44.34822064242293,3,2.1521953e-05
3823348593,3823348594,residential,30.35756689906216,2,1.02936665e-05
3823348594,3823348601,residential,18.34344457506672,2,1.02936665e-05
3823348594,3823348656,residential,77.65700208442247,6,3.896753e-05
3823348596,3823348603,residential,42.62552238627049,2,1.3061258e-05
3823348596,3823348614,residential,55.74474743853686,2,2.1521953e-05
3823348599,3823348610,residential,22.32467598710236,2,1.02936665e-05
3823348601,3823348611,residential,19.0956620790728,6,2.092451e-05
3823348603,3823348605,residential,50.791343671700034,2,2.1521953e-05
3823348603,3823348614,residential,17.299667016233403,2,1.02936665e-05
3823348610,3823348611,residential,60.05503154405718,2,2.1521953e-05
3823348610,3823348625,residential,21.10820556152756,2,1.02936665e-05
3823348611,3823348629,residential,20.996683135187894,2,1.02936665e-05
3823348614,3823348638,residential,17.14642823827395,2,1.02936665e-05
3823348618,3823348635,residential,36.024051402430224,2,1.02936665e-05
3823348624,3823348638,residential,68.0649137442975,2,2.1521953e-05
3823348625,3823348628,residential,34.31037410232876,2,1.02936665e-05
3823348625,3823348634,residential,8.534010715542802,2,1.02936665e-05
3823348628,3823348629,residential,28.346226283112266,2,1.02936665e-05
3823348628,3823348680,residential,54.973036311367416,2,2.1521953e-05
3823348629,3823348667,residential,43.39085921021814,2,2.1521953e-05
3823348634,3823348647,residential,56.85071008719939,2,2.1521953e-05
3823348634,3823348651,residential,19.09390716913517,2,1.02936665e-05
3823348634,9702075943,residential,107.33939281346127,2,2.8404178e-05
3823348635,3823348643,residential,15.066832912116768,2,1.02936665e-05
3823348635,3823348693,residential,76.76787945857225,2,2.8404178e-05
3823348638,9702075943,residential,16.28782743894083,2,1.02936665e-05
3823348643,3823348656,residential,33.35886789620234,2,1.02936665e-05
3823348643,3823348702,residential,83.95739964416157,2,2.8404178e-05
3823348647,3823348651,residential,70.34173009605578,2,2.8404178e-05
3823348647,9702075946,residential,41.510083570486586,2,1.3061258e-05
3823348651,3823348697,residential,52.117212105992266,2,2.1521953e-05
3823348655,3823348682,residential,42.56464781627219,2,1.3061258e-05
3823348656,3823348667,residential,29.655542710520315,2,1.02936665e-05
3823348656,4585969175,residential,73.85530559781418,2,2.8404178e-05
3823348662,3823348698,residential,108.57165799942692,2,3.295083e-05
3823348662,5293309115,residential,84.63590221933906,4,3.896753e-05
3823348662,9702075946,residential,68.37708574250699,2,2.1521953e-05
3823348667,3823348680,residential,25.137645068304284,2,1.02936665e-05
3823348667,4585969176,residential,72.50410505698287,2,2.8404178e-05
3823348680,3823348687,residential,20.19363645571333,2,1.02936665e-05
3823348680,4585969177,residential,69.29620321576228,2,2.8404178e-05
3823348682,3823348693,residential,25.115003253630075,1,1.02936665e-05
3823348682,3823348748,residential,138.02881956959365,2,3.896753e-05
3823348687,3823348697,residential,23.32820007341624,2,1.02936665e-05
3823348687,4585969178,residential,62.78086896948122,2,2.1521953e-05
3823348693,3823348702,residential,22.43605502121139,2,1.02936665e-05
3823348697,3823348701,residential,18.14026173487361,2,1.02936665e-05
3823348697,3823348725,residential,59.2564433150552,2,2.1521953e-05
3823348698,3823348716,residential,30.270046267669084,2,1.02936665e-05
3823348698,3823348722,residential,37.48498533454541,6,2.092451e-05
3823348701,3823348714,residential,26.040834241488938,4,2.092451e-05
3823348701,3823348716,residential,54.66282847444977,2,2.1521953e-05
3823348702,4585969175,residential,24.20096737678577,2,1.02936665e-05
3823348714,3823348725,residential,42.95734719996127,2,1.3061258e-05
3823348714,3823348728,residential,42.04280384818817,2,1.3061258e-05
3823348716,3823348722,residential,19.213793965582106,4,2.092451e-05
3823348716,3823348728,residential,29.47686499798698,2,1.02936665e-05
3823348722,3823348755,residential,55.6310056703996,1,2.1521953e-05
3823348722,5293309113,residential,72.39124501089215,4,3.896753e-05
3823348725,4585938065,residential,31.1975461451062,2,1.02936665e-05
3823348725,4585969178,residential,30.51930328679749,2,1.02936665e-05
3823348728,4585938065,residential,65.21028391246386,2,2.1521953e-05
3823348739,3823348740,residential,12.931016761405596,2,1.02936665e-05
3823348740,3823348746,residential,23.898172540320253,2,1.02936665e-05
3823348740,3823348748,residential,118.12094408210466,2,3.295083e-05
3823348740,3823348782,residential,53.44564427488292,2,2.1521953e-05
3823348744,4584770027,residential,100.26156867018555,1,2.8404178e-05
8509859791,3823348744,residential,31.37058521922836,1,2.1521953e-05
3823348744,8509859792,residential,52.88746051339563,1,2.1797567e-05
3823348746,3823348750,residential,25.41429791011369,2,1.02936665e-05
3823348746,3823348792,residential,52.96743741543999,2,2.1521953e-05
3823348748,3823348754,residential,12.908257823082511,1,1.02936665e-05
3823348750,3823348753,residential,28.436144622706948,2,1.02936665e-05
3823348750,3823348801,residential,49.93520357923875,2,2.1521953e-05
3823348751,3823348773,residential,25.47997379573192,2,1.02936665e-05
3823348751,4585969178,residential,47.1015518283201,2,2.1521953e-05
3823348751,9699559951,residential,60.52789442607068,1,2.1521953e-05
3823348753,3823348756,residential,20.37409494988151,2,1.02936665e-05
3823348753,3823348793,residential,41.40834089754155,2,1.3061258e-05
3823348754,3823348756,residential,4.328731959546122,1,1.02936665e-05
3823348754,4585969175,residential,77.35807583792896,2,2.8404178e-05
3823348755,3823348776,residential,38.93364446678166,4,2.1521953e-05
3823348755,3823348800,residential,78.4944482818403,1,2.8404178e-05
3823348756,3823348763,residential,22.62114874360082,2,1.02936665e-05
3823348756,3823348787,residential,32.492743732867915,2,1.02936665e-05
3823348763,3823348768,residential,26.45529566003953,6,2.092451e-05
3823348763,3823348788,residential,30.19236317096884,2,1.02936665e-05
3823348763,4585969176,residential,73.83009242748513,1,2.8404178e-05
3823348768,3823348773,residential,22.07085159079749,6,2.092451e-05
3823348768,3823348805,residential,39.3731072166823,2,1.3061258e-05
3823348768,4585969177,residential,71.17165032420037,2,2.8404178e-05
3823348773,3823348809,residential,48.0939973546485,2,2.1521953e-05
3823348773,9699560030,residential,22.44757713632072,2,1.02936665e-05
3823348776,3823348803,secondary_link,24.70045816298267,1,5.3612737e-05
3823348831,3823348776,secondary_link,137.1548583889617,1,0.00025518943
3823348778,3823348841,residential,73.61894870951151,1,2.8404178e-05
3823348778,5293309110,secondary_link,169.6434077296807,1,0.0003057371
3823348778,5293309113,residential,56.891565624344224,1,2.8404178e-05
8509859792,3823348778,residential,29.9145513116634,1,2.1521953e-05
3823348781,3823348782,residential,7.225789185813618,1,1.02936665e-05
3823348782,3823348792,residential,24.41871158215292,2,1.02936665e-05
3823348787,3823348788,residential,18.21167294099867,2,1.02936665e-05
3823348787,3823348793,residential,26.101739650116144,2,1.02936665e-05
3823348788,3823348805,residential,25.65119784620662,1,1.02936665e-05
3823348789,3823348800,residential,16.27904039041189,1,1.02936665e-05
3823348789,9699559930,residential,37.96135612943135,1,1.02936665e-05
3823348789,9699559951,residential,26.459722311802032,1,1.02936665e-05
3823348789,9699560030,residential,41.34511751711821,3,2.1521953e-05
3823348792,3823348801,residential,26.284023328946063,2,1.02936665e-05
3823348793,3823348801,residential,28.498265567106696,1,1.02936665e-05
3823348798,3823348819,secondary,24.57001531120648,4,9.977264e-05
3823348798,4584770027,residential,71.33514741041168,4,3.896753e-05
3823348800,9699559929,residential,47.92846434481876,1,2.1521953e-05
3823348803,3823348944,secondary,414.6461583225223,1,0.0004517338
3823348803,5293309113,secondary,53.75265789426221,4,0.00025518943
3823348805,3823348809,residential,23.051909634940824,1,1.02936665e-05
3823348809,9695067938,residential,32.4333744016307,1,1.02936665e-05
3823348829,3823348831,residential,35.573540173487515,1,1.02936665e-05
3823348829,9695067938,residential,14.293727224192477,1,1.02936665e-05
3823348829,9699559929,residential,27.44588348804514,1,1.02936665e-05
5293326193,3823348831,secondary_link,16.116480512986108,1,5.3612737e-05
3823348841,3823348873,residential,118.65058999189864,2,3.295083e-05
3823348841,8509859792,residential,154.77016539918196,1,5.3612737e-05
3823348859,4585973275,residential,63.91724205465408,2,2.1521953e-05
3823348871,3823348873,residential,54.53125364279771,2,2.1521953e-05
3823348871,3823348884,residential,58.72052180863096,2,2.1521953e-05
3823348871,4585973275,residential,103.8693820798017,2,2.8404178e-05
3823348873,4584766738,residential,58.67066075703684,2,2.1521953e-05
3823348880,3823348881,residential,43.74348538865024,2,2.1521953e-05
3823348880,4584770029,residential,65.68018255002092,2,2.1521953e-05
3823348880,4585973275,residential,59.63337331033111,2,2.1521953e-05
3823348881,3823348882,residential,26.12098729795441,2,1.02936665e-05
3823348882,3823348884,residential,35.10411103144211,2,1.02936665e-05
3823348884,3823348885,residential,15.780000007779188,2,1.02936665e-05
3823348885,3823348937,residential,66.31910481971543,2,2.1521953e-05
3823348885,4584766738,residential,36.50169829604387,2,1.02936665e-05
3823348894,3823348897,residential,72.39262100036717,2,2.8404178e-05
3823348894,3823348916,residential,22.074313144419342,2,1.02936665e-05
3823348894,4584766739,residential,17.032836125999236,2,1.02936665e-05
3823348897,3823348900,residential,91.05254197633464,2,2.8404178e-05
3823348897,3823348912,residential,16.328025757158287,2,1.02936665e-05
3823348900,3823348899,residential,19.08232071388309,1,2.1521953e-05
3823348899,3823348944,secondary_link,41.32663750079833,1,5.672571e-05
9695067988,3823348899,secondary_link,133.0841280859215,1,0.00025518943
3823348912,3823348928,residential,62.3655276333841,2,2.1521953e-05
3823348912,3823348943,residential,38.49496160314709,2,1.02936665e-05
3823348916,3823348928,residential,28.649914623943587,2,1.02936665e-05
3823348916,3823348959,residential,90.68661906367156,2,2.8404178e-05
3823348916,4584766739,residential,24.36511666887717,2,1.02936665e-05
3823348916,4584772665,residential,99.1754450350936,1,2.8404178e-05
3823348928,3823348943,residential,57.59527459157873,2,2.1521953e-05
3823348934,3823348937,residential,19.962528253721068,2,1.02936665e-05
3823348934,3823348971,residential,64.93835649581693,1,2.1521953e-05
3823348934,4584770029,residential,101.63843450719617,2,2.8404178e-05
3823348935,3823348938,residential,61.134795819345904,2,2.1521953e-05
3823348937,3823348939,residential,34.05303606678617,2,1.02936665e-05
3823348938,3823348950,residential,24.616135831783573,1,1.02936665e-05
3823348938,4584770029,residential,6.243273880430417,2,1.02936665e-05
3823348939,3823348959,residential,39.12664461573446,1,1.3061258e-05
3823348939,4584766738,residential,66.00812896302202,2,2.1521953e-05
3823348943,3823348968,residential,108.86122203140845,2,3.295083e-05
3823348943,4584772666,residential,66.24194192942085,1,2.1521953e-05
3823348944,5293326195,secondary,97.38653669090472,1,0.00025518943
3823348944,9695067982,secondary_link,183.3799300987785,1,0.0003057371
3823348950,3823348967,residential,34.87632751625763,1,1.02936665e-05
3823348950,3823348969,residential,91.00572398601454,1,2.8404178e-05
3823348959,4584772732,residential,25.380041165776728,1,1.02936665e-05
3823348967,3823348969,residential,56.61735636544021,1,2.1521953e-05
3823348967,4584770030,residential,54.56964120868701,1,2.1521953e-05
3823348968,3823348982,residential,14.143224187004586,2,1.02936665e-05
3823348968,5293326195,residential,132.7649413098157,2,3.896753e-05
3823348969,3823348970,residential,12.70196644758155,1,1.02936665e-05
3823348970,3823348971,residential,33.698620436877505,1,1.02936665e-05
3823348970,3823349004,residential,54.686244625523656,1,2.1521953e-05
3823348971,3823349006,residential,55.09539754462024,1,2.1521953e-05
3823348971,4584772732,residential,53.90208279395872,1,2.1521953e-05
3823348976,3823348990,residential,44.13444423560388,1,2.1521953e-05
3823348976,4584772665,residential,34.09684639995751,1,1.02936665e-05
3823348976,4584772666,residential,42.11387085913276,2,1.3061258e-05
3823348981,3823348982,residential,15.393929009776071,2,1.02936665e-05
3823348981,3823348996,residential,23.75584409131229,2,1.02936665e-05
3823348981,4584772666,residential,71.08471300268809,2,2.8404178e-05
3823348982,3823348984,residential,48.533203738763845,2,2.1521953e-05
3823348984,3823349005,residential,41.25563456181397,2,1.3061258e-05
3823348984,5293326195,residential,54.44030915404023,2,2.1521953e-05
3823348990,3823348994,residential,12.312939620181456,1,1.02936665e-05
3823348990,4584772665,residential,15.4160796890229,1,1.02936665e-05
3823348994,3823349011,residential,26.8057309398232,1,1.02936665e-05
3823348994,3823349022,residential,87.54245944261251,2,2.8404178e-05
3823348994,4584772732,residential,50.93942141251248,1,2.1521953e-05
3823348996,3823349022,residential,120.15858318645256,2,3.295083e-05
3823348996,3823349040,residential,103.53384922771178,2,2.8404178e-05
3823348996,3823349045,residential,88.69828660705682,2,2.8404178e-05
3823349004,3823349006,residential,35.093330760444005,1,1.02936665e-05
3823349004,4584770030,residential,69.50796367476534,2,2.8404178e-05
3823349005,3823349023,residential,26.593890455311524,2,1.02936665e-05
3823349005,5293309108,residential,78.32857387438932,2,2.8404178e-05
3823349006,3823349008,residential,51.6133085623072,2,2.1521953e-05
3823349008,3823349011,residential,42.08917829496728,2,1.3061258e-05
3823349008,3823349042,residential,59.27396738816897,2,2.1521953e-05
3823349008,4584772732,residential,54.8528273510554,1,2.1521953e-05
3823349011,3823349074,residential,282.22024754900804,2,0.00025518943
3823349012,3823349014,residential,61.12366336244822,2,2.1521953e-05
