u,v,highway,oneway,length,bridge,tunnel,avg_height,avg_slope,lanes,width,up_lanes,down_lanes,surface
3823586933,3823586832,residential,0,72.82982799868803,0,0,28.26499939,0.9201698586548884,6,4.0,3,3,asphalt
3823586933,3823587053,residential,0,73.23791439611126,0,0,28.87999916,1.243931625274234,6,4.0,3,3,asphalt
3823586938,3823586945,residential,0,20.492105757386508,0,0,27.34000015,1.243931625274234,2,2.0,1,1,asphalt
3823586938,3823586870,residential,0,46.71478469225044,0,0,27.34000015,1.243931625274234,2,2.0,1,1,asphalt
3823586938,353194435,residential,0,63.2265435405992,0,0,27.34000015,1.243931625274234,2,2.0,1,1,asphalt
3823586939,3823586933,residential,0,24.40092343149129,0,0,28.87999916,1.243931625274234,6,4.0,3,3,asphalt
3823586939,3823587013,residential,0,94.3380671440879,0,0,38.904999735,2.274127075834317,2,2.0,1,1,asphalt
3823586939,3823586837,residential,0,78.8375147821499,0,0,28.344999315000003,0.6346040892397594,2,2.0,1,1,asphalt
3823586945,3823586953,residential,0,27.80913394683395,0,0,27.34000015,1.243931625274234,2,2.0,1,1,asphalt
3823586945,3823586938,residential,0,20.492105757386508,0,0,27.34000015,1.243931625274234,2,2.0,1,1,asphalt
3823586945,3823587021,residential,0,46.88294810644669,0,0,27.34000015,1.243931625274234,2,2.0,1,1,asphalt
3823586948,3823587036,residential,0,57.65630816497814,0,0,38.36999989,1.6647995397998423,2,2.0,1,1,asphalt
3823586948,3823586993,residential,0,54.86102255333498,0,0,28.08500004,0.2270154850078506,5,4.0,3,2,asphalt
3823586948,3823586929,residential,0,14.572203745886677,0,0,27.80999947,0.0252765532052847,2,2.0,1,1,asphalt
3823586953,353194436,residential,0,18.48739982884425,0,0,27.34000015,1.243931625274234,2,2.0,1,1,asphalt
3823586953,3823586945,residential,0,27.80913394683395,0,0,27.34000015,1.243931625274234,2,2.0,1,1,asphalt
3823586953,3823586885,residential,0,47.121351879724415,0,0,27.34000015,1.243931625274234,2,2.0,1,1,asphalt
3823586965,3823587014,residential,0,26.07657663723029,0,0,37.72000122,2.7714462170425693,2,2.0,1,1,asphalt
3823586965,4571009611,residential,0,39.841101497325965,0,0,32.81000137,0.2927086355895456,2,2.0,1,1,asphalt
3823586965,3823587046,residential,0,76.4375138651877,0,0,37.72000122,2.7714462170425693,2,2.0,1,1,asphalt
3823586968,307924224,residential,0,28.877793610373125,0,0,28.97999954,0.0549937187806669,4,3.0,2,2,asphalt
3823586968,3819770060,residential,0,48.33698216053676,0,0,28.944999695,0.0549937187806669,4,3.0,2,2,asphalt
3823586968,3819770062,residential,0,42.665229121553,0,0,28.944999695,0.0549937187806669,4,3.0,2,2,asphalt
3823586975,3823586890,residential,0,67.18442970241279,0,0,28.944999695,0.0549937187806669,4,3.0,2,2,asphalt
3823586981,3823587067,residential,0,126.6183609240124,0,0,38.64500046,1.8665384716024085,2,2.0,1,1,asphalt
3823586981,307924222,residential,0,124.04163107020572,0,0,28.08500004,0.2270154850078506,2,2.0,1,1,asphalt
3823586981,4576632337,residential,0,32.52379946832079,0,0,28.36000061,0.4287544168104166,2,2.0,1,1,asphalt
3823586984,4569528556,residential,0,28.658053738180413,0,0,42.63000107,5.250183798495593,2,2.0,1,1,asphalt
3823586984,3823587014,residential,0,46.94291031161527,0,0,42.63000107,5.250183798495593,2,2.0,1,1,asphalt
3823586984,3823587097,residential,0,61.67385797204798,0,0,42.63000107,5.250183798495593,2,2.0,1,1,asphalt
3823586984,4571012705,residential,0,72.15146644001294,0,0,37.72000122,2.7714462170425693,2,2.0,1,1,asphalt
3823586985,352994772,residential,0,35.328253458222655,0,0,38.00999832,2.036245181479418,2,2.0,1,1,asphalt
3823586985,3823586931,residential,0,59.47507306081488,0,0,35.409999845,1.1644769085344815,2,2.0,1,1,asphalt
3823586985,3823586886,residential,0,90.34441821836104,0,0,38.51499939,5.21916650113414,2,2.0,1,1,asphalt
3823586987,3823586996,residential,0,12.154323822575712,0,0,48.93000031,3.3043225263944,4,3.0,2,2,asphalt
3823586991,353194384,residential,0,46.54563423231889,0,0,32.02999878,4.493663711515875,2,2.0,1,1,asphalt
3823586991,3823587005,residential,0,35.800981260530016,0,0,29.684999465,2.8687976683950547,4,3.0,2,2,asphalt
3823586991,353194435,residential,0,47.01638045775107,0,0,29.684999465,2.8687976683950547,2,2.0,1,1,asphalt
3823586991,3823587096,residential,0,63.62539787422267,0,0,32.02999878,4.493663711515875,1,1.0,1,0,asphalt
3823586993,3823586948,residential,0,54.86102255333499,0,0,28.08500004,0.2270154850078506,2,2.0,1,1,asphalt
3823586996,3823587073,residential,0,36.42759194881425,0,0,48.93000031,3.3043225263944,2,2.0,1,1,asphalt
3823586996,3823586987,residential,0,12.154323822575712,0,0,48.93000031,3.3043225263944,2,2.0,1,1,asphalt
3823586996,3823587013,residential,0,31.559526617285886,0,0,48.93000031,3.3043225263944,2,2.0,1,1,asphalt
3823586999,2960308646,secondary,0,20.448735006397182,0,0,30.60000038,0.3890967272992558,4,3.0,2,2,asphalt
3823586999,5279886141,secondary,0,35.11753300385072,0,0,30.60000038,0.3890967272992558,4,3.0,2,2,asphalt
3823586999,3823586852,residential,0,114.9078034099173,0,0,34.94999981,1.3452260354587229,4,3.0,2,2,asphalt
3823587003,307924223,residential,0,34.683483866292626,0,0,28.670000075,0.2418740677955417,4,3.0,2,2,asphalt
3823587003,3823587101,residential,0,88.99395235305462,0,0,28.36000061,0.4287544168104166,2,2.0,1,1,asphalt
3823587003,4576632338,residential,0,41.01674905297177,0,0,28.36000061,0.4287544168104166,2,2.0,1,1,asphalt
3823587005,3823587115,residential,0,44.66781613074338,0,0,29.684999465,2.8687976683950547,2,2.0,1,1,asphalt
3823587005,3823587015,residential,0,29.001164021470835,0,0,27.34000015,1.243931625274234,2,2.0,1,1,asphalt
3823587005,3823586991,residential,0,35.800981260530016,0,0,29.684999465,2.8687976683950547,2,2.0,1,1,asphalt
3823587013,3823587058,residential,0,23.1733961867596,0,0,48.93000031,3.3043225263944,2,2.0,1,1,asphalt
3823587013,3823587028,residential,0,29.967329208905785,0,0,48.93000031,3.3043225263944,2,2.0,1,1,asphalt
3823587013,3823586996,residential,0,31.559526617285886,0,0,48.93000031,3.3043225263944,2,2.0,1,1,asphalt
3823587013,3823586939,residential,0,94.3380671440879,0,0,38.904999735,2.274127075834317,4,3.0,2,2,asphalt
3823587014,3823586965,residential,0,26.07657663723029,0,0,37.72000122,2.7714462170425693,2,2.0,1,1,asphalt
3823587014,3823586984,residential,0,46.94291031161527,0,0,42.63000107,5.250183798495593,2,2.0,1,1,asphalt
3823587014,3823587046,residential,0,52.79590546755088,0,0,42.63000107,5.250183798495593,2,2.0,1,1,asphalt
3823587014,3823587178,residential,0,86.96750032455864,0,0,42.63000107,5.250183798495593,2,2.0,1,1,asphalt
3823587015,3823587121,residential,0,46.78156673763689,0,0,28.460000035,1.3452929782778926,1,1.0,1,0,asphalt
3823587015,3823587005,residential,0,29.001164021470835,0,0,27.34000015,1.243931625274234,2,2.0,1,1,asphalt
3823587015,3823587021,residential,0,12.253998100309024,0,0,27.34000015,1.243931625274234,4,3.0,2,2,asphalt
3823587017,5279886142,secondary,0,70.36533787356868,0,0,31.849999425,0.4544492445083828,2,2.0,1,1,asphalt
3823587017,3823587020,secondary,0,30.913830875580818,0,0,30.60000038,0.3890967272992558,2,2.0,1,1,asphalt
3823587017,3823586925,residential,0,60.35205929223852,0,0,38.05000019,0.4085842350110916,2,2.0,1,1,asphalt
3823587019,2960308565,secondary,0,34.784763969784144,0,0,30.60000038,0.3890967272992558,1,1.0,1,0,asphalt
3823587019,2960308646,secondary,0,10.154857256761176,0,0,30.60000038,0.3890967272992558,4,3.0,2,2,asphalt
3823587019,3823586878,residential,0,102.99324950882315,0,0,34.94999981,1.3452260354587229,1,1.0,1,0,asphalt
3823587020,3823587017,secondary,0,30.913830875580818,0,0,30.60000038,0.3890967272992558,2,2.0,1,1,asphalt
3823587020,2960308565,secondary,0,34.82036227785797,0,0,30.60000038,0.3890967272992558,2,2.0,1,1,asphalt
3823587020,3823586922,residential,0,65.84203293218745,0,0,38.05000019,0.4085842350110916,2,2.0,1,1,asphalt
3823587020,3823587050,residential,0,17.962199294033308,0,0,30.60000038,0.3890967272992558,2,2.0,1,1,asphalt
3823587021,3823586945,residential,0,46.88294810644669,0,0,27.34000015,1.243931625274234,2,2.0,1,1,asphalt
3823587021,3823587015,residential,0,12.253998100309024,0,0,27.34000015,1.243931625274234,2,2.0,1,1,asphalt
3823587021,353193937,residential,0,46.6573633814279,0,0,27.34000015,1.243931625274234,2,2.0,1,1,asphalt
3823587028,3823587013,residential,0,29.967329208905785,0,0,48.93000031,3.3043225263944,2,2.0,1,1,asphalt
3823587029,3823587046,residential,0,47.72329850346784,0,0,40.319999695,3.643214489987505,2,2.0,1,1,asphalt
3823587034,3823587072,secondary,0,12.081868212793422,0,0,40.20000076,1.099126830350614,2,2.0,1,1,asphalt
3823587034,437007224,secondary,0,38.252044360296345,0,0,46.20000076,0.4280717427229274,2,2.0,1,1,asphalt
3823587034,3823587296,residential,0,103.6394302063795,0,0,39.649999615,0.4739367522202186,2,2.0,1,1,asphalt
3823587036,3823587067,residential,0,10.400295090603006,0,0,48.93000031,3.3043225263944,2,2.0,1,1,asphalt
3823587036,3823586948,residential,0,57.65630816497814,0,0,38.36999989,1.6647995397998423,2,2.0,1,1,asphalt
3823587036,3823587129,residential,0,57.18944188293785,0,0,48.93000031,3.3043225263944,2,2.0,1,1,asphalt
3823587038,352994772,residential,0,22.212857593534068,0,0,38.00999832,2.036245181479418,2,2.0,1,1,asphalt
3823587038,3823587062,residential,0,22.14902597146839,0,0,38.00999832,2.036245181479418,2,2.0,1,1,asphalt
3823587038,3823587158,residential,0,42.14994546930144,0,0,38.00999832,2.036245181479418,2,2.0,1,1,asphalt
3823587039,3823586929,residential,0,92.4721144174837,0,0,38.36999989,1.6647995397998423,2,2.0,1,1,asphalt
3823587046,3823587014,residential,0,52.79590546755088,0,0,42.63000107,5.250183798495593,2,2.0,1,1,asphalt
3823587046,3823587029,residential,0,47.72329850346784,0,0,40.319999695,3.643214489987505,2,2.0,1,1,asphalt
3823587046,3823586965,residential,0,76.4375138651877,0,0,37.72000122,2.7714462170425693,2,2.0,1,1,asphalt
3823587050,3823587091,residential,0,30.035337309571503,0,0,30.60000038,0.3890967272992558,2,2.0,1,1,asphalt
3823587050,3823587020,residential,0,17.962199294033308,0,0,30.60000038,0.3890967272992558,2,2.0,1,1,asphalt
3823587050,3823587130,residential,0,27.945379864211528,0,0,30.60000038,0.3890967272992558,2,2.0,1,1,asphalt
3823587051,3823587073,residential,0,12.736896767850476,0,0,48.93000031,3.3043225263944,2,2.0,1,1,asphalt
3823587053,3823587137,residential,0,29.400515916595147,0,0,30.16999912,5.29383501058721,6,4.0,3,3,asphalt
3823587053,3823587267,residential,0,124.28636594317749,0,0,38.904999735,2.274127075834317,6,4.0,3,3,asphalt
3823587053,3823586933,residential,0,73.23791439611126,0,0,28.87999916,1.243931625274234,6,4.0,3,3,asphalt
3823587058,3823587013,residential,0,23.1733961867596,0,0,48.93000031,3.3043225263944,2,2.0,1,1,asphalt
3823587058,3823587073,residential,0,48.45603069701438,0,0,48.93000031,3.3043225263944,1,1.0,1,0,asphalt
3823587058,3823587129,residential,0,59.34665422906227,0,0,48.93000031,3.3043225263944,2,2.0,1,1,asphalt
3823587060,4569528557,residential,0,32.183059518693064,0,0,40.465000155,4.871923755005734,2,2.0,1,1,asphalt
3823587060,3823587104,secondary,0,12.980644945378785,0,0,38.29999924,4.493663711515875,2,2.0,1,1,asphalt
3823587060,353194433,secondary,0,66.99099914435652,0,0,34.679999355,2.6906194306177817,2,2.0,1,1,asphalt
3823587061,3823587222,residential,0,64.79793845417588,0,0,33.09999847,0.5198017617175098,2,2.0,1,1,asphalt
3823587062,3823587081,residential,0,17.445588359458664,0,0,38.00999832,2.036245181479418,2,2.0,1,1,asphalt
3823587062,3823587038,residential,0,22.14902597146839,0,0,38.00999832,2.036245181479418,2,2.0,1,1,asphalt
3823587062,352994667,residential,0,117.13570492461965,0,0,38.51499939,5.21916650113414,2,2.0,1,1,asphalt
3823587067,3823587036,residential,0,10.400295090603006,0,0,48.93000031,3.3043225263944,6,4.0,3,3,asphalt
3823587067,3823587186,residential,0,47.41912331892711,0,0,41.0,4.208055348332916,2,2.0,1,1,asphalt
3823587067,3823586981,residential,0,126.6183609240124,0,0,38.64500046,1.8665384716024085,2,2.0,1,1,asphalt
3823587072,3823587174,secondary,0,49.22962658375231,0,0,34.20000076,1.770181917978301,2,2.0,1,1,asphalt
3823587072,3823587034,secondary,0,12.081868212793422,0,0,40.20000076,1.099126830350614,2,2.0,1,1,asphalt
3823587072,3823587283,residential,0,72.6583108482195,0,0,33.649999615,1.144991839847905,2,2.0,1,1,asphalt
3823587073,3823587051,residential,0,12.736896767850476,0,0,48.93000031,3.3043225263944,2,2.0,1,1,asphalt
3823587073,3823586996,residential,0,36.42759194881425,0,0,48.93000031,3.3043225263944,2,2.0,1,1,asphalt
3823587073,3823587058,residential,0,48.45603069701438,0,0,48.93000031,3.3043225263944,2,2.0,1,1,asphalt
3823587080,3823587104,residential,0,41.72694371836155,0,0,38.29999924,4.493663711515875,2,2.0,1,1,asphalt
3823587080,3823587096,residential,0,29.272128197424443,0,0,35.16499901,4.493663711515875,2,2.0,1,1,asphalt
3823587080,3823587274,residential,0,67.59309127090785,0,0,35.16499901,4.493663711515875,2,2.0,1,1,asphalt
3823587080,3823586899,residential,0,92.9031337263957,0,0,34.679999355,2.6906194306177817,2,2.0,1,1,asphalt
3823587081,3823587062,residential,0,17.445588359458664,0,0,38.00999832,2.036245181479418,2,2.0,1,1,asphalt
3823587081,3823587108,residential,0,41.00586008299834,0,0,39.76999855,2.0008886824506984,2,2.0,1,1,asphalt
3823587091,3823587116,residential,0,13.122712627059435,0,0,30.60000038,0.3890967272992558,4,3.0,2,2,asphalt
3823587091,2960308565,residential,0,31.250143304326144,0,0,30.60000038,0.3890967272992558,2,2.0,1,1,asphalt
3823587091,3823587050,residential,0,30.035337309571503,0,0,30.60000038,0.3890967272992558,2,2.0,1,1,asphalt
3823587092,3823587175,residential,0,57.88033430672026,0,0,28.97999954,0.0549937187806669,2,2.0,1,1,asphalt
3823587092,307924223,residential,0,22.206970840497483,0,0,28.97999954,0.0549937187806669,2,2.0,1,1,asphalt
3823587092,3823587177,residential,0,34.48238335023429,0,0,31.024999615,2.583390944526049,2,2.0,1,1,asphalt
3823587096,353194384,residential,0,17.618878344794854,0,0,32.02999878,4.493663711515875,2,2.0,1,1,asphalt
3823587096,3823586991,residential,0,63.62539787422267,0,0,32.02999878,4.493663711515875,2,2.0,1,1,asphalt
3823587096,3823587080,residential,0,29.272128197424443,0,0,35.16499901,4.493663711515875,2,2.0,1,1,asphalt
3823587097,4569528557,residential,0,30.154304745357347,0,0,42.63000107,5.250183798495593,2,2.0,1,1,asphalt
3823587097,3823586984,residential,0,61.67385797204798,0,0,42.63000107,5.250183798495593,2,2.0,1,1,asphalt
3823587097,3823587178,residential,0,30.48754436087587,0,0,42.63000107,5.250183798495593,2,2.0,1,1,asphalt
3823587101,3823587112,residential,0,6.406692488415245,0,0,30.71500015,2.7702712935409246,6,4.0,3,3,asphalt
3823587101,4576632338,residential,0,67.92746458903352,0,0,28.36000061,0.4287544168104166,2,2.0,1,1,asphalt
3823587101,3823587003,residential,0,88.99395235305462,0,0,28.36000061,0.4287544168104166,2,2.0,1,1,asphalt
3823587102,307924224,residential,0,62.99626194783396,0,0,28.97999954,0.0549937187806669,2,2.0,1,1,asphalt
3823587102,3823587175,residential,0,34.061882903521095,0,0,28.97999954,0.0549937187806669,4,3.0,2,2,asphalt
3823587102,3823587185,residential,0,51.0495249007584,0,0,29.539999960000003,0.2220452230399613,2,2.0,1,1,asphalt
3823587104,3823587060,secondary,0,12.980644945378785,0,0,38.29999924,4.493663711515875,2,2.0,1,1,asphalt
3823587104,3823587080,residential,0,41.72694371836155,0,0,38.29999924,4.493663711515875,2,2.0,1,1,asphalt
3823587104,3823587280,secondary,0,58.56594595026556,0,0,38.29999924,4.493663711515875,2,2.0,1,1,asphalt
3823587108,3823587114,residential,0,7.336129547070217,0,0,41.52999878,1.965532183421979,2,2.0,1,1,asphalt
3823587108,3823587081,residential,0,41.00586008299834,0,0,39.76999855,2.0008886824506984,2,2.0,1,1,asphalt
3823587112,3823587101,residential,0,6.406692488415245,0,0,30.71500015,2.7702712935409246,2,2.0,1,1,asphalt
3823587112,3823587256,residential,0,74.27876275517117,0,0,33.06999969,5.111788170271432,2,2.0,1,1,asphalt
3823587112,3823587173,residential,0,24.07674421714169,0,0,33.06999969,5.111788170271432,2,2.0,1,1,asphalt
3823587114,3823587108,residential,0,7.336129547070217,0,0,41.52999878,1.965532183421979,2,2.0,1,1,asphalt
3823587114,352994770,residential,0,26.418259125984623,0,0,41.52999878,1.965532183421979,2,2.0,1,1,asphalt
3823587114,3823587245,residential,0,59.18486498634253,0,0,41.52999878,1.965532183421979,2,2.0,1,1,asphalt
3823587115,3823587005,residential,0,44.66781613074338,0,0,29.684999465,2.8687976683950547,3,2.333333333333333,1,1,asphalt
3823587115,353194384,residential,0,29.22354653197276,0,0,32.02999878,4.493663711515875,2,2.0,1,1,asphalt
3823587115,3823587121,residential,0,31.98114098889811,0,0,30.80499935,2.970159021398713,2,2.0,1,1,asphalt
3823587116,3823587157,residential,0,30.245856258655227,0,0,30.60000038,0.3890967272992558,4,3.0,2,2,asphalt
3823587116,3823587130,residential,0,18.591589744005805,0,0,30.60000038,0.3890967272992558,4,3.0,2,2,asphalt
3823587116,3823587091,residential,0,13.122712627059435,0,0,30.60000038,0.3890967272992558,4,3.0,2,2,asphalt
3823587121,3823587015,residential,0,46.78156673763689,0,0,28.460000035,1.3452929782778926,2,2.0,1,1,asphalt
3823587121,3823587140,residential,0,25.60820794446652,0,0,29.57999992,1.446654331281551,2,2.0,1,1,asphalt
3823587121,3823587115,residential,0,31.98114098889811,0,0,30.80499935,2.970159021398713,2,2.0,1,1,asphalt
3823587129,3823587058,residential,0,59.34665422906227,0,0,48.93000031,3.3043225263944,2,2.0,1,1,asphalt
3823587129,3823587375,residential,0,135.1210524515201,0,0,41.0,4.208055348332916,2,2.0,1,1,asphalt
3823587129,3823587036,residential,0,57.18944188293786,0,0,48.93000031,3.3043225263944,2,2.0,1,1,asphalt
3823587129,3823587168,residential,0,21.07997554932918,0,0,48.93000031,3.3043225263944,2,2.0,1,1,asphalt
3823587130,3823587134,residential,0,19.336678802055747,0,0,30.60000038,0.3890967272992558,4,3.0,2,2,asphalt
3823587130,3823587116,residential,0,18.5915897440058,0,0,30.60000038,0.3890967272992558,4,3.0,2,2,asphalt
3823587130,3823587050,residential,0,27.945379864211528,0,0,30.60000038,0.3890967272992558,2,2.0,1,1,asphalt
3823587134,3823587218,residential,0,23.52965373843748,0,0,31.849999425,0.4544492445083828,4,3.0,2,2,asphalt
3823587134,3823587130,residential,0,19.336678802055747,0,0,30.60000038,0.3890967272992558,4,3.0,2,2,asphalt
3823587134,3823587187,residential,0,76.0405208143312,0,0,31.849999425,0.4544492445083828,2,2.0,1,1,asphalt
3823587137,3823587053,residential,0,29.400515916595147,0,0,30.16999912,5.29383501058721,6,4.0,3,3,asphalt
3823587137,11230505659,residential,0,29.1855584261952,0,0,30.16999912,5.29383501058721,6,4.0,3,3,asphalt
3823587137,3823587267,residential,0,89.73223735105209,0,0,40.194999695,6.324030461147293,6,4.0,3,3,asphalt
3823587137,3823587238,residential,0,32.89483855992012,0,0,31.45999908,9.343738395900186,6,4.0,3,3,asphalt
3823587140,3823587121,residential,0,25.60820794446652,0,0,29.57999992,1.446654331281551,2,2.0,1,1,asphalt
3823587140,3823587159,residential,0,32.94561025780154,0,0,29.57999992,1.446654331281551,4,3.0,2,2,asphalt
3823587140,3823587292,residential,0,44.8227300704491,0,0,29.57999992,1.446654331281551,2,2.0,1,1,asphalt
3823587157,3823587116,residential,0,30.245856258655227,0,0,30.60000038,0.3890967272992558,4,3.0,2,2,asphalt
3823587157,3823587249,secondary,0,31.402556682600284,0,0,30.60000038,0.3890967272992558,4,3.0,2,2,asphalt
3823587157,307924211,secondary,0,57.41659878499448,0,0,30.60000038,0.3890967272992558,4,3.0,2,2,asphalt
3823587158,3823587486,residential,0,138.79571961897682,0,0,54.78499794,2.2166109913187424,2,2.0,1,1,asphalt
3823587158,3823587275,residential,0,36.3610000475822,0,0,45.74499893,3.594568423332216,2,2.0,1,1,asphalt
3823587158,3823587038,residential,0,42.14994546930144,0,0,38.00999832,2.036245181479418,2,2.0,1,1,asphalt
3823587159,353193936,residential,0,40.47661947878908,0,0,29.57999992,1.446654331281551,2,2.0,1,1,asphalt
3823587159,3823587140,residential,0,32.94561025780154,0,0,29.57999992,1.446654331281551,4,3.0,2,2,asphalt
3823587159,353193937,residential,0,46.87609612921186,0,0,28.460000035,1.3452929782778926,2,2.0,1,1,asphalt
3823587160,3823587245,residential,0,31.65239450665036,0,0,41.52999878,1.965532183421979,2,2.0,1,1,asphalt
3823587160,352994770,residential,0,9.07374108032566,0,0,41.52999878,1.965532183421979,2,2.0,1,1,asphalt
3823587160,3823587308,residential,0,68.74387767013536,0,0,42.88500023,1.965532183421979,2,2.0,1,1,asphalt
3823587168,3823587129,residential,0,21.07997554932918,0,0,48.93000031,3.3043225263944,2,2.0,1,1,asphalt
3823587173,3823587193,residential,0,47.75091615761162,0,0,33.06999969,5.111788170271432,6,4.0,3,3,asphalt
3823587173,3823587112,residential,0,24.07674421714169,0,0,33.06999969,5.111788170271432,2,2.0,1,1,asphalt
3823587173,4576610061,residential,0,49.278523750886194,0,0,33.06999969,5.111788170271432,2,2.0,1,1,asphalt
3823587174,3823587223,secondary,0,32.465040437809,0,0,34.20000076,1.770181917978301,2,2.0,1,1,asphalt
3823587174,3823587072,secondary,0,49.22962658375231,0,0,34.20000076,1.770181917978301,2,2.0,1,1,asphalt
3823587174,3823587302,residential,0,38.55746683931522,0,0,34.20000076,1.770181917978301,2,2.0,1,1,asphalt
3823587175,3823587253,residential,0,36.27394448281114,0,0,29.539999960000003,0.2220452230399613,2,2.0,1,1,asphalt
3823587175,3823587092,residential,0,57.88033430672026,0,0,28.97999954,0.0549937187806669,2,2.0,1,1,asphalt
3823587175,3823587102,residential,0,34.061882903521095,0,0,28.97999954,0.0549937187806669,4,3.0,2,2,asphalt
3823587176,3823587326,residential,0,58.15073807571785,0,0,57.83000183,5.152891665185012,2,2.0,1,1,asphalt
3823587176,352994772,residential,0,108.1703730939428,0,0,47.920000075,3.594568423332216,2,2.0,1,1,asphalt
3823587176,3823587337,residential,0,116.1370386168116,0,0,48.065000535,4.823277688350444,2,2.0,1,1,asphalt
3823587177,3823587193,residential,0,6.471175834170968,0,0,33.06999969,5.111788170271432,2,2.0,1,1,asphalt
3823587177,3823587248,residential,0,58.28744836678069,0,0,31.024999615,2.583390944526049,2,2.0,1,1,asphalt
3823587177,3823587092,residential,0,34.48238335023429,0,0,31.024999615,2.583390944526049,2,2.0,1,1,asphalt
3823587178,3823587097,residential,0,30.48754436087587,0,0,42.63000107,5.250183798495593,2,2.0,1,1,asphalt
3823587178,3823587309,residential,0,50.15152076036068,0,0,40.465000155,4.871923755005734,2,2.0,1,1,asphalt
3823587178,3823587014,residential,0,86.96750032455866,0,0,42.63000107,5.250183798495593,2,2.0,1,1,asphalt
3823587185,2930525549,residential,0,24.94640308258855,0,0,30.10000038,0.3890967272992558,2,2.0,1,1,asphalt
3823587185,3823587102,residential,0,51.0495249007584,0,0,29.539999960000003,0.2220452230399613,2,2.0,1,1,asphalt
3823587185,3823587253,residential,0,45.67255347271073,0,0,30.10000038,0.3890967272992558,2,2.0,1,1,asphalt
3823587186,3823587067,residential,0,47.41912331892711,0,0,41.0,4.208055348332916,2,2.0,1,1,asphalt
3823587187,3823587199,residential,0,19.6804974327148,0,0,33.09999847,0.5198017617175098,2,2.0,1,1,asphalt
3823587187,3823587222,residential,0,25.59844250348202,0,0,33.09999847,0.5198017617175098,5,4.0,3,2,asphalt
3823587187,3823587134,residential,0,76.04052081433119,0,0,31.849999425,0.4544492445083828,6,4.0,3,3,asphalt
3823587193,3823587177,residential,0,6.471175834170968,0,0,33.06999969,5.111788170271432,2,2.0,1,1,asphalt
3823587193,3823587317,residential,0,59.52152308857346,0,0,33.06999969,5.111788170271432,2,2.0,1,1,asphalt
3823587193,3823587173,residential,0,47.75091615761162,0,0,33.06999969,5.111788170271432,2,2.0,1,1,asphalt
3823587193,3823587282,residential,0,28.558840824925063,0,0,33.06999969,5.111788170271432,2,2.0,1,1,asphalt
3823587199,3823587187,residential,0,19.6804974327148,0,0,33.09999847,0.5198017617175098,2,2.0,1,1,asphalt
3823587199,3823587218,residential,0,42.257160814255904,0,0,33.09999847,0.5198017617175098,4,3.0,2,2,asphalt
3823587199,3823587407,residential,0,76.70267601365029,0,0,33.649999615,0.5993596941429349,4,3.0,2,2,asphalt
3823587205,3823587306,residential,0,81.48310497399683,0,0,63.360000615,3.813800119911821,2,2.0,1,1,asphalt
3823587206,3823587293,residential,0,96.0055108403586,0,0,43.5,5.243147066996194,2,2.0,1,1,asphalt
3823587206,3823587243,residential,0,33.95326825409418,0,0,47.5,7.956155049087111,2,2.0,1,1,asphalt
3823587206,3823587215,residential,0,79.09773484346374,0,0,43.5,5.243147066996194,2,2.0,1,1,asphalt
3823587215,3823587293,secondary,0,22.661295076384924,0,0,39.5,2.530139084905277,2,2.0,1,1,asphalt
3823587215,3823587206,residential,0,79.09773484346374,0,0,43.5,5.243147066996194,2,2.0,1,1,asphalt
3823587215,5281445624,secondary,0,72.01975654638736,0,0,46.299999235,1.9848603073323887,2,2.0,1,1,asphalt
3823587218,3823587134,residential,0,23.52965373843748,0,0,31.849999425,0.4544492445083828,4,3.0,2,2,asphalt
3823587218,3823587407,residential,0,65.07903016705292,0,0,33.649999615,0.5993596941429349,4,3.0,2,2,asphalt
3823587218,3823587199,residential,0,42.257160814255904,0,0,33.09999847,0.5198017617175098,4,3.0,2,2,asphalt
3823587218,3823587249,residential,0,46.009345731014605,0,0,31.849999425,0.4544492445083828,4,3.0,2,2,asphalt
3823587222,3823587305,residential,0,29.95187077628416,0,0,33.09999847,0.5198017617175098,2,2.0,1,1,asphalt
3823587222,3823587187,residential,0,25.59844250348202,0,0,33.09999847,0.5198017617175098,2,2.0,1,1,asphalt
3823587222,3823587061,residential,0,64.79793845417589,0,0,33.09999847,0.5198017617175098,2,2.0,1,1,asphalt
3823587222,3823587300,residential,0,22.79396747987114,0,0,33.09999847,0.5198017617175098,2,2.0,1,1,asphalt
3823587223,3823587288,secondary,0,46.41951179629608,0,0,34.20000076,1.770181917978301,2,2.0,1,1,asphalt
3823587223,3823587174,secondary,0,32.465040437809,0,0,34.20000076,1.770181917978301,2,2.0,1,1,asphalt
3823587223,3823587334,residential,0,30.45515501156937,0,0,34.20000076,1.770181917978301,2,2.0,1,1,asphalt
3823587238,4576610059,residential,0,98.75971894306642,0,0,36.694999695,9.343738395900186,6,4.0,3,3,asphalt
3823587238,3823587137,residential,0,32.89483855992012,0,0,31.45999908,9.343738395900186,6,4.0,3,3,asphalt
3823587238,3823587386,residential,0,64.28644658492485,0,0,36.694999695,9.343738395900186,6,4.0,3,3,asphalt
3823587243,3823587206,residential,0,33.95326825409418,0,0,47.5,7.956155049087111,2,2.0,1,1,asphalt
3823587243,356265537,residential,0,39.05136344430922,0,0,43.5,5.243147066996194,2,2.0,1,1,asphalt
3823587243,2960308649,residential,0,77.30433363026089,0,0,47.5,7.956155049087111,2,2.0,1,1,asphalt
