node1,node2,ratio
3823587447,3823587705,0.00004358
3811441268,4583223103,0.00004358
1949139253,3702193030,0.00004358
3811670835,3811798345,0.00004358
1969395195,3393326683,0.00004358
3811092383,3811092398,0.00004358
1931790383,4257987741,0.00004358
353194538,3819769454,0.00004358
4593694685,4658255223,0.00004358
3822999563,9501916488,0.00004358
12108187390,12108204070,0.00004358
2374750078,3186206867,0.00004358
1969395184,1969395254,0.00004358
12777880799,12777900702,0.00004358
3819769012,3819769077,0.00004358
436855694,2330753877,0.00004358
3807475052,4595156252,0.00004358
3322219092,3464949293,0.00004358
3024393074,4927966759,0.00004358
10705638530,10705958865,0.00004358
4586318096,4586322742,0.00004358
3811629620,4581866840,0.00004358
3823584982,4580124731,0.00004358
3811512508,3811512532,0.00004358
3823587280,3823587303,0.00004358
4593791021,4656545971,0.00004358
7188021636,8385788485,0.00004358
10951188777,10951188778,0.00004358
3867929834,3868066541,0.00004358
3742400208,5076887886,0.00004358
9987526934,9987526935,0.00004358
4631274901,5272974314,0.00004358
4586297878,4586305793,0.00004358
3823348880,3823348881,0.00004358
3811434991,10676068116,0.00004358
4586273626,4586290153,0.00004358
3819769789,4580162913,0.00004358
3811554310,3811554318,0.00004358
3820983880,3823349333,0.00004358
2329648904,3351589225,0.00004358
3807474859,3807474883,0.00004358
3811629207,4116450615,0.00004358
3811439621,3811439646,0.00004358
2329648999,3110451757,0.00004358
2305283386,4586293694,0.00004358
3811439994,3811440038,0.00004358
3819767996,4583516176,0.00004358
3811629647,3811629650,0.00004358
436869371,1834932812,0.00004358
3811327129,3811327156,0.00004358
2330771437,2330771439,0.00004358
3811554603,3811554611,0.00004358
4584756064,4584756065,0.00004358
4580122457,4580122458,0.00004358
2605578797,2605603663,0.00004358
3811440347,3811440402,0.00004358
3819769025,3819769049,0.00004358
3819768560,4580511489,0.00004358
3743639280,5761677964,0.00004358
355432935,355433091,0.00004358
3811524101,4581826267,0.00004358
2451940618,2451940631,0.00004358
3811440024,3811440029,0.00004358
3819769259,11228574116,0.00004358
3825310008,3825310020,0.00004358
3825310084,3825310118,0.00004358
3811678234,3811678361,0.00004358
436855961,4586281845,0.00004358
9301802433,9301802434,0.00004358
3811078666,3811078691,0.00004358
2881092181,3414052384,0.00004358
3825311798,3825311817,0.00004358
2718597734,5281659406,0.00004358
436881903,3785058107,0.00004358
3893041606,4591849977,0.00004358
3811078697,4582162948,0.00004358
2374838391,2374838418,0.00004358
3819768226,3819768473,0.00004358
3823124841,3823124842,0.00004358
8477550513,8477574118,0.00004358
2374794579,2374823846,0.00004358
11204976861,11296481748,0.00004358
3702193045,3702193046,0.00004358
3864845762,3864845764,0.00004358
2451940974,2451940980,0.00004358
2739029763,3868066406,0.00004358
387154953,2329649060,0.00004358
4258003049,4258004204,0.00004358
436837167,3702193047,0.00004358
2309932442,3811155098,0.00004358
2724382764,2724382767,0.00004358
3855510605,3855510765,0.00004358
9941864289,9941864294,0.00004358
436874414,4683091426,0.00004358
3823125048,3823125049,0.00004358
2329649076,2724377713,0.00004358
2329649059,2374750051,0.00004358
3819769835,3819769869,0.00004358
3823587447,3823587457,0.00004358
3811435037,3811435048,0.00004358
3811066972,3811066997,0.00004358
4588308868,4588312638,0.00004358
3819769931,3819770041,0.00004358
307931315,5316100660,0.00004358
4586322731,4588346651,0.00004358
3785058136,3825310843,0.00004358
3811554485,3811554486,0.00004358
3811629572,4581897914,0.00004358
436825408,4591461862,0.00004358
3893041607,3893041609,0.00004358
3819770061,5279886142,0.00004358
2305283401,4586296473,0.00004358
5046224744,5046224745,0.00004358
3823348447,3823348562,0.00004358
4421755486,4632067413,0.00004358
3825027464,3825027486,0.00004358
3820984080,8754918146,0.00004358
436862027,3822944292,0.00004358
2961215633,8385791616,0.00004358
8383098864,8383098866,0.00004358
3823349293,3823349312,0.00004358
3823586630,4580111215,0.00004358
3811440804,3811440852,0.00004358
2718597734,4714543134,0.00004358
3494540501,3494553299,0.00004358
3867929572,4591258864,0.00004358
4584770027,4585973275,0.00004358
436855837,3855510656,0.00004358
2139941762,2204167381,0.00004358
4632008587,9958202179,0.00004358
3451554793,12538986785,0.00004358
7225316095,12587045332,0.00004358
436855646,5046224743,0.00004358
2451940652,4593833810,0.00004358
449469095,11707228325,0.00004358
4592858369,4592858371,0.00004358
3048657133,3057206340,0.00004358
3648591735,4591702787,0.00004358
3823586800,3823586899,0.00004358
3825309627,11944775170,0.00004358
4588341510,4588346640,0.00004358
4588152151,4588152152,0.00004358
436862872,11228574102,0.00004358
3431076994,3431078994,0.00004358
2473270871,3742366044,0.00004358
353195079,4580235126,0.00004358
3868066666,9946440073,0.00004358
3785058089,4590010867,0.00004358
9301802434,13068180282,0.00004358
2473255261,4590068789,0.00004358
436828298,3868066424,0.00004358
2374838660,3655203114,0.00004358
3823587692,3823587916,0.00004358
436862028,3820984266,0.00004358
436805789,5293251538,0.00004358
4586281843,4586281845,0.00004358
3819767952,4583516174,0.00004358
3819769667,8370552938,0.00004358
3309835035,3618648996,0.00004358
2881092169,4587509349,0.00004358
3628462214,3628462216,0.00004358
5104926204,5104927724,0.00004358
3811327107,4583440604,0.00004358
3811441329,3811441366,0.00004358
3811798296,3811798307,0.00004358
3743639367,9283051953,0.00004358
3820786035,6590367278,0.00004358
3819768984,4580498247,0.00004358
1931779475,4258002990,0.00004358
2451940652,10155915475,0.00004358
3823124835,4585883003,0.00004358
3822944401,3822944429,0.00004358
4593717743,4593717746,0.00004358
3811066709,4583417965,0.00002905
3811439934,3811439946,0.00002905
3823586489,3823586538,0.00002905
4584888197,4585866462,0.00002905
3823586786,3823586813,0.00002905
7060279695,7060279696,0.00002905
3823348881,3823348882,0.00002905
3825309821,3825310025,0.00002905
3819769262,4580503145,0.00002905
3811440557,3811440761,0.00002905
4580116619,7060279695,0.00002905
3785058099,3825310442,0.00002905
8477974157,8477974161,0.00002905
3811139956,3811139972,0.00002905
3825310773,3825310794,0.00002905
3811440318,4582197996,0.00002905
3811140084,3811140087,0.00002905
11228574068,11228575779,0.00002905
3811156558,3811156561,0.00002905
3811441382,3811441385,0.00002905
3820786160,3820786168,0.00002905
3966699563,4581782768,0.00002905
4580262735,4580507752,0.00002905
4580116620,4580124732,0.00002905
2453030307,4586297878,0.00002905
3811067001,3811067003,0.00002905
3811441245,3811441254,0.00002905
436877328,3811139910,0.00002905
3811067059,3811067103,0.00002905
3823588984,11296481783,0.00002905
3823586344,4580111220,0.00002905
4586322724,4586322725,0.00002905
3811440257,3811440268,0.00002905
3811440493,4583165778,0.00002905
3811140059,3811140064,0.00002905
3451483093,10951188777,0.00002905
3811078690,3811078712,0.00002905
3825309192,7624412370,0.00002905
3811139962,4580539388,0.00002905
3811554476,3811554489,0.00002905
3811067062,3811067063,0.00002905
3811554572,3811554594,0.00002905
3822999349,3823124443,0.00002905
3811441326,7443932743,0.00002905
3811554262,4583396618,0.00002905
436855704,3451483294,0.00002905
3819768192,3819768204,0.00002905
3823586757,4576599791,0.00002905
3798890944,3798890945,0.00002905
353194304,4571013948,0.00002905
3823588586,11296481782,0.00002905
3811524398,3811524410,0.00002905
3822999151,3822999155,0.00002905
4586293690,4586293692,0.00002905
3819769661,3819769668,0.00002905
3820984064,4584668993,0.00002905
2453030246,2453030259,0.00002905
3811554278,3811554303,0.00002905
2473261143,4590170291,0.00002905
3819767984,3819767985,0.00002905
11296481737,12234347033,0.00002905
3811629605,3825375573,0.00002905
3825311277,4589885918,0.00002905
3823587367,3823587469,0.00002905
4592891789,4592891791,0.00002905
3811067041,3811554257,0.00002905
1133534478,3811629609,0.00002905
12234347045,12234347048,0.00002905
4592872158,4592872160,0.00002905
3819767643,3819767646,0.00002905
3825309776,3825309828,0.00002905
457819074,11228574128,0.00002905
3824953529,5281059758,0.00002905
3811439929,3811440014,0.00002905
2451941009,4591904332,0.00002905
3822997748,3822997751,0.00002905
4586273604,4586274544,0.00002905
3823586779,3823586790,0.00002905
3819767942,3819767946,0.00002905
3811524443,3811524446,0.00002905
12234342169,12234342189,0.00002905
3820984065,3820984104,0.00002905
3811524320,3811524354,0.00002905
3785058137,3785058148,0.00002905
3811139667,3811139677,0.00002905
3823589024,3823589025,0.00002905
3309835032,3864845789,0.00002905
3823586792,3823586832,0.00002905
3811140074,11984487713,0.00002905
4584756061,4584756063,0.00002905
5318470142,5318470142,0.00002905
3825027542,4588412127,0.00002905
1133534478,3811629651,0.00002905
3811435056,4582139115,0.00002905
3825310414,3825310634,0.00002905
3148507089,3825311010,0.00002905
3823588079,3823588382,0.00002905
436867920,8476182094,0.00002905
3819768764,3819768777,0.00002905
11944763968,11944775169,0.00002905
4588312653,4588328585,0.00002905
3823588416,3823588573,0.00002905
4581820195,4581820328,0.00002905
3823349107,3823349110,0.00002905
3811327114,3811327121,0.00002905
4588311064,11296481683,0.00002905
12533489600,12533489604,0.00002905
11942035573,11942035574,0.00002905
3825310053,3825310086,0.00002905
3811434996,4582139111,0.00002905
3823586886,4571024037,0.00002905
5076887880,5076887885,0.00002905
3819769725,3819769784,0.00002905
5275160005,5364054108,0.00002905
3823348928,3823348943,0.00002905
3811435032,4582135200,0.00002905
2451940962,4591851787,0.00002905
3811554269,3811554273,0.00002905
307924224,3823586968,0.00002905
4588308819,4588371199,0.00002905
3309834979,3864845798,0.00002905
3822944445,3822944454,0.00002905
3825027090,4589437544,0.00002905
353194435,3823586991,0.00002905
11296428361,11296428362,0.00002905
3823586771,3823586784,0.00002905
4588335443,4588335459,0.00002905
2532345995,2532346015,0.00002905
3822999072,3822999113,0.00002905
2473245566,2473255292,0.00002905
3819769728,3819769759,0.00002905
3811441282,4582193537,0.00002905
436848861,436848862,0.00002905
3811140086,3811140108,0.00002905
2473264199,3743710016,0.00002905
3811155089,3811155100,0.00002905
445329900,3824954063,0.00002905
3966543493,3966556109,0.00002905
353193681,3819769701,0.00002905
11228575654,12234347055,0.00002905
3819769416,3819769436,0.00002905
3819768190,3819768240,0.00002905
4588371207,4588371218,0.00002905
3825309136,3825309149,0.00002905
3811629619,4581866840,0.00002905
3855510977,4586427264,0.00002905
3823586469,3823586513,0.00002905
3811066995,7443848709,0.00002905
3743712565,4590170291,0.00002905
4588303778,4588308873,0.00002905
3823586984,4571012705,0.00002905
3811441461,3811441485,0.00002905
353193674,3819768764,0.00002905
2453030312,4586307636,0.00002905
4714543112,4714543120,0.00002905
3076247462,7225316080,0.00002905
449449055,4580235123,0.00002905
3820786245,3820786262,0.00002905
3820983744,3820983745,0.00002905
3811554309,3811554311,0.00002905
3820984102,3820984104,0.00002905
3811524341,3811524350,0.00002905
9282595681,13055810043,0.00002905
3309834979,3864845796,0.00002905
3819769077,3819769187,0.00002905
3823348803,5293309113,0.00002905
1833781062,8382402309,0.00002905
307924223,307924224,0.00002905
3811629551,4581894655,0.00002905
3811067084,3811325350,0.00002905
3825311817,3825311969,0.00002905
3811629659,4581897913,0.00002905
11204976857,11296481743,0.00002905
4588304089,11252413104,0.00002905
3811554493,3811554499,0.00002905
3823348916,4584766739,0.00002905
3811140071,3811140074,0.00002905
4588377005,4588377014,0.00002905
3823124424,3823124856,0.00002905
2473264191,4590174136,0.00002905
3819768770,3819768795,0.00002905
3819769427,4580507754,0.00002905
3785057913,3825309331,0.00002905
3823588691,11230505732,0.00002905
3811327106,4583440604,0.00002905
3823586673,3823586685,0.00002905
3811629625,4582091972,0.00002905
3822999129,3822999138,0.00002905
3811066877,3811066885,0.00002905
3811554510,4583412591,0.00002905
3824953545,5939190775,0.00002905
3823584982,3823584983,0.00002905
8476182094,11688945319,0.00002905
3819768549,3819768560,0.00002905
3819768568,3819768620,0.00002905
3823124826,3823124841,0.00002905
3823588925,3823589174,0.00002905
3811554556,12991940436,0.00002905
4588377001,11729570656,0.00002905
3811554279,3811554282,0.00002905
3811554529,3811554543,0.00002905
3825311310,3825311591,0.00002905
3309835032,3309835041,0.00002905
3823586288,3823586346,0.00002905
3823124856,3823125020,0.00002905
353194378,3823588390,0.00002905
3823588573,3823588654,0.00002905
3823348996,3823349022,0.00002905
4588274103,4588304094,0.00002905
11230505734,11296481776,0.00002905
4588308812,11252413208,0.00002905
3811629648,3811629654,0.00002905
3811156623,3811156624,0.00002905
3785058151,3811512529,0.00002905
436776302,3823349213,0.00002905
3822997690,3823348919,0.00002905
3811524448,3811524451,0.00002905
3811512555,3811524068,0.00002905
3811554594,4583518990,0.00002905
3811140112,3811140119,0.00002905
11204976871,11296481715,0.00002905
3811554517,3811554518,0.00002905
3823348563,3823348567,0.00002905
3823349055,3823349056,0.00002905
3823587746,3823587893,0.00002905
3811441318,4583240539,0.00002905
3823348994,3823349022,0.00002905
3811440551,3811440581,0.00002905
3825310782,4589983449,0.00002905
3820984128,3823349250,0.00002905
436810154,3811445303,0.00002905
11228575763,12234347063,0.00002905
3811439959,3811524455,0.00002905
2451941048,4591880011,0.00002905
3823349444,3823349445,0.00002905
3811078747,4582165213,0.00002905
3811066684,4583417965,0.00002905
3811441345,3811441370,0.00002905
11252413107,12234346976,0.00002905
3811512550,4581820194,0.00002905
5272990923,5287714140,0.00002905
3811139673,3811139707,0.00002905
3811139673,3811139674,0.00002905
11978139845,11978139851,0.00002905
3825311265,3825311286,0.00002905
3310757836,4591746103,0.00002905
3822997744,3822997748,0.00002905
3811629556,3811629563,0.00002905
3811066682,3811066701,0.00002905
9284853530,12234342185,0.00002905
11955742137,11955742138,0.00002905
3823349479,3823349493,0.00002905
3823585025,3823585044,0.00002905
3811629674,3811629684,0.00002905
3823587739,3823587767,0.00002905
3811629195,11942035574,0.00002905
3823588629,3823588758,0.00002905
3823349261,3823349291,0.00002905
4588346645,4588346651,0.00002905
3822944429,3822944432,0.00002905
3811439975,3811439995,0.00002905
436845029,4583455499,0.00002905
3823587017,3823587020,0.00002905
3823348841,8509859792,0.00002905
3823587174,3823587223,0.00002905
2930467407,3309834973,0.00002905
3823587062,3823587081,0.00002905
3811139900,3811139901,0.00002905
8370552996,8370552999,0.00002905
3819769679,4580507752,0.00002905
2453030327,8481953116,0.00002905
3811440044,4582183377,0.00002905
11296428335,12234346934,0.00002905
3811067095,3811067096,0.00002905
3823585036,3823585052,0.00002905
3811441321,3811441382,0.00002905
2453030252,4586318108,0.00002905
3823348968,5293326195,0.00002905
3309834990,3743689823,0.00002905
3825310103,3825310111,0.00002905
3309835001,3743689822,0.00002905
1833773865,8382372901,0.00002905
3820983699,3820983729,0.00002905
3743712565,3743712579,0.00002905
3823348968,3823348982,0.00002905
5310355221,12234347134,0.00002905
3819767992,4583516174,0.00002905
2453030223,4586322722,0.00002905
3822999155,4585996246,0.00002905
4584683202,4584756064,0.00002905
4582141579,4582141580,0.00002905
11296481724,11296481727,0.00002905
4586138558,4586289529,0.00002905
3823349469,5063143661,0.00002905
3823349570,3823349579,0.00002905
3823588714,3823588723,0.00002905
3811067102,3811067103,0.00002905
4591888037,4592891807,0.00002905
2451940980,4591904330,0.00002905
3811440498,3811440548,0.00002905
3823588807,3823588910,0.00002905
356265537,356265595,0.00002905
3825310976,5040907538,0.00002905
3823348994,4584772732,0.00002905
3811629674,3811629680,0.00002905
3811554460,4583407083,0.00002905
3822944399,4584756062,0.00002905
3811066750,3811066860,0.00002905
353194161,4584756069,0.00002905
3811440285,3811440347,0.00002905
3811327164,3811327174,0.00002905
3819767870,3819767927,0.00002905
4586140111,4586314137,0.00002905
3823586650,4571009609,0.00002905
3825310008,3825310025,0.00002905
3811066749,3811066860,0.00002905
436848863,2451940969,0.00002905
3785058136,3825310959,0.00002905
3811629233,4581899235,0.00002905
3811439959,4582141579,0.00002905
3823588115,4576620663,0.00002905
3860578462,3860578464,0.00002905
4584683203,4584756059,0.00002905
3823587918,3823587921,0.00002905
3472716474,4582127471,0.00002905
356265778,3819769956,0.00002905
3822999165,4585996247,0.00002905
3811139700,3811139744,0.00002905
3822944610,3822944612,0.00002905
2451940974,4591851784,0.00002905
3811155100,3811155135,0.00002905
3819768638,3819768758,0.00002905
3785058262,3811435000,0.00002905
3811629626,3811629647,0.00002905
3825311327,3825311769,0.00002905
5846372900,10977420344,0.00002905
3822944451,3822944603,0.00002905
3864845789,4591085871,0.00002905
3819768536,3819768619,0.00002905
3811439863,3811629637,0.00002905
3811326963,4583440605,0.00002905
4588274128,9853495163,0.00002905
3819769049,3819769079,0.00002905
2451940978,2451940979,0.00002905
2329649111,3811440402,0.00002905
2309932455,3811078717,0.00002905
3811439590,3811524432,0.00002905
3811439986,3811440311,0.00002905
3823585040,4571009606,0.00002905
307924222,3823586981,0.00002905
3819768997,3819769049,0.00002905
3822944384,3822944386,0.00002905
3811440527,3811440590,0.00002905
436868052,3825027561,0.00002905
3811439877,4582141578,0.00002905
3823125316,7738724574,0.00002905
3811554313,3811554317,0.00002905
2532403780,3825310020,0.00002905
4591880002,4591880003,0.00002905
3820984072,3822944384,0.00002905
3823588709,3823588722,0.00002905
3819768542,3819768600,0.00002905
436867927,3819767966,0.00002905
3825027475,3825027481,0.00002905
4588304111,4588375575,0.00002905
3811439975,3811440009,0.00002905
3819769389,4580507754,0.00002905
4586305792,4586305793,0.00002905
3811441341,3811441382,0.00002905
4586322718,4586322736,0.00002905
3825311786,3825311840,0.00002905
3822999791,3822999792,0.00002905
3825309161,4421755459,0.00002905
3823348798,4584770027,0.00002905
3825309538,3825309584,0.00002905
11955692539,11955742138,0.00002905
3811629578,3811629582,0.00002905
3819769844,3819769895,0.00002905
3823586650,3823586664,0.00002905
3823349276,3823349304,0.00002905
3823586761,3823586781,0.00002905
2451940984,4591795452,0.00002905
3825309165,4588152155,0.00002905
436849380,436849381,0.00002905
3811066658,3811066659,0.00002905
11204976844,12234347047,0.00002905
436862485,12533522021,0.00002905
445329900,3819769490,0.00002905
3823586648,3823586665,0.00002905
3823348778,5293309110,0.00002905
3819768024,4583516177,0.00002905
3811067136,3811067137,0.00002905
4582142527,4583505174,0.00002905
3823349557,3823349570,0.00002905
3811140084,3811140112,0.00002905
2329649100,3820786168,0.00002905
2237153687,3550731058,0.00002905
3823588390,3823588573,0.00002905
3811441268,3811441287,0.00002905
4582141577,4582141581,0.00002905
3811554513,3811554514,0.00002905
4590010867,4590010868,0.00002905
3823587680,3823587768,0.00002905
4586354685,7495819780,0.00002905
3820983698,3820983729,0.00002905
3811439863,3811629585,0.00002905
3825027525,3825027529,0.00002905
3743710000,4590181165,0.00002905
436810550,3823349157,0.00002905
3864845762,3864845763,0.00002905
3819768748,4580167463,0.00002905
3819768558,3819768566,0.00002905
3811629605,3811629617,0.00002905
3823348967,3823348969,0.00002905
3823348698,3823348716,0.00002905
3811327153,4583440604,0.00002905
2322078614,2322078615,0.00002905
2309932454,3811554631,0.00002905
3823587804,3823587942,0.00002905
3825309464,3825309499,0.00002905
436849386,3823124823,0.00002905
3819767629,3819767634,0.00002905
9853303585,9853303592,0.00002905
3819768816,3819768904,0.00002905
4582193540,4583223101,0.00002905
3819767847,4583513367,0.00002905
9282595688,12695875899,0.00002905
4714543120,5281662598,0.00002905
3811441078,3811441086,0.00002905
3811554551,4583412593,0.00002905
2329648806,2329648807,0.00002905
3811440581,3811440612,0.00002905
3819767982,3819767984,0.00002905
3811140044,11296481752,0.00002905
3811797905,3811797922,0.00002905
5226760700,11252413137,0.00002905
12234347042,12234347043,0.00002905
3811554529,3811554539,0.00002905
2237153694,6280085430,0.00002905
7773276145,7773276154,0.00002905
3822999214,3822999558,0.00002905
3824953834,3824954005,0.00002905
8374255892,11204976948,0.00002905
3825027036,3825027072,0.00002905
3823349258,3823349293,0.00002905
3823206665,11944713940,0.00002905
3822999128,3822999168,0.00002905
3823587692,3823587705,0.00002905
4591816224,4663449521,0.00002905
3819768159,3819768184,0.00002905
3811440430,3811440508,0.00002905
3811440043,3811440288,0.00002905
3823124957,3823124958,0.00002905
3811066997,3811067001,0.00002905
3823586821,3823586851,0.00002905
3823588565,3823588604,0.00002905
3819769788,3819769881,0.00002905
3822999214,3822999319,0.00002905
4584756065,4584756066,0.00002905
3825027451,3825027481,0.00002905
3822999102,3823348819,0.00002905
4580548006,4580548007,0.00002905
4584766738,4584766739,0.00002905
7773276140,7773276141,0.00002905
436849379,3823125008,0.00002905
3825310777,3825310827,0.00002905
3811524128,4581820195,0.00002905
3811554574,4583518990,0.00002905
3819769399,3819769451,0.00002905
3823348882,3823348884,0.00002905
3811554611,4583516172,0.00002905
3823587384,3823587410,0.00002905
3811078691,3811078712,0.00002905
4581737685,5756267873,0.00002905
2330782601,2451940860,0.00002905
3825311768,3825311831,0.00002905
3811155106,3811155107,0.00002905
3823587707,3823587733,0.00002905
4591880016,4591883781,0.00002905
356265929,3819770045,0.00002905
3811440479,4582193539,0.00002905
3004846041,3819769025,0.00002905
436863973,3822999773,0.00002905
3811439590,3811439601,0.00002905
3823587292,3823587496,0.00002905
3811716401,5281059759,0.00002905
3819769047,3819769181,0.00002905
3820984145,3820984266,0.00002905
4588303777,4588303781,0.00002905
4588303788,4588377001,0.00002905
5281636486,8478453239,0.00002905
3819768931,3819768982,0.00002905
3811629623,4581897914,0.00002905
2453030267,4586293694,0.00002905
3823586628,4569569202,0.00002905
3811797905,3811797912,0.00002905
436867938,7485914117,0.00002905
3811066987,4583420845,0.00002905
4588341509,4588346652,0.00002905
3811629573,3811629602,0.00002905
3819769843,3819769860,0.00002905
4581738298,7132175155,0.00002905
2960309144,11296481773,0.00002905
3823348744,8509859791,0.00002905
2532403869,3825312159,0.00002905
3820786264,3820786266,0.00002905
3823349496,3823349531,0.00002905
3823124841,3823125047,0.00002905
3811140122,5281059749,0.00002905
2960309741,11228575763,0.00002905
4714543110,4714543120,0.00002905
3823587534,4576617363,0.00002905
4590160919,4590169787,0.00002905
4592891793,4592891795,0.00002905
3811554326,3811554333,0.00002905
3823586772,4576632339,0.00002905
4591888038,4591888160,0.00002905
3811067107,3811067112,0.00002905
436841150,3864845758,0.00002905
2453030263,4586302769,0.00002905
3811524350,3811524378,0.00002905
4588371218,4588371219,0.00002905
3819767643,4583518994,0.00002905
3822997749,3822997751,0.00002905
2453030327,4586296482,0.00002905
3823348934,4584770029,0.00002905
2451940929,2451940942,0.00002905
3823585033,4580124723,0.00002905
3309835004,3743691928,0.00002905
4654916475,4654916476,0.00002905
4588272538,4588303775,0.00002905
4588304100,4588308830,0.00002905
11252413104,11296481674,0.00002905
3811139893,3811139930,0.00002905
3825311772,3825311820,0.00002905
3811156609,3811156611,0.00002905
3820983726,3823349519,0.00002905
4588375596,4588375600,0.00002905
3811629625,4581897914,0.00002905
4586318096,4586322718,0.00002905
8154743848,8154743851,0.00002905
436849381,3823125025,0.00002905
3785058271,3811435009,0.00002905
3811441139,3811441173,0.00002905
5063143661,5063143664,0.00002905
3820983922,4584691357,0.00002905
3811524086,4581826266,0.00002905
3811327151,8476182094,0.00002905
3822944273,4584761112,0.00002905
3811629637,4581894655,0.00002905
11252372794,11296481691,0.00002905
436868044,12234346973,0.00002905
11252413220,12234346982,0.00002905
3825027246,3825027306,0.00002905
3310757821,3310757822,0.00002905
3309834979,3864845803,0.00002905
3823586938,3823586945,0.00002905
2147528590,3339450993,0.00002905
3823587223,3823587334,0.00002905
5870999575,6204658001,0.00002905
3811678362,3811678394,0.00002905
3811139724,3811139741,0.00002905
3811524117,4581805674,0.00002905
3459660865,4582091972,0.00002905
3811629583,3811629596,0.00002905
3819768124,4584362141,0.00002905
3823587053,3823587137,0.00002905
8385741221,8385741222,0.00002905
3823585020,3823585028,0.00002905
3743639303,3743639304,0.00002905
2473270871,3742385739,0.00002905
3331239094,3331239194,0.00002905
436877209,3868066418,0.00002905
3823124856,3823124967,0.00002905
3855509956,3855510362,0.00002905
3811554625,4583516172,0.00002905
356651268,2374823841,0.00002905
2329648891,2329648896,0.00002905
3352633900,4656545971,0.00002905
1931790374,1931790385,0.00002905
3867929851,4613041873,0.00002905
3868066626,5104926209,0.00002905
4586302769,4586302771,0.00002905
3867929834,3868066346,0.00002905
3819768479,4584362138,0.00002905
3811441343,3811441351,0.00002905
3807475242,3807475270,0.00002905
2451940655,4639073687,0.00002905
4588308819,4588308836,0.00002905
3855510972,3855510979,0.00002905
1931779475,2374823864,0.00002905
3811140071,3811140080,0.00002905
2451940640,8386121758,0.00002905
353193934,3823588237,0.00002905
4600127196,4600127203,0.00002905
436877199,3867929649,0.00002905
1778603974,4681256928,0.00002905
2309932422,3811092369,0.00002905
5076887886,5076887888,0.00002905
5864657175,10977420344,0.00002905
3785058057,3825309970,0.00002905
11230505659,11230530737,0.00002905
3819767884,3819767942,0.00002905
3431078693,3431078993,0.00002905
3811798150,3811798263,0.00002905
3811524282,3811524317,0.00002905
2739029763,3868066340,0.00002905
2322074403,3807474914,0.00002905
1969395195,1969395248,0.00002905
2473255265,3742385731,0.00002905
2473255286,2473270875,0.00002905
3242818629,3869600266,0.00002905
3798906767,4590085413,0.00002905
4593828140,4593828142,0.00002905
3823587003,4576632338,0.00002905
3429594393,3869600349,0.00002905
3057206340,3494540501,0.00002905
4593695167,4593695184,0.00002905
2329648786,3339450393,0.00002905
12234347160,12234347161,0.00002905
3819767994,3819768024,0.00002905
3868066598,3868066603,0.00002905
414685256,8477574118,0.00002905
2374750069,2374750073,0.00002905
6048920026,6048920028,0.00002905
2309932441,2309932443,0.00002905
3867929904,3867929922,0.00002905
3811067098,3811067118,0.00002905
3742400162,4590073322,0.00002905
4590160919,4590170289,0.00002905
3823586795,3823586806,0.00002905
3823588849,3823588880,0.00002905
3823586466,4571013950,0.00002905
3819769008,4580503144,0.00002905
2451940824,2451940825,0.00002905
3807474912,3807474914,0.00002905
3825027475,3825027525,0.00002905
3823349451,3823349486,0.00002905
3414052376,3855510958,0.00002905
3825309125,4588152155,0.00002905
2288311361,9941778086,0.00002905
2374838429,2374838431,0.00002905
3048481860,4630901213,0.00002905
4593828140,4593828144,0.00002905
436868035,12234346968,0.00002905
3823349590,3823349595,0.00002905
11080341312,11080341315,0.00002905
3867929738,3867929755,0.00002905
5318470141,5318487591,0.00002905
3867926925,4591258864,0.00002905
2451941032,4591873257,0.00002905
3811440351,3811440411,0.00002905
3811524127,4581820328,0.00002905
1949178471,2374794523,0.00002905
3811092396,3811092406,0.00002905
6204658001,12557505797,0.00002905
3855509922,3855509956,0.00002905
2473255265,3742353032,0.00002905
436825408,2329648814,0.00002905
2374838344,3664000365,0.00002905
3742400188,3742400196,0.00002905
4593833814,4593833816,0.00002905
5104926204,5104926218,0.00002905
3743691928,7069047609,0.00002905
5046224744,7777280836,0.00002905
3702193047,3702193049,0.00002905
3819769133,3819769241,0.00002905
3823349370,3823349379,0.00002905
4100639084,4588037274,0.00002905
3855510977,3855510979,0.00002905
3820786216,3820786217,0.00002905
3825310001,5757913272,0.00002905
3823587723,11230530737,0.00002905
4582122519,4584772667,0.00002905
6048920041,6048920044,0.00002905
1949110896,6427444567,0.00002905
3869599536,3869600319,0.00002905
3820983736,4584639671,0.00002905
436839855,4501707754,0.00002905
2330782501,3157336864,0.00002905
3811140126,5281045187,0.00002905
3820786351,4584378253,0.00002905
3460534386,3811629705,0.00002905
3820984075,3822944454,0.00002905
2329648814,4591488587,0.00002905
3157259861,10705638528,0.00002905
3867926952,3867929565,0.00002905
1969395190,1969395210,0.00002905
436845029,3811327004,0.00002905
3823349117,3823349126,0.00002905
3110451520,3110451526,0.00002905
3811441234,3811441318,0.00002905
5287701127,5299470651,0.00002905
3494540501,3494545193,0.00002905
11230505667,11296481777,0.00002905
1969395175,1969395206,0.00002905
3648703825,4590190141,0.00002905
2374823864,3743775781,0.00002905
1969395236,1969395247,0.00002905
3823587779,3823587824,0.00002905
449448860,4580509820,0.00002905
3820983699,3820983735,0.00002905
2309932455,4582162950,0.00002905
3820984075,3822944612,0.00002905
4634390382,4634390383,0.00002905
