u,v,highway,oneway,length,bridge,tunnel
3811067070,3811067062,residential,0,58.97813285090031,0,0
3811067070,3811554279,secondary,0,21.37295792123484,0,0
3811067070,3811554293,secondary,0,24.67610834694379,0,0
3811067072,3811067073,living_street,0,41.111634366049394,0,0
3811067073,3811067072,living_street,0,41.111634366049394,0,0
3811067073,3811067090,residential,0,45.12377491217779,0,0
3811067073,3811067043,residential,0,55.904828196268596,0,0
3811067075,3811067067,living_street,0,24.63762442170828,0,0
3811067075,3811067052,residential,0,43.55171473594838,0,0
3811067075,3811067095,residential,0,54.01666160979705,0,0
3811067078,3811067092,living_street,0,32.64690630329013,0,0
3811067080,3811067087,residential,0,73.85003796524552,0,0
3811067084,3811325350,tertiary,0,39.29438752480098,0,0
3811067084,436867938,tertiary,0,52.33875256122215,0,0
3811067084,3811067113,residential,0,49.752458082829264,0,0
3811067087,3811067118,secondary,0,57.452018835296755,0,0
3811067087,7485914119,secondary,0,27.56624436869244,0,0
3811067087,3811067088,residential,0,55.82551503755016,0,0
3811067087,3811067080,residential,0,73.8500379652455,0,0
3811067088,3811067087,residential,0,55.82551503755016,0,0
3811067088,436867938,residential,0,20.88864125427072,0,0
3811067088,3811067098,residential,0,22.436581895276113,0,0
3811067090,3811325350,tertiary,0,9.98024972904354,0,0
3811067090,3811067092,tertiary,0,22.90393234083951,0,0
3811067090,3811067073,residential,0,45.12377491217779,0,0
3811067092,3811067094,tertiary,0,30.764877997156265,0,0
3811067092,3811067078,living_street,0,32.64690630329013,0,0
3811067092,3811067090,tertiary,0,22.90393234083951,0,0
3811067094,3811067092,tertiary,0,30.764877997156265,0,0
3811067094,3811067095,tertiary,0,18.51151359703903,0,0
3811067094,4583451433,residential,0,73.60080346224223,0,0
3811067095,3811067096,tertiary,0,15.58803039422095,0,0
3811067095,3811067094,tertiary,0,18.51151359703903,0,0
3811067095,3811067075,residential,0,54.01666160979705,0,0
3811067096,3811067097,tertiary,0,10.630477314015781,0,0
3811067096,3811067095,tertiary,0,15.58803039422095,0,0
3811067096,3811067128,residential,0,74.59749423494733,0,0
3811067097,3811067099,tertiary,0,9.861102267416136,0,0
3811067097,3811067096,tertiary,0,10.630477314015781,0,0
3811067097,3811067054,residential,0,97.57342251407883,0,0
3811067098,3811067088,residential,0,22.436581895276113,0,0
3811067098,3811067118,residential,0,73.65669685852497,0,0
3811067098,3811325354,residential,0,64.95850652211311,0,0
3811067099,3811067101,tertiary,0,16.106717294364692,0,0
3811067099,3811067097,tertiary,0,9.861102267416136,0,0
3811067099,3811067130,residential,0,77.54314054942834,0,0
3811067101,3811067102,tertiary,0,4.607561857122974,0,0
3811067101,3811067099,tertiary,0,16.106717294364692,0,0
3811067101,3811067056,residential,0,97.80111783940016,0,0
3811067102,3811067103,tertiary,0,20.627519554873714,0,0
3811067102,3811067101,tertiary,0,4.607561857122974,0,0
3811067102,3811067131,residential,0,79.44541955357016,0,0
3811067103,3811067105,tertiary,0,25.367133868879407,0,0
3811067103,3811067102,tertiary,0,20.627519554873714,0,0
3811067103,3811067059,residential,0,97.4939971898686,0,0
3811067103,4583451431,residential,0,81.97444912805685,0,0
3811067105,3811067107,tertiary,0,22.613595840308783,0,0
3811067105,3811067103,tertiary,0,25.367133868879407,0,0
3811067105,3811067061,residential,0,97.90793157776831,0,0
3811067105,4583451432,residential,0,84.99051981658516,0,0
3811067107,3811067112,tertiary,0,23.49767410888385,0,0
3811067107,3811067105,tertiary,0,22.613595840308783,0,0
3811067107,3811067134,residential,0,88.11436805899686,0,0
3811067107,3811067063,residential,0,98.42807878108081,0,0
3811067110,3811067113,living_street,0,16.17508885559406,0,0
3811067112,436867900,tertiary,0,59.78444356943016,0,0
3811067112,3811067107,tertiary,0,23.49767410888385,0,0
3811067112,3811067136,residential,0,91.67007815049423,0,0
3811067112,3811067062,residential,0,98.89279936138811,0,0
3811067113,3811067110,living_street,0,16.17508885559406,0,0
3811067113,3811067114,residential,0,9.549961883816573,0,0
3811067113,3811067084,residential,0,49.752458082829264,0,0
3811067114,3811067113,residential,0,9.549961883816573,0,0
3811067118,3811067087,secondary,0,57.452018835296755,0,0
3811067118,3811067127,secondary,0,14.649387189631707,0,0
3811067118,3811067098,residential,0,73.65669685852495,0,0
3811067127,3811326361,secondary,0,19.95693782814508,0,0
3811067127,3811067118,secondary,0,14.649387189631707,0,0
3811067127,8476757763,residential,0,24.25949440371583,0,0
3811067128,4583451433,residential,0,41.968610359123055,0,0
3811067128,3811067130,residential,0,20.706116058696388,0,0
3811067128,3811067096,residential,0,74.59749423494733,0,0
3811067130,3811067128,residential,0,20.706116058696388,0,0
3811067130,3811067131,residential,0,19.345374262522384,0,0
3811067130,3811067099,residential,0,77.54314054942834,0,0
3811067131,3811067130,residential,0,19.345374262522384,0,0
3811067131,4583451431,residential,0,21.337958573935545,0,0
3811067131,3811067102,residential,0,79.44541955357016,0,0
3811067134,4583451432,residential,0,25.33756834613599,0,0
3811067134,3811067107,residential,0,88.11436805899686,0,0
3811067134,3811067136,residential,0,21.467116722452964,0,0
3811067136,3811067134,residential,0,21.467116722452964,0,0
3811067136,3811067137,residential,0,60.3840546608768,0,0
3811067136,3811067112,residential,0,91.67007815049423,0,0
3811067137,436867902,secondary,0,13.09557290492965,0,0
3811067137,3811067136,residential,0,60.3840546608768,0,0
3811067137,436867900,secondary,0,104.20416549667073,0,0
3811078662,3811078663,secondary,0,14.588165234996863,0,0
3811078662,3811554562,secondary,0,191.00391281528334,0,0
3811078662,3811078665,residential,0,60.05506535922711,0,0
3811078662,3811554551,residential,0,108.43321063980255,0,0
3811078663,3811078666,residential,0,48.46611920059848,0,0
3811078663,3811078662,secondary,0,14.588165234996863,0,0
3811078663,414686095,secondary,0,104.82565660429256,0,0
3811078665,3811078666,residential,0,82.39947599229235,0,0
3811078665,3811078671,residential,0,63.501893605768345,0,0
3811078665,3811078662,residential,0,60.05506535922711,0,0
3811078666,3811078691,residential,0,111.71716095849787,0,0
3811078666,3811078663,residential,0,48.46611920059848,0,0
3811078666,3811078665,residential,0,82.39947599229235,0,0
3811078667,3811078689,residential,0,146.57281930549584,0,0
3811078667,414686095,secondary,0,30.119596807265268,0,0
3811078667,2309932452,secondary,0,93.86891174027208,0,0
3811078671,3811078665,residential,0,63.501893605768345,0,0
3811078671,3811554628,residential,0,83.54340666775104,0,0
3811078671,3811554587,primary,0,45.806047070706384,0,0
3811078671,3811078677,primary,0,25.332401867487242,0,0
3811078677,3811078694,residential,0,134.99223923987375,0,0
3811078677,3811078671,primary,0,25.332401867487242,0,0
3811078677,3811554631,primary,0,70.84633149636034,0,0
3811078679,3811078686,residential,0,68.86046620048535,0,0
3811078679,2309932460,residential,0,62.37232404174594,0,0
3811078679,2309932459,residential,0,55.76117444040506,0,0
3811078682,4583440601,residential,0,28.367109189383452,0,0
3811078682,4583440600,residential,0,33.228970839097734,0,0
3811078682,3811078693,residential,0,69.75570468901898,0,0
3811078686,3811078699,residential,0,56.82649973943782,0,0
3811078686,4583440601,residential,0,59.110397308997584,0,0
3811078686,3811078679,residential,0,68.86046620048535,0,0
3811078689,2309932452,residential,0,48.80504646547669,0,0
3811078689,3811078690,residential,0,9.628962099999477,0,0
3811078689,3811078667,residential,0,146.57281930549584,0,0
3811078690,3811078689,residential,0,9.628962099999477,0,0
3811078690,3811078691,residential,0,19.857646773103546,0,0
3811078690,3811078712,residential,0,76.81489709202143,0,0
3811078691,3811078690,residential,0,19.857646773103546,0,0
3811078691,3811078694,residential,0,52.6604771019883,0,0
3811078691,3811078712,residential,0,61.88377830002236,0,0
3811078691,3811078666,residential,0,111.71716095849787,0,0
3811078693,3811078696,residential,0,30.899474900137566,0,0
3811078693,4583440601,residential,0,41.81075056295645,0,0
3811078693,3811078682,residential,0,69.75570468901898,0,0
3811078694,3811078691,residential,0,52.6604771019883,0,0
3811078694,2309932454,residential,0,35.41820063083302,0,0
3811078694,3811078677,residential,0,134.99223923987375,0,0
3811078696,3811078700,residential,0,27.650027045372763,0,0
3811078696,3811078693,residential,0,30.899474900137566,0,0
3811078696,2309932462,residential,0,61.15654783862502,0,0
3811078697,3811078700,residential,0,73.35139807467303,0,0
3811078697,4583440601,residential,0,27.08708398090025,0,0
3811078697,4582162948,residential,0,30.657045426102336,0,0
3811078698,3811078699,residential,0,3.435628246318999,0,0
3811078698,2309932459,residential,0,65.39960298696994,0,0
3811078698,3811078701,residential,0,77.13103121986704,0,0
3811078699,4582162948,residential,0,57.71326103922654,0,0
3811078699,3811078698,residential,0,3.435628246318999,0,0
3811078699,3811078686,residential,0,56.82649973943782,0,0
3811078700,3811078696,residential,0,27.650027045372763,0,0
3811078700,2309932461,residential,0,31.223019704429035,0,0
3811078700,3811078697,residential,0,73.35139807467303,0,0
3811078701,2309932459,residential,0,24.870479266289387,0,0
3811078701,3811078698,residential,0,77.13103121986704,0,0
3811078701,3811078717,residential,0,47.167473768886865,0,0
3811078712,2309932463,residential,0,85.3869820603514,0,0
3811078712,3811078691,residential,0,61.88377830002236,0,0
3811078712,3811078690,residential,0,76.81489709202143,0,0
3811078717,3811078722,residential,0,152.46988635018198,0,0
3811078717,2309932455,residential,0,71.53690870361616,0,0
3811078717,3811078701,residential,0,47.167473768886865,0,0
3811078722,2309932461,residential,0,70.74991828520963,0,0
3811078722,3811078717,residential,0,152.46988635018198,0,0
3811078722,4582162950,residential,0,73.03317813823693,0,0
3811078747,2309932472,primary,0,53.9068102721095,0,0
3811078747,8460984675,primary,0,91.13298677054455,0,0
3811078747,4582165213,residential,0,61.925028369733276,0,0
3811078752,3811092381,secondary,0,5.570976486611109,0,0
3811078752,3811078755,secondary,0,52.25273475550206,0,0
3811078752,4582158286,residential,0,79.62275288105778,0,0
3811078754,4582165213,secondary,0,45.85935694234611,0,0
3811078754,8460984671,secondary,0,47.79182235119899,0,0
3811078754,3811078755,residential,0,122.7199153661696,0,0
3811078755,3811078752,secondary,0,52.25273475550206,0,0
3811078755,3811092420,secondary,0,57.580814840344324,0,0
3811078755,3811078754,residential,0,122.71991536616959,0,0
3811092362,436862858,tertiary,0,8.073083731043996,0,0
3811092362,4580533283,tertiary,0,42.75625815029014,0,0
3811092362,2309932422,residential,0,79.36129371807397,0,0
3811092363,2309932453,secondary,0,93.69160860378204,0,0
3811092363,2309932419,secondary,0,71.94353006787932,0,0
3811092363,3811092371,residential,0,79.14799816320395,0,0
3811092369,4580533283,residential,0,5.7687662106349,0,0
3811092369,2309932422,residential,0,56.93111042109375,0,0
3811092369,3811092399,residential,0,198.28370050487686,0,0
3811092371,2309932422,residential,0,38.811125393961206,0,0
3811092371,2309932419,residential,0,70.382060620177,0,0
3811092371,3811092363,residential,0,79.14799816320394,0,0
3811092376,2309932457,secondary,0,70.60701015360294,0,0
3811092376,3811092381,secondary,0,68.84255135228004,0,0
3811092376,3811092378,residential,0,56.31021056487728,0,0
3811092378,3811092387,residential,0,49.918852892591666,0,0
3811092378,3811092376,residential,0,56.31021056487728,0,0
3811092378,3811092384,residential,0,35.0850455353603,0,0
3811092381,3811092376,secondary,0,68.84255135228004,0,0
3811092381,3811078752,secondary,0,5.570976486611109,0,0
3811092381,3811092387,residential,0,53.32512321659347,0,0
3811092383,3811092398,residential,0,81.24780484811944,0,0
3811092383,3811092390,tertiary,0,31.889011391514273,0,0
3811092383,4580533283,tertiary,0,181.4019373461827,0,0
3811092384,3811092403,residential,0,46.475784943857654,0,0
3811092384,3811092378,residential,0,35.0850455353603,0,0
3811092384,3811092402,residential,0,42.31740420244405,0,0
3811092387,3811092378,residential,0,49.918852892591666,0,0
3811092387,3811092381,residential,0,53.32512321659347,0,0
3811092387,3811092403,residential,0,37.87796712619219,0,0
3811092390,3811092396,tertiary,0,11.07786104099457,0,0
3811092390,3811092407,residential,0,59.601596392330144,0,0
3811092390,3811092383,tertiary,0,31.889011391514273,0,0
3811092396,3811092390,tertiary,0,11.07786104099457,0,0
3811092396,3811092417,residential,0,64.37869988958688,0,0
3811092396,3811092406,tertiary,0,22.43900976422556,0,0
3811092398,3811092383,residential,0,81.24780484811944,0,0
3811092398,3811092408,residential,0,35.3748482184775,0,0
3811092398,3811092407,residential,0,54.5905786179235,0,0
3811092399,3811092408,residential,0,18.936116746634912,0,0
3811092399,3811092369,residential,0,198.28370050487686,0,0
3811092399,3811092402,residential,0,137.45408403583747,0,0
3811092402,3811092399,residential,0,137.4540840358375,0,0
3811092402,3811092384,residential,0,42.31740420244405,0,0
3811092402,3811092424,residential,0,62.43734560249792,0,0
3811092403,3811092384,residential,0,46.475784943857654,0,0
3811092403,4580539386,residential,0,145.5465539106063,0,0
3811092403,3811092387,residential,0,37.87796712619219,0,0
3811092406,3811092423,residential,0,63.20746874050509,0,0
3811092406,3811139719,tertiary,0,8.611340531209816,0,0
3811092406,3811092396,tertiary,0,22.43900976422556,0,0
3811092407,3811092417,residential,0,30.88874060192404,0,0
3811092407,3811092390,residential,0,59.601596392330144,0,0
3811092407,3811092398,residential,0,54.5905786179235,0,0
3811092408,3811092415,residential,0,27.01872114135405,0,0
3811092408,3811092398,residential,0,35.3748482184775,0,0
3811092408,3811092399,residential,0,18.936116746634912,0,0
3811092411,3811092420,residential,0,108.37667936591332,0,0
3811092414,3811092438,residential,0,42.675851422418425,0,0
3811092414,3811092426,residential,0,64.21087515260302,0,0
3811092414,3811092425,residential,0,43.18924569425434,0,0
3811092415,3811092408,residential,0,27.01872114135405,0,0
3811092415,3811092442,residential,0,69.61513775422237,0,0
3811092415,3811092426,residential,0,34.65250864878384,0,0
3811092417,3811092396,residential,0,64.37869988958688,0,0
3811092417,3811092407,residential,0,30.88874060192404,0,0
3811092417,3811092423,residential,0,20.907431532022155,0,0
3811092420,3811078755,secondary,0,57.580814840344324,0,0
3811092420,10678122647,secondary,0,50.515869816981386,0,0
3811092420,3811092411,residential,0,108.37667936591332,0,0
3811092423,3811092417,residential,0,20.907431532022155,0,0
3811092423,3811092406,residential,0,63.20746874050509,0,0
3811092423,3811092442,residential,0,37.81991049140686,0,0
3811092423,3811139871,residential,0,93.85913733871656,0,0
3811092424,3811092425,residential,0,4.601026409895378,0,0
3811092424,3811092430,residential,0,44.383788974126816,0,0
3811092424,3811092402,residential,0,62.43734560249792,0,0
3811092425,3811092424,residential,0,4.601026409895378,0,0
3811092425,3811092414,residential,0,43.18924569425434,0,0
3811092425,3811092444,residential,0,35.592262194242295,0,0
3811092426,3811092414,residential,0,64.21087515260302,0,0
3811092426,3811092415,residential,0,34.65250864878384,0,0
3811092426,3811092438,residential,0,29.992911564005247,0,0
3811092430,3811092452,residential,0,40.7248709723399,0,0
3811092430,3811092424,residential,0,44.383788974126816,0,0
3811092430,3811092436,residential,0,25.555766364565105,0,0
3811092436,3811092557,residential,0,45.39607683867706,0,0
3811092436,3811092430,residential,0,25.555766364565105,0,0
3811092436,3811092568,residential,0,77.59841413013405,0,0
3811092438,3811092414,residential,0,42.675851422418425,0,0
3811092438,3811092426,residential,0,29.992911564005247,0,0
3811092438,3811092444,residential,0,36.572766618103756,0,0
3811092442,3811092415,residential,0,69.61513775422237,0,0
3811092442,3811092423,residential,0,37.81991049140686,0,0
3811092442,3811139745,residential,0,26.706820561631552,0,0
3811092442,3811092561,residential,0,59.97823470355619,0,0
3811092444,3811092425,residential,0,35.592262194242295,0,0
3811092444,3811092563,residential,0,41.04084480786914,0,0
3811092444,3811092438,residential,0,36.572766618103756,0,0
3811092444,3811092452,residential,0,49.367516678713784,0,0
3811092452,3811092430,residential,0,40.7248709723399,0,0
3811092452,3811092444,residential,0,49.367516678713784,0,0
3811092452,3811092557,residential,0,21.963349218937317,0,0
3811092557,3811092436,residential,0,45.39607683867706,0,0
3811092557,3811092452,residential,0,21.963349218937317,0,0
3811092557,3811092568,residential,0,73.05723699851025,0,0
3811092561,3811139871,residential,0,7.743927018453924,0,0
3811092561,3811092442,residential,0,59.97823470355619,0,0
3811092561,3811139873,residential,0,16.067970011887326,0,0
3811092563,3811092572,residential,0,8.340570441769321,0,0
3811092563,3811139754,residential,0,61.9601586792176,0,0
3811092563,3811092444,residential,0,41.04084480786914,0,0
3811092568,3811092557,residential,0,73.05723699851025,0,0
3811092568,4580539386,residential,0,55.91474959232944,0,0
3811092568,3811092436,residential,0,77.59841413013405,0,0
3811092572,3811092563,residential,0,8.340570441769321,0,0
3811092572,3811140017,residential,0,167.79305780125793,0,0
3811092572,3811139886,residential,0,33.55577418235629,0,0
3811136150,3811139664,residential,0,65.01453783778554,0,0
3811136150,3811136151,residential,0,59.27127574608124,0,0
3811136150,2309932449,residential,0,37.271612044343925,0,0
3811136151,3811139666,residential,0,64.21767194066153,0,0
3811136151,3811136150,residential,0,59.27127574608124,0,0
3811136151,2309932453,residential,0,98.41886064855274,0,0
3811136153,3811136154,residential,0,9.411152774314056,0,0
3811136153,2309932438,residential,0,31.466593099170865,0,0
3811136153,3811678517,residential,0,39.75034736807705,0,0
3811136154,3811136153,residential,0,9.411152774314056,0,0
3811136154,3811139671,residential,0,40.20236545617264,0,0
3811136154,3811139660,residential,0,34.50629641679981,0,0
3811139660,3811139671,residential,0,32.95743908934778,0,0
3811139660,3811139672,residential,0,35.856614060924414,0,0
3811139660,3811136154,residential,0,34.50629641679981,0,0
3811139662,3811139674,residential,0,31.192257596210553,0,0
3811139662,2309932449,residential,0,65.5149023700942,0,0
3811139662,3811139664,residential,0,37.49563439627632,0,0
3811139664,3811136150,residential,0,65.01453783778554,0,0
3811139664,3811139662,residential,0,37.49563439627632,0,0
3811139664,3811139666,residential,0,58.03177517741579,0,0
3811139666,3811136151,residential,0,64.21767194066153,0,0
3811139666,3811139664,residential,0,58.03177517741579,0,0
3811139666,3811139667,residential,0,12.22747614806124,0,0
3811139667,3811139677,residential,0,43.07333734138691,0,0
3811139667,3811139666,residential,0,12.22747614806124,0,0
3811139667,436862858,residential,0,47.700645949087885,0,0
3811139671,3811139660,residential,0,32.95743908934778,0,0
3811139671,3811139675,residential,0,12.066016734437914,0,0
3811139671,3811136154,residential,0,40.20236545617264,0,0
3811139672,3811139660,residential,0,35.85661406092441,0,0
3811139673,3811139707,residential,0,188.4240281572134,0,0
3811139673,2309932438,residential,0,93.14833658235824,0,0
3811139673,3811139674,residential,0,54.02197290991188,0,0
3811139674,3811139662,residential,0,31.192257596210553,0,0
3811139674,3811139673,residential,0,54.02197290991188,0,0
3811139674,3811139677,residential,0,111.55304307472235,0,0
3811139675,3811139671,residential,0,12.066016734437914,0,0
3811139677,3811139667,residential,0,43.07333734138691,0,0
3811139677,4580533283,residential,0,24.009283772103558,0,0
3811139677,3811139674,residential,0,111.55304307472235,0,0
3811139692,3811139700,residential,0,52.200704810645405,0,0
3811139697,3811139707,residential,0,47.129613715108135,0,0
3811139697,3811139700,residential,0,33.038577614946846,0,0
3811139697,3811139724,residential,0,98.52448024566745,0,0
3811139700,3811139697,residential,0,33.038577614946846,0,0
3811139700,3811139692,residential,0,52.200704810645405,0,0
3811139700,3811139744,residential,0,143.5786921221923,0,0
3811139707,3811139673,residential,0,188.42402815721334,0,0
3811139707,3811139697,residential,0,47.129613715108135,0,0
3811139707,3811139724,residential,0,125.47398766347777,0,0
3811139717,3811156600,residential,0,46.05181537186501,0,0
3811139717,3811139729,residential,0,104.76093547580129,0,0
3811139719,3811139730,tertiary,0,80.21622808193484,0,0
3811139719,3811092406,tertiary,0,8.611340531209816,0,0
3811139719,3811139746,residential,0,77.5915122374109,0,0
3811139724,3811139707,residential,0,125.47398766347777,0,0
3811139724,3811139697,residential,0,98.52448024566746,0,0
3811139724,3811139741,residential,0,55.27663144970344,0,0
3811139729,3811139717,residential,0,104.76093547580128,0,0
3811139729,3811139743,residential,0,57.91275004318938,0,0
3811139730,3811139740,tertiary,0,47.13295318724565,0,0
3811139730,3811139860,residential,0,67.2048475059402,0,0
3811139730,3811139719,tertiary,0,80.21622808193484,0,0
3811139740,3811139741,tertiary,0,3.8898286220392078,0,0
3811139740,3811139730,tertiary,0,47.13295318724565,0,0
3811139740,3811139860,residential,0,98.68134941473748,0,0
3811139741,3811139747,tertiary,0,32.43034427683081,0,0
3811139741,3811139740,tertiary,0,3.8898286220392078,0,0
3811139741,3811139724,residential,0,55.27663144970344,0,0
3811139743,3811139744,residential,0,6.0741781917924085,0,0
3811139743,3811139729,residential,0,57.91275004318938,0,0
3811139743,3811156623,residential,0,93.78957196291405,0,0
3811139744,3811139743,residential,0,6.0741781917924085,0,0
3811139744,3811139700,residential,0,143.57869212219228,0,0
3811139744,3811139875,residential,0,62.23704335215257,0,0
3811139745,3811139748,residential,0,18.162478375552364,0,0
3811139745,3811092442,residential,0,26.706820561631552,0,0
3811139745,3811139867,residential,0,40.51089941383624,0,0
3811139746,3811139719,residential,0,77.5915122374109,0,0
3811139747,3811139741,tertiary,0,32.43034427683081,0,0
3811139747,3811139750,tertiary,0,18.805096214262754,0,0
3811139747,3811139919,residential,0,95.30646388543443,0,0
3811139748,3811139745,residential,0,18.162478375552364,0,0
3811139748,3811139754,residential,0,34.46938978506978,0,0
3811139748,3811139866,residential,0,30.610323899362662,0,0
3811139750,3811139921,residential,0,85.72375161775707,0,0
3811139750,3811139875,tertiary,0,62.684522014731286,0,0
3811139750,3811139747,tertiary,0,18.80509621426275,0,0
3811139753,3811139893,residential,0,55.73079445848037,0,0
3811139753,4580539386,residential,0,27.842524477260284,0,0
3811139753,10678122647,residential,0,61.90482884823462,0,0
3811139754,3811139748,residential,0,34.46938978506978,0,0
3811139754,3811092563,residential,0,61.9601586792176,0,0
3811139754,3811140006,residential,0,180.38071246218698,0,0
3811139860,3811139730,residential,0,67.2048475059402,0,0
3811139860,3811139740,residential,0,98.68134941473748,0,0
3811139860,3811139924,residential,0,67.04609672854605,0,0
3811139866,3811139942,residential,0,74.39095548335746,0,0
3811139866,3811139748,residential,0,30.610323899362662,0,0
3811139866,3811139867,residential,0,31.980878981696684,0,0
3811139867,3811139745,residential,0,40.51089941383624,0,0
3811139867,3811139866,residential,0,31.980878981696687,0,0
3811139867,3811139933,residential,0,61.389615443101064,0,0
3811139867,3811139873,residential,0,28.5525821340135,0,0
3811139871,3811092561,residential,0,7.743927018453924,0,0
3811139871,3811092423,residential,0,93.85913733871656,0,0
3811139871,3811139932,residential,0,93.00500239536095,0,0
3811139873,3811139911,residential,0,45.325612382499926,0,0
3811139873,3811092561,residential,0,16.067970011887326,0,0
3811139873,3811139867,residential,0,28.5525821340135,0,0
3811139875,3811139880,tertiary,0,5.525959837630567,0,0
3811139875,3811139744,residential,0,62.23704335215257,0,0
3811139875,3811139750,tertiary,0,62.68452201473129,0,0
3811139880,3811139875,tertiary,0,5.525959837630567,0,0
3811139880,3811139904,residential,0,103.78470094526091,0,0
3811139886,3811140036,residential,0,181.60306064165343,0,0
3811139886,3811092572,residential,0,33.55577418235629,0,0
3811139886,3811139889,residential,0,18.234884285002043,0,0
3811139889,3811139940,residential,0,45.79861961689628,0,0
3811139889,3811139886,residential,0,18.234884285002043,0,0
3811139889,3811139892,residential,0,22.541822392583676,0,0
3811139892,3811139947,residential,0,44.802738263702146,0,0
3811139892,3811139889,residential,0,22.541822392583676,0,0
3811139892,3811139898,residential,0,24.807815246669893,0,0
3811139893,3811139930,residential,0,62.37459636884307,0,0
3811139893,3811139753,residential,0,55.73079445848037,0,0
3811139893,436854170,residential,0,63.8501539104882,0,0
3811139893,3811139948,residential,0,53.31913224972139,0,0
3811139898,3811139951,residential,0,43.64405856509966,0,0
3811139898,3811139892,residential,0,24.807815246669893,0,0
3811139898,3811139901,residential,0,25.40648683336347,0,0
3811139900,3811139930,residential,0,27.003545002341156,0,0
3811139900,3811139901,residential,0,60.248099753089434,0,0
3811139900,4580539386,residential,0,55.31164760543632,0,0
3811139901,3811139951,residential,0,64.94688505506812,0,0
3811139901,3811139898,residential,0,25.40648683336347,0,0
3811139901,3811139900,residential,0,60.248099753089434,0,0
3811139904,3811139880,residential,0,103.78470094526091,0,0
3811139904,3811139923,tertiary,0,20.468207225305207,0,0
3811139910,3811156623,residential,0,10.867116906419078,0,0
3811139910,436877328,residential,0,74.25879392478986,0,0
3811139910,4580539388,residential,0,68.52362976897112,0,0
3811139911,3811139873,residential,0,45.325612382499926,0,0
3811139917,3811139993,residential,0,78.82733529643967,0,0
3811139917,3811139919,residential,0,23.644056868259714,0,0
3811139917,3811139924,residential,0,29.17574194059686,0,0
3811139919,3811139920,residential,0,9.831148293500405,0,0
3811139919,3811139917,residential,0,23.644056868259714,0,0
3811139919,3811139747,residential,0,95.30646388543443,0,0
3811139920,3811139921,residential,0,9.734250702664779,0,0
3811139920,3811139919,residential,0,9.831148293500405,0,0
3811139920,3811139978,residential,0,62.162468864199276,0,0
3811139921,3811139920,residential,0,9.734250702664779,0,0
3811139921,3811139750,residential,0,85.72375161775707,0,0
3811139921,3811139923,residential,0,103.26274547245656,0,0
3811139923,4580539388,tertiary,0,18.115517236763928,0,0
3811139923,3811139921,residential,0,103.26274547245656,0,0
3811139923,3811139904,tertiary,0,20.468207225305207,0,0
3811139924,3811139917,residential,0,29.17574194059686,0,0
3811139924,3811139931,residential,0,35.16731448442472,0,0
3811139924,3811140001,residential,0,95.87730400642513,0,0
3811139924,3811139860,residential,0,67.04609672854605,0,0
3811139925,3811139933,residential,0,22.013008297689808,0,0
3811139930,3811139893,residential,0,62.37459636884307,0,0
3811139930,3811139956,residential,0,27.017515251478848,0,0
3811139930,3811139900,residential,0,27.003545002341156,0,0
3811139931,3811139932,residential,0,3.9060352664867155,0,0
3811139931,3811139924,residential,0,35.16731448442472,0,0
3811139931,4580539387,residential,0,111.66716329114084,0,0
3811139932,3811139931,residential,0,3.9060352664867155,0,0
3811139932,3811139963,residential,0,90.5358117203954,0,0
3811139932,3811139871,residential,0,93.00500239536096,0,0
3811139933,3811139942,residential,0,17.152447200492414,0,0
3811139933,3811139925,residential,0,22.013008297689808,0,0
3811139933,3811139867,residential,0,61.389615443101064,0,0
3811139940,3811139947,residential,0,24.128320958575042,0,0
3811139940,3811139889,residential,0,45.79861961689628,0,0
3811139940,3811139996,residential,0,70.13844805288626,0,0
3811139942,3811139933,residential,0,17.152447200492414,0,0
3811139942,3811139973,residential,0,40.53585119392652,0,0
3811139942,3811139866,residential,0,74.39095548335744,0,0
3811139944,3811139955,residential,0,17.110191498298256,0,0
3811139947,3811139892,residential,0,44.802738263702146,0,0
3811139947,3811139940,residential,0,24.128320958575042,0,0
3811139947,3811139951,residential,0,24.824015237453448,0,0
3811139948,3811139893,residential,0,53.3191322497214,0,0
3811139948,436854170,primary,0,71.69740671162512,0,0
3811139948,3819768079,primary,0,22.013125706682743,0,0
3811139951,3811139898,residential,0,43.64405856509966,0,0
3811139951,3811139947,residential,0,24.824015237453448,0,0
3811139951,3811139901,residential,0,64.94688505506812,0,0
3811139955,3811139944,residential,0,17.110191498298256,0,0
3811139955,436873822,residential,0,83.35255772011905,0,0
3811139955,3811139966,residential,0,42.98336816779809,0,0
3811139956,3811139930,residential,0,27.017515251478848,0,0
3811139956,3811139972,residential,0,71.87275777453934,0,0
3811139956,3811139987,residential,0,51.04856395190028,0,0
3811139961,3811139979,residential,0,51.356019602945956,0,0
3811139961,436862872,tertiary,0,72.95556796828056,0,0
3811139961,4580539388,tertiary,0,30.009030899992382,0,0
3811139962,3811139979,residential,0,40.96676088514744,0,0
3811139962,4580539388,residential,0,66.02418136462013,0,0
3811139962,3811139978,residential,0,46.43271044641682,0,0
3811139963,3811139973,residential,0,26.981077378526336,0,0
3811139963,3811139932,residential,0,90.53581172039542,0,0
3811139963,10678122764,residential,0,120.6984102452916,0,0
3811139966,3811140014,residential,0,80.91574500510953,0,0
3811139966,3811139955,residential,0,42.98336816779809,0,0
3811139966,3811139994,residential,0,47.917187916948095,0,0
