osmid,y,x
3317876262,37.5641374,126.9119103
3317876664,37.5630041,126.9125534
3317877361,37.5631442,126.9128
3322219092,37.5573354,126.9111914
3322219101,37.5636861,126.9118651
3331228010,37.5367035,126.9459106
3331228014,37.5355525,126.9440389
3331239094,37.5373827,126.9467425
3331239100,37.5352798,126.9451976
3331239193,37.5383196,126.9466467
3331239194,37.5370555,126.946543
3331239297,37.5351918,126.9448943
3331239300,37.5368799,126.9437016
3331239301,37.5373938,126.9437991
3331239302,37.5366205,126.9442797
3331239395,37.5363844,126.9457257
3331239396,37.5352725,126.9450772
3331239495,37.5352743,126.9446452
3331258295,37.5364901,126.9447944
3331258297,37.5412259,126.9483748
3331258394,37.5367729,126.9447657
3331258396,37.5392287,126.9455648
3331258695,37.5379343,126.9456541
3331258894,37.5388418,126.9464364
3331258895,37.5387661,126.9467962
3339259194,37.5560973,126.9429499
3339259797,37.5539037,126.9452515
3339259997,37.5537622,126.9447189
3339311193,37.5556869,126.9429456
3339311393,37.5550383,126.942369
3339312494,37.553752,126.9442315
3339312893,37.5539018,126.9447189
3347412393,37.569593,126.8806547
3351589224,37.5489042,126.9488447
3351589225,37.5496353,126.9527676
3351589226,37.549859,126.9491171
3351589234,37.5507116,126.9552293
3351589255,37.5517144,126.9537247
3351589257,37.551776,126.9550105
3351589258,37.5518278,126.9557714
3351589269,37.552501,126.9539297
3351589276,37.5526276,126.9552941
3351589526,37.5543931,126.9471164
3351589534,37.5546351,126.9495339
3351589543,37.5548042,126.9500589
3351589545,37.5549416,126.9514573
3351589549,37.5550482,126.95062
3351589550,37.5550555,126.949701
3351589555,37.5552244,126.949172
3351589557,37.5552976,126.9511514
3351589558,37.5553145,126.9504006
3351589559,37.5553167,126.9470852
3351589560,37.555323,126.949619
3351589567,37.5555695,126.9509179
3351589574,37.5557956,126.9503805
3351589576,37.5557979,126.9489503
3351589577,37.5558007,126.950845
3351589584,37.5559894,126.9493745
3351589600,37.5561682,126.9518127
3351589601,37.5562012,126.9537494
3351589602,37.5561765,126.949913
3351589613,37.5562868,126.9532861
3351589615,37.5561705,126.9508343
3351589622,37.5564261,126.9481342
3351589625,37.5564679,126.9489418
3351589627,37.5564906,126.9493805
3351589633,37.5566138,126.9509878
3351589637,37.5567025,126.9498795
3351589650,37.556809,126.9509781
3351589656,37.556868,126.9520012
3351589657,37.5569003,126.9532274
3351589685,37.5571555,126.9532075
3351615375,37.5498617,126.9461922
3352620571,37.5509003,126.9562516
3352620587,37.5511913,126.9615554
3352633629,37.5518187,126.9590077
3352633633,37.5520332,126.9593289
3352633687,37.5530731,126.9606333
3352633694,37.5532902,126.9612789
3352633697,37.5532822,126.9603767
3352633723,37.5535687,126.9611428
3352633900,37.5544385,126.9576924
3352633956,37.5555004,126.9613816
3352633975,37.5556728,126.9618636
3352633979,37.5559833,126.9611698
3352634000,37.5563537,126.9608113
3352634007,37.5565114,126.9610265
3352634013,37.5567603,126.9605195
3352634024,37.5569555,126.9604053
3352634042,37.5573936,126.9610735
3352634051,37.5575764,126.9625284
3352634054,37.5575859,126.9620898
3352634062,37.5576149,126.96305
3352634076,37.5581867,126.9625514
3356410218,37.5492484,126.9516792
3356410222,37.5507285,126.9531385
3383840593,37.5409644,126.9449483
3383840993,37.5394555,126.9442357
3393326671,37.548786,126.9123496
3393326683,37.5517161,126.9167015
3393329406,37.5508189,126.9154903
3393887601,37.5495998,126.9138448
3407835859,37.5566848,126.9017209
3414052376,37.57439,126.9011172
3414052384,37.5753535,126.9008738
3414087347,37.567902,126.8789605
3414087389,37.5737124,126.883321
3414087830,37.5754752,126.8663153
3414087837,37.5758892,126.8667264
3414087838,37.5759298,126.8803023
3426168693,37.552759,126.9146802
3429594393,37.5467773,126.922953
3431021293,37.5452821,126.9520047
3431021297,37.5477693,126.9496749
3431021300,37.5438778,126.9496179
3431021398,37.5443421,126.9485118
3431021496,37.5435593,126.9493886
3431021593,37.5488327,126.9493797
3431071194,37.5446579,126.9469992
3431071797,37.5470498,126.941151
3431076994,37.5454422,126.9460826
3431077494,37.5458881,126.9441477
3431077994,37.5468282,126.9421958
3431078693,37.5466868,126.9421143
3431078993,37.5460846,126.9441679
3431078994,37.5456725,126.9455632
3431079093,37.545865,126.9463846
3431079293,37.5434469,126.9506072
3431079393,37.5431151,126.9503557
3436119874,37.5527671,126.9181202
3436119881,37.5540318,126.9198033
3436119884,37.5552403,126.921462
3436119887,37.556148,126.9227056
3436119890,37.5571538,126.9240318
3436120294,37.5577527,126.9248164
3464948493,37.5576507,126.9135886
3464948596,37.558648,126.9127926
3464948693,37.5567653,126.9136642
3464948794,37.5574662,126.9118102
3464949293,37.5578498,126.9110173
3464949393,37.5582983,126.9130774
3490390994,37.5462558,126.9229429
3490392193,37.5461277,126.9225773
3490411594,37.5450788,126.9226978
3490483998,37.5493509,126.9314335
3490484096,37.550141,126.9293763
3490484694,37.5500668,126.9289297
3494540108,37.5536964,126.8998196
3494540501,37.5540597,126.9002286
3494544693,37.5558588,126.8977746
3494544694,37.5554552,126.8999146
3494545193,37.5548271,126.8991876
3494545293,37.5544689,126.8987698
3494553299,37.5547251,126.9010003
3500755195,37.5581782,126.9089201
3500757094,37.5575421,126.9094755
3500784793,37.5543593,126.9089994
3504542404,37.5550803,126.9004644
3506409293,37.548747,126.9261074
3508118901,37.555013,126.896341
3508122901,37.555004,126.8965077
3508146994,37.5548667,126.896512
3508206813,37.5546018,126.8973026
3508206816,37.555634,126.8958935
3522891980,37.5514199,126.902872
3522891981,37.5515127,126.9028286
3522920663,37.5514782,126.9029342
3540457792,37.5642305,126.9078263
3540457899,37.5648565,126.9075873
3628462214,37.564016,126.9108786
3628462216,37.5644587,126.9116264
3628462223,37.5640684,126.912892
3634040397,37.5608022,126.9065398
3648591735,37.5526412,126.9340422
3648592233,37.5515499,126.9356279
3648703625,37.554247,126.9317196
3648703626,37.5546114,126.9318883
3648703725,37.5543551,126.932218
3648703726,37.5558249,126.9308685
3648703825,37.5556673,126.9308839
3648704125,37.5568779,126.9281363
3653617214,37.5574227,126.9198969
3655203114,37.5620258,126.9211699
3655203115,37.5612904,126.9218631
3664000342,37.5627755,126.9204628
3664000365,37.5602049,126.9182781
3678120988,37.5640708,126.9250115
3678120989,37.5644468,126.923585
3702193030,37.5602337,126.9227524
3702193031,37.5596958,126.9233212
3702193045,37.5585351,126.9230761
3702193046,37.5574463,126.9221605
3702193047,37.5594558,126.9242745
3702193049,37.559781,126.9237873
3702193053,37.5593384,126.9229654
3742353031,37.558916,126.9254279
3742353032,37.559679,126.9259076
3742366044,37.561239,126.9242764
3742366045,37.5611895,126.9251094
3742366046,37.5612335,126.9257229
3742366048,37.5614817,126.9243001
3742366049,37.5616768,126.9252184
3742366052,37.5614844,126.9256319
3742366053,37.5614585,126.9253889
3742366054,37.5617923,126.9246799
3742385728,37.5616754,126.9250177
3742385731,37.5593845,126.9250939
3742385732,37.5598214,126.9247582
3742385739,37.5606756,126.9257506
3742385777,37.562896,126.9249723
3742400162,37.5629264,126.9263655
3742400186,37.5633704,126.9236589
3742400187,37.5630324,126.9251278
3742400188,37.5628272,126.9248942
3742400196,37.563659,126.92422
3742400201,37.5617924,126.9232207
3742400205,37.5627779,126.9224274
3742400208,37.5637957,126.9223155
3742400209,37.5630169,126.92294
3742400210,37.5620414,126.9237166
3742400211,37.5637039,126.9221343
3742400212,37.5629378,126.9227452
3742400213,37.5619498,126.9235324
3742400727,37.5616693,126.9243179
3743639265,37.5580016,126.9274233
3743639267,37.5574834,126.9270957
3743639269,37.5575737,126.9285385
3743639270,37.5576949,126.9272339
3743639271,37.55722,126.9283246
3743639274,37.5567783,126.9294006
3743639275,37.5570223,126.9288993
3743639277,37.5572412,126.9291846
3743639280,37.5561811,126.9298397
3743639281,37.5571477,126.9300228
3743639283,37.5564963,126.929884
3743639284,37.5568468,126.9298256
3743639285,37.5566304,126.9299029
3743639287,37.5563555,126.9312672
3743639292,37.5569295,126.930921
3743639293,37.5570735,126.9305662
3743639296,37.5568075,126.9308435
3743639297,37.5569736,126.9304308
3743639298,37.5566868,126.9307609
3743639299,37.556859,126.9303444
3743639300,37.5562315,126.9304338
3743639301,37.5561471,126.9311106
3743639302,37.5562517,126.9309024
3743639303,37.556581,126.9314367
3743639304,37.5567543,126.9310635
3743639305,37.5562646,126.9311989
3743639306,37.5560739,126.9315656
3743639307,37.556014,126.9310106
3743639308,37.5559036,126.93122
3743639309,37.5555365,126.931124
3743639311,37.5556166,126.9320071
3743639312,37.5555186,126.9314722
3743639313,37.5553033,126.9321259
3743639314,37.5552669,126.9319999
3743639315,37.5551848,126.9318243
3743639316,37.5552854,126.9318411
3743639317,37.5551274,126.9322195
3743639320,37.5554506,126.9322266
3743639323,37.5556978,126.9326819
3743639324,37.5552801,126.9326436
3743639325,37.5549966,126.9333893
3743639326,37.5554745,126.9326584
3743639327,37.5554009,126.9328748
3743639330,37.5543964,126.9326447
3743639331,37.5551651,126.9338505
3743639332,37.5550109,126.9337667
3743639333,37.5550184,126.9342419
3743639334,37.5546418,126.9340335
3743639335,37.5551059,126.9340086
3743639336,37.554952,126.9339118
3743639337,37.5550247,126.9329928
3743639339,37.5548734,126.9328819
3743639340,37.554684,126.9332099
3743639341,37.5547443,126.9330447
3743639342,37.5544786,126.933012
3743639343,37.5545816,126.9329314
3743639345,37.5547471,126.9328429
3743639346,37.5546153,126.9330199
3743639347,37.5546232,126.9331749
3743639348,37.5545592,126.9333561
3743639349,37.554374,126.9335118
3743639350,37.5547479,126.9337398
3743639351,37.5545741,126.9342212
3743639352,37.5544104,126.9341241
3743639353,37.5546868,126.933909
3743639354,37.5545087,126.9338056
3743639355,37.5543047,126.9337035
3743639357,37.554113,126.9337808
3743639359,37.5544104,126.9330978
3743639360,37.5550655,126.9341163
3743639361,37.5554131,126.9343434
3743639362,37.555519,126.9340534
3743639363,37.5553616,126.9339578
3743639364,37.555377,126.9336072
3743639365,37.5552971,126.9338091
3743639367,37.5554414,126.9342656
3743639370,37.5553605,126.934487
3743639372,37.5553333,126.9345615
3743639375,37.5547316,126.934416
3743639376,37.5546777,126.9345712
3743639378,37.5535548,126.933878
3743639380,37.5538796,126.9341131
3743639383,37.5539003,126.9342894
3743639384,37.5551836,126.9350291
3743639387,37.5544146,126.9345872
3743659769,37.5547199,126.9347618
3743659771,37.5546305,126.9353259
3743659772,37.5549597,126.9356715
3743659774,37.5548799,126.9348541
3743659775,37.5547381,126.9352623
3743672774,37.5542118,126.9323142
3743672775,37.5543593,126.9317716
3743672778,37.5544353,126.9311522
3743689800,37.5572105,126.9267647
3743775725,37.5544995,126.9122496
3743775748,37.5545327,126.9192089
3743775749,37.5536358,126.9180075
3743775768,37.5552652,126.9176641
3743775772,37.5552121,126.9173538
3743775780,37.5552741,126.9162801
3743775781,37.555783,126.9172796
3743775782,37.5556404,126.9170119
3798890910,37.5640432,126.9262789
3798890915,37.5636536,126.9274727
3798890932,37.5648677,126.9259598
3798890944,37.565815,126.9236598
3798890945,37.5652146,126.9253815
3798890953,37.5652748,126.9237275
3798902280,37.5616348,126.9270448
3798906767,37.5642613,126.9212428
3807474859,37.54616,126.9599672
3807474883,37.5469043,126.9599809
3807474884,37.5468596,126.9604942
3807474907,37.5470869,126.9604723
3807474912,37.5472633,126.9599749
3807474914,37.547261,126.9604583
3807474944,37.5477744,126.9597404
3807474964,37.5479957,126.9602743
3807474972,37.5480447,126.9607444
3807474978,37.5480645,126.9610182
3807474980,37.5480674,126.9593386
3807474981,37.548085,126.9613299
3807474992,37.54821,126.960073
3807474994,37.5482332,126.9600425
3807474996,37.548182,126.9591721
3807475010,37.5484049,126.9602342
3807475019,37.5484842,126.9607139
3807475023,37.5485238,126.9613168
3807475024,37.548539,126.960974
3807475029,37.5486033,126.9614098
3807475038,37.5486326,126.9606879
3807475042,37.5486815,126.9605734
3807475043,37.5487071,126.9605134
3807475044,37.5486902,126.9606978
3807475047,37.5487306,126.9609972
3807475049,37.5487563,126.9616831
3807475052,37.5487841,126.9595847
3807475054,37.5488115,126.9607285
3807475059,37.5488195,126.9620894
3807475063,37.5488305,126.9634718
3807475065,37.5488324,126.96251
3807475067,37.5488343,126.9631446
3807475072,37.5488436,126.9611792
3807475081,37.5488656,126.9599378
3807475082,37.5489186,126.9615074
3807475088,37.5489588,126.9611414
3807475094,37.549001,126.9602102
3807475099,37.5489284,126.9598246
3807475102,37.5490337,126.9607835
3807475105,37.549053,126.9602092
3807475107,37.5490918,126.9624854
3807475114,37.5492052,126.9620413
3807475118,37.5492516,126.961666
3807475121,37.5492364,126.963062
3807475125,37.5492591,126.9612978
3807475127,37.549254,126.9601338
3807475128,37.5492818,126.9610008
3807475129,37.5493065,126.9625167
3807475136,37.549362,126.963118
3807475140,37.5494983,126.9633199
3807475141,37.5492688,126.9600902
3807475144,37.5494811,126.9618001
3807475147,37.5495561,126.9635503
3807475155,37.5495721,126.9610262
3807475157,37.549571,126.9625981
3807475163,37.5496451,126.9638306
3807475164,37.5496025,126.9613986
3807475166,37.5496372,126.9619891
3807475177,37.5497818,126.9626933
3807475178,37.5498048,126.9635642
3807475183,37.5499184,126.9609817
3807475190,37.5499606,126.9624018
3807475198,37.5501609,126.9609132
3807475199,37.550089,126.9628305
3807475200,37.5500648,126.9607456
3807475201,37.5500703,126.9614903
3807475212,37.5502417,126.9628402
3807475213,37.550196,126.960861
3807475214,37.5502606,126.9630328
3807475215,37.5502798,126.9626574
3807475219,37.5502681,126.962032
3807475228,37.5504407,126.9631621
3807475242,37.5505913,126.9622182
3807475252,37.5504497,126.9612919
3807475258,37.5507683,126.9623092
3807475270,37.5509142,126.9617385
3807475272,37.550969,126.9628686
3807475276,37.5511524,126.9620631
3807475282,37.5510714,126.9627418
3807475300,37.5512164,126.9625585
3825309094,37.5623848,126.927562
3825309103,37.5625528,126.9276865
3825309125,37.5628712,126.9279145
3825309281,37.5647272,126.9188633
3825309335,37.5653752,126.920341
3825309481,37.5656291,126.9208492
3825309514,37.5657893,126.9176713
3825309571,37.5662817,126.9211048
3825309579,37.5663324,126.9186066
3825309596,37.5664752,126.92013
3847301264,37.5574816,126.9088385
3849174320,37.5659493,126.9000666
3849185769,37.5677765,126.8791777
3855509868,37.5688066,126.9059965
3855509870,37.5620101,126.9162431
3855509871,37.5620809,126.9168091
3855509913,37.5640228,126.9137849
3855509914,37.5641211,126.9045021
3855509919,37.5643458,126.9108448
3855509920,37.5643858,126.9134517
3855509922,37.5644471,126.9058031
3855509924,37.5645435,126.9108394
3855509925,37.5645748,126.906344
3855509932,37.5647999,126.9073073
3855509934,37.5647819,126.9100197
3855509935,37.5648721,126.9143016
3855509937,37.5649492,126.9067624
3855509939,37.5650274,126.9072718
3855509941,37.5650941,126.9034629
3855509944,37.5651705,126.9082034
3855509954,37.5654741,126.9091524
3855509956,37.5655068,126.9046327
3855510362,37.5657403,126.9043547
3855510379,37.565884,126.9112555
3855510383,37.5659277,126.9025798
3855510395,37.5661313,126.9120581
3855510398,37.5661551,126.9069668
3855510401,37.5662321,126.9089529
3855510413,37.5663925,126.9128948
3855510420,37.5665875,126.9033732
3855510428,37.5666843,126.9138297
3855510448,37.5669563,126.911849
3855510458,37.5672157,126.9111316
3855510462,37.5670419,126.9039195
3855510466,37.5670943,126.9091904
3855510473,37.5672274,126.9081612
3855510474,37.5672402,126.9099097
3855510479,37.5673139,126.9112672
3855510487,37.5673971,126.9107189
3855510496,37.5674666,126.9101678
3855510500,37.5675026,126.9075125
3855510502,37.5675067,126.9083427
3855510505,37.5675437,126.913356
3855510520,37.5677013,126.9108559
3855510533,37.567802,126.9076325
3855510535,37.5678896,126.9085916
3855510543,37.5678794,126.9142158
3855510546,37.5679103,126.9124856
3855510576,37.5681439,126.9079061
3855510577,37.5681475,126.9118664
3855510595,37.5683155,126.9111
3855510598,37.5683351,126.9146599
3855510602,37.5683959,126.9082902
3855510605,37.5684245,126.9111433
3855510610,37.5685121,126.9081904
3855510612,37.5685206,126.91066
3855510632,37.5687523,126.9079816
3855510645,37.5688383,126.9063596
3855510649,37.5688842,126.9095953
3855510653,37.5689025,126.9089302
3855510655,37.5689634,126.9060282
3855510656,37.5689684,126.913118
3855510760,37.5690193,126.9104101
3855510765,37.5691178,126.911321
3855510770,37.5692489,126.9092509
3855510773,37.5693111,126.9093084
3855510781,37.569449,126.9043621
3855510785,37.5694872,126.9064717
3855510787,37.5695947,126.9066762
3855510788,37.5695179,126.910301
3855510797,37.5696207,126.9114343
3855510801,37.5697011,126.904004
3855510810,37.5698294,126.9037848
3855510812,37.5698321,126.9088698
3855510816,37.5699527,126.9062301
3855510831,37.570291,126.9031635
3855510835,37.5708474,126.9076451
3855510836,37.5712262,126.9079037
3855510839,37.5713041,126.9043045
3855510843,37.572357,126.9029666
3855510853,37.5729677,126.9033043
3855510957,37.5731051,126.9031281
3855510958,37.5731135,126.9019676
3855510960,37.5732427,126.9029139
3855510961,37.5732535,126.9039675
3855510963,37.5733398,126.9038184
3855510964,37.5733767,126.9030221
3855510967,37.5734329,126.9023381
3855510969,37.5735195,126.9031234
3855510970,37.5735264,126.9034955
3855510972,37.5736633,126.9026055
3855510973,37.5736776,126.9020163
3855510977,37.5739027,126.9032735
3855510979,37.5740384,126.9030409
3864845907,37.5549786,126.9420676
3864845909,37.5556496,126.9423264
3864845910,37.5552204,126.9425033
3864845911,37.555319,126.9415241
3864845912,37.5553594,126.9420605
3864845913,37.5556301,126.942039
3864845915,37.5550065,126.9421534
3864845916,37.5551823,126.9415768
3865541988,37.5545455,126.9370679
3867926909,37.5390898,126.9438503
3867926912,37.5393769,126.9424551
3867926913,37.5393292,126.9454259
3867926918,37.5398708,126.9404029
3867926924,37.5401772,126.9438824
3867926925,37.5401881,126.9423186
3867926928,37.5402309,126.9408209
3867926929,37.5402408,126.940202
3867926931,37.5403906,126.9405856
3867926933,37.5405251,126.9404426
3867926934,37.5405421,126.9448338
3867926937,37.5406832,126.9427974
3867926939,37.5407138,126.944505
3867926944,37.5408249,126.9396904
3867926946,37.5409453,126.9421405
3867926948,37.5409397,126.9487024
3867926951,37.5410414,126.9430891
3867926952,37.5410716,126.939974
3867926953,37.5410933,126.94242
3867926955,37.5411992,126.9451782
3867929557,37.5412455,126.9427488
3867929561,37.541291,126.9389282
3867929565,37.5413919,126.9395037
3867929571,37.5414832,126.9422277
3867929572,37.5414875,126.9404596
3867929573,37.5415341,126.949512
3867929576,37.5415851,126.9392198
3867929579,37.5415798,126.9392276
3867929596,37.5417743,126.9445675
3867929600,37.5418072,126.9400235
3867929604,37.5418693,126.940849
3867929605,37.5418448,126.9388282
3867929606,37.5418542,126.938109
3867929626,37.5420109,126.9385617
3867929637,37.5421659,126.9382471
3867929648,37.5422783,126.9504295
3867929649,37.5423025,126.9397168
3867929653,37.5423313,126.9393724
3867929658,37.5423705,126.9370405
3867929660,37.5424045,126.9441383
3867929663,37.5424854,126.9391173
3867929664,37.5424933,126.9399634
3867929665,37.5424687,126.9375744
3867929675,37.5426186,126.9372528
3867929677,37.5426671,126.9403575
3867929680,37.5426943,126.9388205
3867929687,37.5427534,126.9403127
3867929693,37.5427777,126.9404965
3867929696,37.5428216,126.9394862
3867929701,37.5429204,126.9433806
3867929712,37.5430019,126.9439456
3867929718,37.5430671,126.9398701
3867929720,37.5430815,126.9382731
3867929721,37.5431344,126.9427559
3867929722,37.5432618,126.9428856
3867929723,37.5431104,126.9431052
3867929728,37.5432062,126.9400695
3867929738,37.5433709,126.9399563
3867929740,37.5434092,126.944364
3867929745,37.5435079,126.9392186
3867929755,37.5437909,126.9395313
3867929760,37.5438308,126.9407545
3867929763,37.543852,126.940237
3867929768,37.5438901,126.9443253
3867929775,37.5439465,126.9396389
3867929776,37.5439503,126.9436915
3867929788,37.5440066,126.9438324
3867929796,37.5440999,126.9437944
3867929798,37.5441205,126.9397593
3867929800,37.5441589,126.9397208
3867929808,37.5442113,126.9409607
3867929809,37.5443216,126.9499272
3867929810,37.5442322,126.9413392
3867929813,37.5443225,126.9390668
3867929816,37.5443551,126.9403511
3867929820,37.5444279,126.9400382
3867929821,37.5444534,126.9393824
3867929822,37.544454,126.9396979
3867929823,37.544459,126.940574
3867929824,37.5444649,126.9411437
3867929830,37.544757,126.9396845
3867929832,37.5447796,126.9400764
3867929834,37.5448099,126.9391502
3867929839,37.5449486,126.947183
3867929840,37.5449739,126.9447852
3867929844,37.5451471,126.9445152
3867929847,37.5452291,126.9450602
3867929849,37.5452795,126.9395518
3867929851,37.5454376,126.9452832
3867929854,37.5455638,126.9449566
3867929855,37.5455997,126.9406109
3867929856,37.5456265,126.9437571
3867929857,37.5456209,126.9447858
3867929858,37.5456662,126.9407317
3867929859,37.5456705,126.9412478
3867929866,37.5458602,126.9410735
3867929867,37.5458704,126.943144
3867929869,37.5459698,126.9428115
3867929871,37.546164,126.9429811
3867929885,37.5461754,126.943218
3867929886,37.5461166,126.9458072
3867929891,37.5462686,126.9408315
3867929892,37.5463184,126.9404951
3867929893,37.5463308,126.9440718
3867929904,37.546547,126.942007
3867929922,37.5468189,126.9411852
3867929931,37.5470797,126.9423781
3867929937,37.5472348,126.9416798
3867929940,37.5472737,126.9413542
3867929943,37.547332,126.9427005
3867929946,37.5475182,126.9415761
3868066159,37.5422062,126.9330394
3868066160,37.54226,126.9341664
3868066188,37.5425542,126.9320534
3868066200,37.5427342,126.9338052
3868066207,37.5428417,126.9364189
3868066220,37.5430387,126.932198
3868066248,37.5434674,126.9300582
3868066269,37.5437958,126.9298053
3868066270,37.5437998,126.9339679
3868066275,37.5438213,126.9342075
3868066276,37.5438288,126.9334773
3868066277,37.5438288,126.9336196
3868066286,37.5439396,126.9338624
3868066287,37.5439455,126.9328723
3868066288,37.5439458,126.9303718
3868066293,37.5439808,126.9345093
3868066302,37.5440992,126.9342166
3868066304,37.5441249,126.9337089
3868066312,37.5442708,126.9322664
3868066313,37.5442738,126.9371822
3868066317,37.5442861,126.9371136
3868066318,37.5443405,126.9387171
3868066319,37.5443637,126.9367974
3868066323,37.5444005,126.9342265
3868066328,37.5444782,126.9329032
3868066329,37.5444852,126.9324204
3868066332,37.5445212,126.9334464
3868066338,37.5445631,126.9348333
3868066340,37.5445669,126.9324644
3868066344,37.5445905,126.9345007
3868066346,37.5446203,126.9389765
3868066351,37.5446641,126.9342352
3868066352,37.5446984,126.9372483
3868066358,37.5447625,126.9338306
3868066360,37.5447742,126.936976
3868066361,37.5447837,126.9379616
3868066363,37.5448043,126.9357218
3868066364,37.5448334,126.935353
3868066367,37.5448417,126.9333509
3868066375,37.5449153,126.9307422
3868066376,37.5449311,126.9350847
3868066380,37.5449448,126.9376903
3868066381,37.5449564,126.9388112
3868066383,37.5449844,126.9321222
3868066385,37.5450329,126.9346537
3868066400,37.5452222,126.9335872
3868066406,37.5453374,126.9330746
3868066410,37.5451038,126.9375339
3868066412,37.5453901,126.9359412
3868066417,37.5454101,126.9357459
3868066418,37.5454137,126.9349741
3868066424,37.5454869,126.9342529
3868066425,37.545447,126.9396983
3868066434,37.5455682,126.9369967
3868066436,37.5455833,126.9375811
3868066445,37.5456308,126.935664
3868066447,37.5456396,126.9357933
3868066450,37.5456581,126.936999
3868066460,37.5457097,126.9379044
3868066466,37.545727,126.9350716
3868066468,37.5457656,126.9347989
3868066474,37.5458042,126.9383403
3868066476,37.5458077,126.9330279
3868066479,37.5458238,126.9358534
3868066486,37.5458477,126.9329102
3868066493,37.5459066,126.9310191
3868066503,37.5459945,126.9355559
3868066507,37.546071,126.9382554
3868066508,37.5460728,126.9359346
3868066510,37.5460891,126.9331391
3868066516,37.5461227,126.9351896
3868066519,37.5461277,126.935726
3868066524,37.546149,126.9390843
3868066526,37.5461618,126.9349039
3868066531,37.5462003,126.9387455
3868066538,37.5462303,126.9380366
3868066541,37.5462585,126.9395667
3868066557,37.5464503,126.9380773
3868066559,37.5464658,126.93841
3868066562,37.5464922,126.9370326
3868066574,37.5467835,126.9382927
3868066575,37.5467981,126.9402303
3868066582,37.5469095,126.9388313
3868066584,37.5469563,126.933624
3868066587,37.5469752,126.9339623
3868066589,37.5469985,126.9383075
3868066598,37.5471851,126.9343
3868066603,37.5472177,126.9338076
3868066609,37.547263,126.9387882
3868066610,37.5472783,126.9348295
3868066611,37.5473109,126.9381523
3868066618,37.5474208,126.9338161
3868066626,37.5475632,126.9381986
3868066635,37.5476747,126.9389304
3868066655,37.5478459,126.939634
3868066657,37.5478878,126.9395847
3868066666,37.54808,126.9415733
3868066672,37.5483763,126.9386392
3868066673,37.5483584,126.9405179
3868066674,37.5485034,126.9406206
3869599476,37.5451912,126.9229238
3869599483,37.5453251,126.9238464
3869599484,37.5452136,126.923466
3869599486,37.5453739,126.9236267
3869599487,37.5459789,126.9232167
3869599499,37.5450158,126.9244721
3869599500,37.5459312,126.923714
3869599502,37.5456881,126.9237312
3869599503,37.5456046,126.9233355
3869599507,37.5458424,126.9237044
3869599512,37.54573,126.9267
3869599516,37.5457847,126.9259475
3869599531,37.5451821,126.9252863
3869599536,37.5459667,126.9252057
3869599537,37.5455789,126.9249459
3869599538,37.5456029,126.9252377
3869599539,37.5455661,126.9254877
3869599540,37.5455255,126.925245
3869599546,37.5476778,126.9260545
3869600264,37.546985,126.9285964
3869600265,37.5467193,126.9287732
3869600266,37.5471129,126.92894
3869600267,37.5467852,126.9290625
3869600268,37.5471947,126.927898
3869600269,37.547026,126.9278568
3869600272,37.547565,126.9285956
3869600274,37.5470542,126.9287824
3869600275,37.5474138,126.9276899
3869600276,37.5473887,126.9283241
3869600318,37.5460947,126.9243194
3869600319,37.545896,126.9243244
3869600328,37.545689,126.9275357
3869600334,37.5456457,126.928459
3869600349,37.5469968,126.9229562
3869600353,37.5477437,126.9238009
3869600357,37.5465965,126.9232136
3869600361,37.5455987,126.9263853
3869600364,37.5451358,126.9267546
3869600366,37.5448549,126.9268545
3869600367,37.544525,126.9270661
3869600378,37.5467456,126.9303689
3869600379,37.5469605,126.9302326
3869600381,37.5467949,126.9299246
3869600382,37.5473268,126.9298298
3869600384,37.5474975,126.9306545
3869600388,37.5472632,126.9312424
3869600428,37.5481719,126.9305629
3869600429,37.5478482,126.9303482
3869600481,37.5487807,126.9426945
3869600485,37.5487739,126.9432604
3869600486,37.5485003,126.9424486
3869600488,37.5479233,126.9426393
3869600490,37.5481472,126.9421813
3869600500,37.5470403,126.9442301
3869600502,37.5478357,126.9440689
3869600505,37.5470733,126.944702
3869600512,37.5481093,126.9454467
3869600513,37.548232,126.9457203
3869600515,37.5477407,126.9461474
3869600516,37.5477236,126.9454394
3869600518,37.5477077,126.9460801
3869600524,37.5471862,126.9468912
3869600528,37.5472577,126.9466443
3869600530,37.5479207,126.9465906
3869600541,37.5489538,126.9455836
3869600543,37.5487001,126.9445204
3869600548,37.5495052,126.9452743
3869600549,37.549068,126.9450897
3869600550,37.5486616,126.9446676
3869600554,37.5480071,126.9445762
3893042410,37.5581909,126.9620924
3917352219,37.5635864,126.9033291
3967124565,37.5485784,126.9540881
3967124569,37.5501952,126.9549513
3967124570,37.5503661,126.9543832
3991035409,37.5545417,126.9573664
3991035410,37.5490143,126.9543208
3991035411,37.5468936,126.9533341
3991035412,37.5450525,126.951996
4057789165,37.5362103,126.950929
4057789359,37.5378685,126.9534199
4065497954,37.5723053,126.9004145
4100639084,37.5682817,126.9054104
4103448487,37.5708183,126.9037574
4103448590,37.5712345,126.9056638
4121393430,37.5537168,126.9345432
4151464753,37.5696787,126.9112867
4173928372,37.5552065,126.9205712
4173928373,37.5558022,126.9198792
4195608385,37.5640566,126.9072491
4208689745,37.555598,126.9192072
4257976240,37.5594832,126.9161682
4257976241,37.5589586,126.9150811
4257987741,37.5586676,126.9152973
4257992292,37.5586471,126.9141525
