u,v,highway,oneway,length,bridge,tunnel
3825027486,3825027464,residential,0,117.81011306282187,0,0
3825027501,3825027509,residential,0,108.53503521178678,0,0
3825027501,653216979,residential,0,56.4620638718659,0,0
3825027501,3825027533,residential,0,68.796989351652,0,0
3825027501,2300585354,residential,0,76.27717512104807,0,0
3825027509,3825027501,residential,0,108.53503521178678,0,0
3825027510,3825027456,residential,0,81.90173880122207,0,0
3825027519,3825027481,residential,0,36.56406644891081,0,0
3825027519,436868048,residential,0,63.12798115819278,0,0
3825027519,3825027528,residential,0,44.2035618566328,0,0
3825027519,4588400002,residential,0,34.26639837385616,0,0
3825027525,3825027529,residential,0,9.90377093108646,0,0
3825027525,3825027475,residential,0,103.84765617246325,0,0
3825027525,3825027486,residential,0,75.82895777221515,0,0
3825027528,3825027519,residential,0,44.2035618566328,0,0
3825027529,3825027525,residential,0,9.90377093108646,0,0
3825027529,3825027537,residential,0,61.73027295871584,0,0
3825027529,3825027536,residential,0,26.47994547185643,0,0
3825027533,3825027501,residential,0,68.796989351652,0,0
3825027536,3825027539,residential,0,23.96601545646323,0,0
3825027536,3825027529,residential,0,26.47994547185643,0,0
3825027536,3825027546,residential,0,108.43095807012551,0,0
3825027537,3825027542,residential,0,41.7735323220748,0,0
3825027537,3825027529,residential,0,61.73027295871584,0,0
3825027537,436868050,residential,0,47.56027002801616,0,0
3825027539,3825027542,residential,0,25.58231300181146,0,0
3825027539,3825027536,residential,0,23.96601545646323,0,0
3825027539,3825027547,residential,0,108.46702581942708,0,0
3825027542,3825027537,residential,0,41.7735323220748,0,0
3825027542,4588412127,residential,0,22.75534123131344,0,0
3825027542,3825027539,residential,0,25.58231300181146,0,0
3825027542,3825027550,residential,0,109.08097158405225,0,0
3825027545,4588311074,residential,0,18.07077322071581,0,0
3825027545,4588312640,primary,1,101.4577556242764,0,0
3825027546,3825027547,residential,0,22.9290630881201,0,0
3825027546,3825027536,residential,0,108.43095807012551,0,0
3825027546,3825027556,residential,0,140.34838303733548,0,0
3825027547,3825027550,residential,0,24.42670106108754,0,0
3825027547,3825027546,residential,0,22.9290630881201,0,0
3825027547,3825027539,residential,0,108.46702581942708,0,0
3825027547,3825027556,residential,0,116.40282558936048,0,0
3825027550,3825027552,residential,0,23.686109575491894,0,0
3825027550,3825027547,residential,0,24.42670106108754,0,0
3825027550,3825027542,residential,0,109.08097158405225,0,0
3825027550,3825027565,residential,0,117.24572104516875,0,0
3825027552,3825027561,residential,0,96.90916502801612,0,0
3825027552,3825027553,residential,0,22.24912521673335,0,0
3825027552,3825027550,residential,0,23.686109575491894,0,0
3825027552,4588412127,residential,0,108.83370735428785,0,0
3825027553,3825027552,residential,0,22.24912521673335,0,0
3825027553,11296481685,primary,1,51.06313663685183,0,0
3825027556,8382397996,residential,0,9.730756192462847,0,0
3825027556,3825027547,residential,0,116.40282558936048,0,0
3825027556,3825027546,residential,0,140.34838303733548,0,0
3825027556,3825027565,residential,0,16.240148959733432,0,0
3825027560,3825027565,residential,0,13.581856620331294,0,0
3825027560,8382397996,residential,0,7.168223544680827,0,0
3825027560,653216999,residential,0,88.63220028212172,0,0
3825027561,3825027552,residential,0,96.90916502801612,0,0
3825027561,3825027565,residential,0,38.31217758991749,0,0
3825027561,436868052,residential,0,29.378847080736914,0,0
3825027565,3825027560,residential,0,13.581856620331294,0,0
3825027565,3825027550,residential,0,117.24572104516875,0,0
3825027565,3825027561,residential,0,38.31217758991749,0,0
3825027565,3825027556,residential,0,16.240148959733432,0,0
3825307748,10977420639,residential,0,18.966580945967067,0,0
3825307750,2317896077,residential,0,18.169035527521345,0,0
3825307753,7773276145,primary,1,66.31120338057727,0,0
3825307753,7773276153,primary_link,1,40.68844746740464,0,0
3825309058,3743712537,residential,0,26.534085708269057,0,0
3825309058,3743712533,residential,0,20.73929069953047,0,0
3825309058,3825309062,residential,0,71.65409585806994,0,0
3825309058,3864845890,residential,0,26.977716500228727,0,0
3825309062,3825309066,residential,0,57.95723137668856,0,0
3825309062,7773276140,residential,0,131.57334848933456,0,0
3825309062,3825309058,residential,0,71.65409585806992,0,0
3825309066,3825309062,residential,0,57.95723137668856,0,0
3825309066,3825309083,residential,0,82.37123868586127,0,0
3825309066,3825309074,residential,0,103.18266385293997,0,0
3825309074,3825309083,residential,0,46.21010417363581,0,0
3825309074,3825309066,residential,0,103.18266385293995,0,0
3825309074,3825309076,residential,0,12.746363587453814,0,0
3825309076,3825309074,residential,0,12.746363587453814,0,0
3825309080,3825309107,residential,0,67.11323761599937,0,0
3825309082,3785057868,residential,0,99.10263305096723,0,0
3825309083,436855674,residential,0,54.45559218575597,0,0
3825309083,3825309074,residential,0,46.21010417363581,0,0
3825309083,3825309066,residential,0,82.37123868586129,0,0
3825309102,3825309106,residential,0,11.191001733783562,0,0
3825309105,3825309115,residential,0,31.638667598402396,0,0
3825309105,2473245566,residential,0,45.45742675612082,0,0
3825309106,3825309102,residential,0,11.191001733783562,0,0
3825309106,3825309114,residential,0,20.139201210879154,0,0
3825309106,3825309119,residential,0,39.27890254929382,0,0
3825309106,3825309122,residential,0,86.5227078213339,0,0
3825309107,3825309114,residential,0,38.708998969267455,0,0
3825309107,3825309080,residential,0,67.11323761599937,0,0
3825309107,3825309116,residential,0,27.99171517277692,0,0
3825309112,7624412370,primary,1,145.71130874605876,0,0
3825309112,3825309134,residential,0,39.423953626669544,0,0
3825309114,3825309118,residential,0,16.895723080412008,0,0
3825309114,3825309107,residential,0,38.708998969267455,0,0
3825309114,3825309106,residential,0,20.139201210879154,0,0
3825309115,3825309105,residential,0,31.638667598402396,0,0
3825309116,3825309107,residential,0,27.99171517277692,0,0
3825309116,3825309165,residential,0,112.55875712918736,0,0
3825309116,3825309131,residential,0,67.54667777900701,0,0
3825309118,3825309131,residential,0,23.441942893160093,0,0
3825309118,3825309119,residential,0,3.2455515758708438,0,0
3825309118,3825309114,residential,0,16.895723080412008,0,0
3825309119,3825309122,residential,0,23.041640067459564,0,0
3825309119,3825309118,residential,0,3.2455515758708438,0,0
3825309119,3825309106,residential,0,39.27890254929382,0,0
3825309122,3825309119,residential,0,23.041640067459564,0,0
3825309122,3825309136,residential,0,44.90160965066519,0,0
3825309122,3825309106,residential,0,86.5227078213339,0,0
3825309131,3825309118,residential,0,23.441942893160093,0,0
3825309131,3825309149,residential,0,59.75090194693704,0,0
3825309131,3825309116,residential,0,67.54667777900701,0,0
3825309134,3825309144,residential,0,26.178617671610763,0,0
3825309134,4421755459,residential,0,51.010583417041964,0,0
3825309134,3825309112,residential,0,39.423953626669544,0,0
3825309136,3785057868,primary,1,50.86640600487408,0,0
3825309136,3825309122,residential,0,44.90160965066519,0,0
3825309144,3825309134,residential,0,26.178617671610763,0,0
3825309144,3825309144,residential,0,173.48855729405133,0,0
3825309149,3825309136,primary,1,20.577138384945453,0,0
3825309149,3825309131,residential,0,59.75090194693705,0,0
3825309151,3825309149,primary,1,7.077120911091824,0,0
3825309151,3825309196,residential,0,233.7322047244391,0,0
3825309161,3825309200,residential,0,61.01473520348508,0,0
3825309161,12528809336,residential,0,18.73810102608621,0,0
3825309161,4421755459,residential,0,32.95124415851895,0,0
3825309165,436862442,secondary,0,36.92909463764647,0,0
3825309165,3825309116,residential,0,112.55875712918736,0,0
3825309165,3825309224,residential,0,93.8608766828471,0,0
3825309174,3825309212,residential,0,60.514741380418506,0,0
3825309174,12528809336,residential,0,15.52728107503699,0,0
3825309174,4589953468,residential,0,83.47268493768604,0,0
3825309192,3825309220,residential,0,104.78136192457455,0,0
3825309192,2147528623,primary_link,1,101.01864989118155,0,0
3825309196,2147528539,primary_link,1,77.67265833488106,0,0
3825309196,3825309151,residential,0,233.73220472443916,0,0
3825309200,3825309227,residential,0,43.28111651944579,0,0
3825309200,3825309288,residential,0,204.52680790877469,0,0
3825309200,3825309161,residential,0,61.01473520348508,0,0
3825309206,3825309219,residential,0,19.793286219502487,0,0
3825309206,12528809406,residential,0,12.99254310339508,0,0
3825309206,3825309227,residential,0,28.760667083848205,0,0
3825309212,3825309234,residential,0,22.5004506451866,0,0
3825309212,3825309174,residential,0,60.5147413804185,0,0
3825309212,4589953468,residential,0,35.96696731867033,0,0
3825309219,3825309234,residential,0,23.77140575190887,0,0
3825309219,3825309206,residential,0,19.793286219502487,0,0
3825309219,3825309251,residential,0,54.33116994835424,0,0
3825309220,3825309192,residential,0,104.78136192457454,0,0
3825309224,3825309165,residential,0,93.8608766828471,0,0
3825309224,3825309277,residential,0,83.15412438054413,0,0
3825309224,3825309343,residential,0,182.890673913886,0,0
3825309227,4589934469,residential,0,25.605979994898114,0,0
3825309227,3825309206,residential,0,28.760667083848205,0,0
3825309227,3825309200,residential,0,43.28111651944578,0,0
3825309234,3825309219,residential,0,23.77140575190887,0,0
3825309234,3825309212,residential,0,22.5004506451866,0,0
3825309234,3825309273,residential,0,48.41318706580714,0,0
3825309251,4589934469,residential,0,11.673307375017082,0,0
3825309251,3825309219,residential,0,54.33116994835424,0,0
3825309251,3825309273,residential,0,46.18138587773166,0,0
3825309261,12528799109,residential,0,16.261991533055287,0,0
3825309261,3825309269,residential,0,19.63596346310926,0,0
3825309261,3825309289,residential,0,53.66555801368065,0,0
3825309266,4589953468,residential,0,97.84578979625343,0,0
3825309269,3825309261,residential,0,19.63596346310926,0,0
3825309273,12528809232,residential,0,32.41903744598903,0,0
3825309273,3825309234,residential,0,48.41318706580714,0,0
3825309273,3825309251,residential,0,46.181385877731664,0,0
3825309277,3825309343,tertiary,0,101.22762865360156,0,0
3825309277,3825309224,residential,0,83.15412438054413,0,0
3825309277,3825309300,residential,0,60.93855618322579,0,0
3825309288,3825309290,residential,0,13.21203962599258,0,0
3825309288,3825309200,residential,0,204.52680790877466,0,0
3825309288,12528889020,residential,0,44.63146735261598,0,0
3825309289,12528889020,residential,0,29.708797418376598,0,0
3825309289,3825309261,residential,0,53.665558013680645,0,0
3825309289,12528799112,residential,0,15.574621600750366,0,0
3825309290,3825309288,residential,0,13.21203962599258,0,0
3825309290,3825309325,residential,0,62.61322876732237,0,0
3825309290,2147528623,residential,0,72.55515975287882,0,0
3825309300,3825309324,residential,0,43.39967609455756,0,0
3825309300,3825309483,residential,0,95.1189425980858,0,0
3825309300,3825309277,residential,0,60.93855618322579,0,0
3825309324,3825309300,residential,0,43.39967609455756,0,0
3825309324,3825309524,residential,0,89.03011730708093,0,0
3825309324,3825309346,residential,0,37.56560863021805,0,0
3825309325,12533392355,residential,0,41.202094699324775,0,0
3825309325,12528889022,residential,0,17.54664031921578,0,0
3825309325,3825309290,residential,0,62.61322876732237,0,0
3825309331,4589934470,residential,0,98.73625033782497,0,0
3825309331,3825309501,residential,0,60.19411733420122,0,0
3825309331,3785057913,residential,0,20.963520852706857,0,0
