u,v,risk_score_pred
3820786355,3820786360,2.9593712e-05
3820786355,3820786356,3.3911576e-05
3820786355,3820786354,3.5178684e-05
3820786356,3820786303,3.511119e-05
3820786356,3820786357,2.6137728e-05
3820786356,3820786355,3.3959957e-05
3820786356,3820786305,6.632861e-05
3820786357,3820786356,3.8087743e-05
3820786357,3820786366,6.71759e-05
3820786357,3820786361,3.5865698e-05
3820786358,3820786347,3.4963276e-05
3820786358,3820786292,1.9886578e-05
3820786358,3820786359,3.0565574e-05
3820786359,3820786319,4.387399e-05
3820786359,3820786318,3.0605137e-05
3820786359,3820786358,2.9074848e-05
3820786359,3820786360,2.7313963e-05
3820786360,3820786355,3.205478e-05
3820786360,3820786297,2.4496065e-05
3820786360,3820786359,2.7602675e-05
3820786361,3820786299,3.3654786e-05
3820786361,3820786364,3.5205794e-05
3820786361,3820786357,3.930459e-05
3820786362,3820786226,3.4127574e-05
3820786362,3820786364,3.585147e-05
3820786362,3820786228,7.1891554e-05
3820786363,3820786364,3.7403443e-05
3820786364,3820786362,3.393999e-05
3820786364,3820786361,3.373555e-05
3820786364,3820786367,7.5163596e-05
3820786364,3820786363,3.6506375e-05
3820786365,3820786367,6.67812e-05
3820786366,3820786367,6.897423e-05
3820786366,3820786357,6.666358e-05
3820786366,3820786305,6.253791e-05
3820786367,3820786365,6.725863e-05
3820786367,3820786364,7.5044285e-05
3820786367,3820786368,7.152196e-05
3820786367,3820786366,7.1298244e-05
3820786368,3820786367,7.0774535e-05
3820786368,3820786227,3.4058667e-05
3820786368,3820786228,7.4030155e-05
3825026994,3825027021,4.3837885e-05
3825026994,3825027000,2.8515884e-05
3825026994,2322078614,9.75285e-05
3825026995,3825027018,0.00014520218
3825026996,3825027000,6.705813e-05
3825027000,3825026996,3.21184e-05
3825027000,3825027013,7.125306e-05
3825027000,3825026994,2.928254e-05
3825027013,3825027000,4.3331005e-05
3825027013,3825027040,8.242192e-05
3825027013,3825027023,7.806111e-05
3825027018,3825026995,0.00014161557
3825027018,3825027064,0.00015196633
3825027018,3825027032,7.238918e-05
3825027018,3825027031,0.00017754387
3825027018,3820786219,0.0002618961
3825027021,3825026994,4.4467924e-05
3825027023,3825027034,6.0523354e-05
3825027023,3825027013,7.925343e-05
3825027023,3825027031,3.4230863e-05
3825027031,3825027034,0.000106573534
3825027031,3825027023,3.5242327e-05
3825027031,3825027018,0.0001794455
3825027032,3825027050,8.204545e-05
3825027032,3825027018,7.430294e-05
3825027032,2300585356,8.5698855e-05
3825027034,3825027031,0.000105123494
3825027034,3825027023,6.1836465e-05
3825027034,3825027040,0.00013992924
3825027036,3825027072,7.825583e-05
3825027040,3825027044,9.6773e-05
3825027040,3825027013,8.458197e-05
3825027040,3825027034,0.00013770783
3825027044,3825027040,9.931276e-05
3825027044,4589437544,5.1992924e-05
3825027044,3825027063,0.0001986627
3825027050,4589437544,3.7611306e-05
3825027050,3825027032,8.278958e-05
3825027050,3825027079,4.498205e-05
3825027063,3825027080,6.232491e-05
3825027063,3825027044,0.00019340715
3825027063,3825027072,0.00013814258
3825027064,3825027077,7.7972014e-05
3825027064,3825027184,8.201747e-05
3825027064,3825027018,0.00015300799
3825027066,3825027102,6.297902e-05
3825027066,2300585356,7.2587536e-05
3825027066,3825027077,7.230153e-05
3825027072,3825027036,7.842707e-05
3825027072,3825027063,0.00014177924
3825027072,4589470864,0.00023617143
3825027077,3825027064,7.7031546e-05
3825027077,3825027066,7.258336e-05
3825027077,2300585367,5.09183e-05
3825027078,3825027253,7.415883e-05
3825027078,4589470864,0.00034984224
3825027078,9853303592,0.00031075018
3825027079,4589437545,3.493476e-05
3825027079,3825027094,3.9452316e-05
3825027079,4589437544,3.5967423e-05
3825027079,3825027050,4.1168372e-05
3825027080,3825027093,6.3461935e-05
3825027080,3825027063,6.116491e-05
3825027080,3825027106,6.577503e-05
3825027083,2300585356,6.83913e-05
3825027083,3825027102,4.195243e-05
3825027083,3825027094,4.601856e-05
3825027090,3825027093,5.146222e-05
3825027090,4589437544,4.2864405e-05
3825027090,4589430380,4.8209207e-05
3825027093,3825027080,6.319827e-05
3825027093,3825027090,4.8387767e-05
3825027093,3825027156,6.9326794e-05
3825027094,4589437545,3.805679e-05
3825027094,3825027083,4.653813e-05
3825027094,3825027079,3.9712417e-05
3825027102,3825027066,6.218385e-05
3825027102,3825027083,4.25101e-05
3825027102,3825027142,5.5138087e-05
3825027106,3825027080,6.507887e-05
3825027106,3825027115,6.4406275e-05
3825027106,4589470862,6.325444e-05
3825027115,3825027133,6.594978e-05
3825027115,2317915299,5.5629254e-05
3825027115,3825027106,6.4348555e-05
3825027133,3825027143,5.7241657e-05
3825027133,3825027115,6.6099e-05
3825027133,4589470862,5.861699e-05
3825027142,2300585367,3.5235393e-05
3825027142,3825027163,3.4428347e-05
3825027142,3825027102,5.8883354e-05
3825027143,3825027153,4.2408425e-05
3825027143,3825027144,6.388071e-05
3825027143,3825027133,6.143023e-05
3825027144,3825027143,6.1268416e-05
3825027144,3825027177,4.1621657e-05
3825027144,3825027172,5.3023476e-05
3825027153,3825027143,4.2653897e-05
3825027156,4589430379,4.3164382e-05
3825027156,3825027093,8.1998594e-05
3825027156,4589430380,3.855895e-05
3825027163,3825027209,7.9999125e-05
3825027163,4589421914,5.222469e-05
3825027163,3825027142,3.552181e-05
3825027172,3825027177,3.907565e-05
3825027172,2317915299,5.885763e-05
3825027172,3825027144,5.3249445e-05
3825027177,3825027189,3.4684366e-05
3825027177,3825027172,3.8873735e-05
3825027177,3825027144,4.301379e-05
3825027184,3825027064,8.119155e-05
3825027184,4589421914,4.5315624e-05
3825027184,3825027243,8.591651e-05
3825027189,3825027177,3.4914316e-05
3825027198,1837584180,0.00026345515
3825027198,436841630,0.00026506215
3825027198,3825027268,7.214004e-05
3825027198,8382402254,0.00010036782
3825027209,3825027163,7.9548605e-05
3825027209,2300585363,6.166278e-05
3825027209,4589430380,9.789694e-05
3825027223,3825027256,3.8196024e-05
3825027229,2300585359,7.3087256e-05
3825027229,4589430379,8.510842e-05
3825027229,4589430380,8.92286e-05
3825027235,3825027253,4.5585824e-05
3825027241,3825027245,5.6630895e-05
3825027241,4589421914,6.804731e-05
3825027241,4589437546,4.0924653e-05
3825027243,3825027269,6.0791488e-05
3825027243,4526875479,8.861504e-05
3825027243,3825027184,8.337058e-05
3825027245,2300585363,3.7755235e-05
3825027245,3825027241,5.4263444e-05
3825027245,2300585359,4.90721e-05
3825027246,436841630,0.00012532482
3825027246,3825027306,5.1370844e-05
3825027246,1833778320,0.00015587446
3825027253,3825027257,4.508911e-05
3825027253,3825027078,7.341568e-05
3825027253,3825027235,3.4256405e-05
3825027256,3825027307,4.808788e-05
3825027256,3825027268,3.7140428e-05
3825027256,3825027223,4.9313807e-05
3825027257,3825027310,4.465998e-05
3825027257,3825027253,4.2403397e-05
3825027257,3825027277,2.7265025e-05
3825027268,3825027198,7.226106e-05
3825027268,3825027451,8.122983e-05
3825027268,3825027256,3.484205e-05
3825027269,4589437546,3.8925642e-05
3825027269,4526875479,5.3715477e-05
3825027269,3825027243,6.146435e-05
3825027277,3825027291,3.2350374e-05
3825027277,3825027257,3.2770055e-05
3825027277,3825027404,6.982761e-05
3825027291,3825027321,2.4488267e-05
3825027291,3825027277,3.0929485e-05
3825027291,3825027361,5.012202e-05
3825027302,3825027307,3.219693e-05
3825027306,3825027246,5.0003964e-05
3825027306,3825027375,6.525568e-05
3825027306,3825027320,4.111027e-05
3825027307,3825027256,4.9465216e-05
3825027307,3825027302,3.248732e-05
3825027307,3825027408,6.8766865e-05
3825027310,3825027257,4.364039e-05
3825027310,4588408406,4.118292e-05
3825027310,3825027360,0.000113627066
3825027320,3825027306,3.6218815e-05
3825027320,3825027364,0.000102693506
3825027320,3825027375,3.973896e-05
3825027321,4588408406,2.9357027e-05
3825027321,3825027291,3.4513647e-05
3825027321,3825027361,3.9399376e-05
3825027323,3825027333,4.7663772e-05
3825027323,4526875479,5.290474e-05
3825027323,3825027405,7.1092625e-05
3825027333,4589437546,4.486244e-05
3825027333,3825027323,4.8436406e-05
3825027333,3825027420,5.913505e-05
3825027334,2300585359,4.268093e-05
3825027334,2300585354,8.930427e-05
3825027334,4589437546,9.848229e-05
3825027346,3825027477,8.4069776e-05
3825027360,3825027387,4.582779e-05
3825027360,3825027398,3.585419e-05
3825027360,3825027310,6.1937855e-05
3825027361,3825027321,3.9196875e-05
3825027361,3825027378,4.040269e-05
3825027361,3825027291,4.9512826e-05
3825027364,3825027320,0.00010167138
3825027364,1133534462,0.0003689491
3825027372,3825027378,7.36624e-05
3825027372,3825027450,9.9715486e-05
3825027372,4588408406,0.00011039742
3825027375,4588400002,0.000108267
3825027375,3825027306,0.00010510547
3825027375,3825027320,3.8871185e-05
3825027378,3825027361,7.958782e-05
3825027378,3825027404,2.8409346e-05
3825027378,3825027436,5.107209e-05
3825027378,3825027372,7.309546e-05
3825027387,3825027398,5.6552373e-05
3825027387,4588400351,3.538036e-05
3825027387,3825027360,4.840006e-05
3825027395,3825027364,0.00021445993
3825027395,3825027400,8.8438945e-05
3825027398,3825027387,4.3129272e-05
3825027398,3825027427,3.5923946e-05
3825027398,3825027360,3.8079565e-05
3825027400,3825027395,8.8407054e-05
3825027404,3825027378,4.2509375e-05
3825027404,3825027277,7.0940245e-05
3825027404,3825027456,9.771782e-05
3825027405,3825027420,7.1846924e-05
3825027405,2300585373,0.0001530856
3825027405,3825027323,7.116667e-05
3825027408,4588400351,4.5771783e-05
3825027408,3825027440,4.3111264e-05
3825027408,3825027307,7.1179646e-05
3825027420,3825027405,7.256286e-05
3825027420,3825027333,6.12612e-05
3825027420,2300585371,3.9777497e-05
3825027427,4588400351,3.744843e-05
3825027427,3825027450,3.8031696e-05
3825027427,3825027468,4.867926e-05
3825027427,3825027398,3.5836718e-05
3825027433,3825027436,4.1919495e-05
3825027433,3825027478,7.0701695e-05
3825027433,3825027464,3.4460143e-05
3825027436,3825027433,4.140487e-05
3825027436,3825027456,3.9389713e-05
3825027436,3825027378,5.0961986e-05
3825027440,3825027468,3.5218232e-05
3825027440,3825027451,4.154091e-05
3825027440,3825027408,3.981494e-05
3825027450,3825027427,3.8492977e-05
3825027450,3825027478,3.694447e-05
3825027450,3825027372,6.349678e-05
3825027451,3825027268,8.157711e-05
3825027451,3825027481,3.420139e-05
3825027451,3825027440,4.0139454e-05
3825027455,3825027477,3.846128e-05
3825027456,3825027404,3.8895952e-05
3825027456,3825027436,4.1070944e-05
3825027456,3825027510,6.0422837e-05
3825027464,3825027486,9.3213064e-05
3825027464,3825027433,3.4928627e-05
3825027464,3825027485,3.9373754e-05
3825027468,3825027440,3.512793e-05
3825027468,3825027475,3.3876153e-05
3825027468,3825027427,4.919782e-05
3825027475,3825027525,8.909694e-05
3825027475,3825027481,3.62805e-05
3825027475,3825027468,3.2200373e-05
3825027477,3825027455,3.93008e-05
3825027477,3825027346,8.0815385e-05
3825027477,4588400002,4.4126322e-05
3825027478,3825027433,7.114641e-05
3825027478,3825027486,4.0101295e-05
3825027478,3825027450,3.6347014e-05
3825027481,3825027451,3.4187884e-05
3825027481,3825027519,3.9429415e-05
3825027481,3825027475,3.2952266e-05
3825027485,3825027464,3.933428e-05
3825027486,3825027478,4.0676445e-05
3825027486,3825027525,7.14202e-05
3825027486,3825027464,0.0001194492
3825027501,3825027509,6.344974e-05
3825027501,653216979,0.00010270057
3825027501,3825027533,6.395021e-05
3825027501,2300585354,7.2979026e-05
3825027509,3825027501,6.412791e-05
3825027510,3825027456,6.1002094e-05
3825027519,3825027481,3.6127378e-05
3825027519,436868048,9.922838e-05
3825027519,3825027528,4.118009e-05
3825027519,4588400002,3.659971e-05
3825027525,3825027529,7.546641e-05
3825027525,3825027475,8.286122e-05
3825027525,3825027486,7.106129e-05
3825027528,3825027519,4.4085104e-05
3825027529,3825027525,7.4232375e-05
3825027529,3825027537,5.4451513e-05
3825027529,3825027536,3.209031e-05
3825027533,3825027501,6.3778796e-05
3825027536,3825027539,3.102911e-05
3825027536,3825027529,3.6092148e-05
3825027536,3825027546,9.3142204e-05
3825027537,3825027542,4.4227e-05
3825027537,3825027529,6.317328e-05
3825027537,436868050,8.606073e-05
3825027539,3825027542,3.1667223e-05
3825027539,3825027536,3.0766096e-05
3825027539,3825027547,9.2822134e-05
3825027542,3825027537,3.6263515e-05
3825027542,4588412127,6.894419e-05
3825027542,3825027539,7.492899e-05
3825027542,3825027550,0.00010760114
3825027545,4588311074,7.220464e-05
3825027545,4588312640,0.0005453584
3825027546,3825027547,3.0597203e-05
3825027546,3825027536,9.3343806e-05
3825027546,3825027556,9.609618e-05
3825027547,3825027550,2.9700965e-05
3825027547,3825027546,2.9824585e-05
3825027547,3825027539,9.215542e-05
3825027547,3825027556,8.969931e-05
3825027550,3825027552,7.447287e-05
3825027550,3825027547,2.8244976e-05
3825027550,3825027542,0.000104422135
3825027550,3825027565,9.2336435e-05
3825027552,3825027561,0.000192588
3825027552,3825027553,7.556032e-05
3825027552,3825027550,7.487213e-05
3825027552,4588412127,0.00013878447
3825027553,3825027552,7.909246e-05
3825027553,11296481685,0.0004205051
3825027556,8382397996,4.772253e-05
3825027556,3825027547,8.9089466e-05
3825027556,3825027546,9.59514e-05
3825027556,3825027565,4.2425472e-05
3825027560,3825027565,4.1316107e-05
3825027560,8382397996,4.7199388e-05
3825027560,653216999,9.493774e-05
3825027561,3825027552,0.00018694854
3825027561,3825027565,3.9085775e-05
3825027561,436868052,8.503403e-05
3825027565,3825027560,4.0909374e-05
3825027565,3825027550,9.206066e-05
3825027565,3825027561,3.8233804e-05
3825027565,3825027556,4.116333e-05
3825307748,10977420639,4.5219014e-05
3825307750,2317896077,5.0713803e-05
3825307753,7773276145,0.00053249195
3825307753,7773276153,0.00014114317
3825309058,3743712537,4.2487736e-05
3825309058,3743712533,3.6001842e-05
3825309058,3825309062,5.5817272e-05
3825309058,3864845890,3.6554506e-05
3825309062,3825309066,5.1015526e-05
3825309062,7773276140,0.00011656633
3825309062,3825309058,5.889567e-05
3825309066,3825309062,5.071971e-05
3825309066,3825309083,7.5151926e-05
3825309066,3825309074,0.00011417211
3825309074,3825309083,5.050339e-05
3825309074,3825309066,0.00012067194
3825309074,3825309076,5.826906e-05
3825309076,3825309074,5.7929792e-05
3825309080,3825309107,7.9585014e-05
3825309082,3785057868,0.00013905895
3825309083,436855674,0.00013974181
3825309083,3825309074,5.0778068e-05
3825309083,3825309066,7.488809e-05
3825309102,3825309106,5.0782426e-05
3825309105,3825309115,0.00016622698
3825309105,2473245566,0.00015204019
3825309106,3825309102,5.0950963e-05
3825309106,3825309114,4.5538727e-05
3825309106,3825309119,5.148556e-05
3825309106,3825309122,0.000121241355
3825309107,3825309114,5.5805744e-05
3825309107,3825309080,7.3098694e-05
3825309107,3825309116,5.7948713e-05
3825309112,7624412370,0.00039665395
3825309112,3825309134,0.00010397586
3825309114,3825309118,4.9735416e-05
3825309114,3825309107,9.0159105e-05
3825309114,3825309106,4.9065507e-05
3825309115,3825309105,5.931099e-05
3825309116,3825309107,5.770881e-05
3825309116,3825309165,0.0001174463
3825309116,3825309131,9.3489085e-05
3825309118,3825309131,4.7658195e-05
3825309118,3825309119,6.213103e-05
3825309118,3825309114,4.7466034e-05
3825309119,3825309122,7.66684e-05
3825309119,3825309118,6.316079e-05
3825309119,3825309106,5.1640654e-05
3825309122,3825309119,7.6421304e-05
3825309122,3825309136,8.893843e-05
3825309122,3825309106,0.00012138008
3825309131,3825309118,4.8735204e-05
3825309131,3825309149,0.00010339502
3825309131,3825309116,7.129694e-05
3825309134,3825309144,3.79412e-05
3825309134,4421755459,4.208087e-05
3825309134,3825309112,0.00010768357
3825309136,3785057868,0.00021450117
3825309136,3825309122,8.500191e-05
3825309144,3825309134,3.3506687e-05
3825309144,3825309144,0.00014886152
3825309149,3825309136,0.00017687789
3825309149,3825309131,0.00010194352
3825309151,3825309149,0.0001505185
3825309151,3825309196,0.00016552648
3825309161,3825309200,6.0873943e-05
3825309161,12528809336,5.9017377e-05
3825309161,4421755459,6.708907e-05
3825309165,436862442,0.00015456181
3825309165,3825309116,0.00011658768
3825309165,3825309224,0.00011194005
3825309174,3825309212,5.0115905e-05
3825309174,12528809336,4.1360247e-05
3825309174,4589953468,7.146008e-05
3825309192,3825309220,9.80095e-05
3825309192,2147528623,0.00015051189
3825309196,2147528539,0.00018059752
3825309196,3825309151,0.00016635716
3825309200,3825309227,4.645886e-05
3825309200,3825309288,0.00013167963
3825309200,3825309161,6.0862167e-05
3825309206,3825309219,7.661083e-05
3825309206,12528809406,5.0600218e-05
3825309206,3825309227,4.3660795e-05
3825309212,3825309234,5.2285843e-05
3825309212,3825309174,5.6519017e-05
3825309212,4589953468,0.00010071534
3825309219,3825309234,5.0637183e-05
3825309219,3825309206,4.084149e-05
3825309219,3825309251,5.64547e-05
3825309220,3825309192,9.8590404e-05
3825309224,3825309165,0.00011758187
3825309224,3825309277,9.705413e-05
3825309224,3825309343,0.00014413768
3825309227,4589934469,4.188814e-05
3825309227,3825309206,4.6807287e-05
3825309227,3825309200,4.7049914e-05
3825309234,3825309219,6.223325e-05
3825309234,3825309212,5.308095e-05
3825309234,3825309273,4.5669767e-05
3825309251,4589934469,4.4923243e-05
3825309251,3825309219,5.5507757e-05
3825309251,3825309273,4.8421527e-05
3825309261,12528799109,5.067736e-05
3825309261,3825309269,4.8679485e-05
3825309261,3825309289,6.3760344e-05
3825309266,4589953468,8.534275e-05
3825309269,3825309261,4.890324e-05
3825309273,12528809232,4.2611435e-05
3825309273,3825309234,4.9673665e-05
3825309273,3825309251,4.9243128e-05
3825309277,3825309343,0.00016412741
3825309277,3825309224,9.7101045e-05
3825309277,3825309300,8.073747e-05
3825309288,3825309290,5.2048697e-05
3825309288,3825309200,0.00014883999
3825309288,12528889020,5.6271936e-05
3825309289,12528889020,5.021686e-05
3825309289,3825309261,6.484398e-05
3825309289,12528799112,5.357344e-05
3825309290,3825309288,5.0855324e-05
3825309290,3825309325,7.628103e-05
3825309290,2147528623,8.5579806e-05
3825309300,3825309324,6.4394e-05
3825309300,3825309483,0.00010267011
3825309300,3825309277,7.9536934e-05
3825309324,3825309300,9.9559446e-05
3825309324,3825309524,0.00013677946
3825309324,3825309346,5.3708696e-05
3825309325,12533392355,6.9527865e-05
3825309325,12528889022,4.8860256e-05
3825309325,3825309290,7.697193e-05
3825309331,4589934470,9.710671e-05
3825309331,3825309501,6.780216e-05
3825309331,3785057913,4.808764e-05
3825309337,3825309520,7.679284e-05
3825309337,3785057913,9.782959e-05
3825309343,3825309277,0.00016456387
3825309343,4589998394,0.00016305876
3825309343,3825309224,0.00014419937
3825309343,3825309483,7.671515e-05
3825309346,3825309464,4.7532612e-05
3825309346,3825309324,5.1694697e-05
3825309346,3825309524,0.00015437842
3825309464,3825309346,4.7398702e-05
3825309464,3825309499,5.8790753e-05
3825309464,3825309523,8.298697e-05
3825309467,3825309485,4.840436e-05
3825309467,3825309473,4.6631805e-05
3825309467,3825309489,5.229435e-05
3825309467,4589934470,6.670435e-05
3825309468,12533392355,7.140901e-05
3825309468,2330771304,7.840729e-05
3825309468,3825309587,0.0001323841
3825309473,3825309467,4.6573517e-05
3825309483,3825309300,0.00010349173
3825309483,3825309524,9.7735785e-05
3825309483,3825309343,7.607081e-05
3825309485,3825309467,5.5703124e-05
3825309489,3825309467,5.0230276e-05
3825309489,3825309530,6.1922365e-05
3825309489,3825309527,5.1362134e-05
3825309499,3825309464,8.141235e-05
3825309499,3825309538,0.000119448414
3825309499,3825309523,9.656626e-05
3825309501,3825309530,5.3397605e-05
3825309501,3825309570,0.00010022819
3825309501,3825309331,9.0031885e-05
3825309520,3825309537,3.593453e-05
3825309520,3825309337,7.172654e-05
3825309523,3825309499,9.6711134e-05
3825309523,11944763965,8.657189e-05
3825309523,3825309464,8.253842e-05
3825309524,3825309324,0.00013716507
3825309524,3825309346,0.0001551367
3825309524,3825309483,9.7187614e-05
3825309527,3825309557,5.6010005e-05
3825309527,3825309532,8.261859e-05
3825309527,3825309489,5.574684e-05
3825309530,3825309501,4.8035712e-05
3825309530,3825309489,7.611315e-05
3825309530,3785057923,4.716524e-05
3825309532,3825309527,6.889032e-05
3825309537,3825309520,3.8042497e-05
3825309538,3825309499,0.00012298819
3825309538,3825309586,0.00013312775
3825309538,3825309584,7.6245946e-05
3825309553,3825309609,0.00038996668
3825309553,3825309611,0.00012716677
3825309553,2330771304,0.000464096
3825309557,3825309527,7.399408e-05
3825309557,3785057923,5.421696e-05
3825309557,3825309587,7.691406e-05
3825309564,3785057923,4.742403e-05
3825309564,4425986911,0.00010895952
3825309564,4589924726,7.8653604e-05
3825309570,3825309501,0.00010888223
3825309583,11944763967,0.00037117922
3825309583,5756085287,7.6924356e-05
3825309584,3825309538,7.553824e-05
3825309584,11944763965,0.0005794328
3825309586,5815821981,0.00015374791
3825309586,3825309538,0.00013567659
3825309587,3825309557,7.787311e-05
3825309587,3825309609,7.2351075e-05
3825309587,3825309468,0.00013153991
3825309594,3825309599,7.664494e-05
3825309594,7624412360,7.3192095e-05
3825309594,7624412361,8.2826584e-05
3825309599,3825309594,5.5232274e-05
3825309599,2330771309,6.8563255e-05
3825309599,3825309777,0.00010581633
3825309602,3825309773,9.967055e-05
3825309602,3825309624,7.548268e-05
3825309609,2330771264,0.00012764454
3825309609,3825309553,0.00038214977
3825309609,3825309587,7.193938e-05
3825309611,3785057934,8.580571e-05
3825309611,4589998394,0.00014982784
3825309611,3825309553,0.00012566155
3825309612,3825309644,7.4279036e-05
3825309612,11944775169,8.623066e-05
3825309612,11944763968,7.8821286e-05
3825309615,5756085287,7.33321e-05
3825309615,3825309782,9.890449e-05
3825309615,3825309644,0.00014314747
3825309624,3825309602,5.4291268e-05
3825309624,3825309632,5.06526e-05
3825309627,3825309762,0.00063839846
3825309627,3825309776,7.6620476e-05
3825309632,3785058058,5.9656082e-05
3825309632,4589924726,4.685209e-05
3825309632,3825309624,4.682131e-05
3825309639,5757913269,0.00011071402
3825309641,3825309825,8.894198e-05
3825309641,5757913268,9.290671e-05
3825309643,3825309644,4.7453934e-05
3825309644,3825309643,4.6219375e-05
3825309644,3825309612,7.372912e-05
3825309644,4309792147,8.193472e-05
3825309644,3825309615,0.00014301887
3825309645,3825309791,4.077131e-05
3825309645,12528809812,8.905465e-05
3825309645,3825309768,5.368227e-05
3825309645,3825309759,2.637565e-05
3825309759,3825309645,2.4439316e-05
3825309761,3825309776,0.00012874702
3825309762,3825309804,0.0006569931
3825309762,3825309817,7.865018e-05
3825309768,3825309645,7.962576e-05
3825309773,3825309602,0.00012997564
3825309775,3825309837,7.812232e-05
3825309775,3825309787,4.7198057e-05
3825309775,3785057947,5.3096835e-05
3825309776,3825309828,4.0675823e-05
3825309776,3825309627,7.616135e-05
3825309776,3825309761,0.0001300185
3825309776,3825309817,0.00016159343
3825309777,3825309787,4.6583224e-05
3825309777,3825309599,9.1119844e-05
3825309777,3825309807,4.5235054e-05
3825309779,4309792147,5.5044726e-05
3825309782,4309792147,9.155936e-05
3825309782,3825309783,5.466436e-05
3825309782,3825309615,9.781904e-05
3825309783,3825309782,5.156989e-05
3825309784,3825309789,2.9369241e-05
3825309787,3825309777,4.645422e-05
3825309787,3785058061,3.867736e-05
3825309787,3825309775,4.6927376e-05
3825309789,3825309791,3.7284775e-05
3825309789,3825309814,3.590804e-05
3825309789,3825309784,2.8837934e-05
3825309790,3825309796,5.1295552e-05
3825309790,3785058058,8.2532424e-05
3825309790,3825309992,6.406818e-05
3825309791,3825309789,3.419884e-05
3825309791,3825309645,3.486202e-05
3825309791,3825309796,5.485338e-05
3825309796,3825309791,5.1896233e-05
3825309796,3825309790,4.94532e-05
3825309796,3825309988,5.0514805e-05
3825309804,4589997026,0.00014672098
3825309804,3825309821,5.8714424e-05
3825309807,3825309777,4.5398778e-05
3825309811,4589997032,5.159875e-05
3825309814,3825309789,3.0926767e-05
3825309814,3825309849,7.805806e-05
3825309817,3825309989,4.5366814e-05
3825309817,3825309776,0.00015439815
3825309817,3825309821,0.000103544735
3825309817,3825309762,8.60531e-05
3825309821,3825310008,7.2033225e-05
3825309821,3825310025,6.445853e-05
3825309821,3825309804,5.9904196e-05
3825309821,3825309817,0.000100914636
3825309825,3825309826,3.2258413e-05
3825309825,3825309641,9.180938e-05
3825309826,3825309825,3.4976692e-05
3825309828,3825309989,6.0774033e-05
3825309828,3825309776,5.8294376e-05
3825309828,4589997032,7.449612e-05
3825309837,3825309775,8.0204634e-05
3825309837,3825309843,4.7255708e-05
3825309837,3785058057,5.220799e-05
3825309842,4589997032,3.6014448e-05
3825309843,3785058066,4.463997e-05
3825309843,3825309837,4.2379113e-05
3825309843,3825310023,0.00012070836
3825309849,3825309814,7.759353e-05
3825309849,3825309988,5.6024393e-05
3825309852,3785058061,4.6817873e-05
3825309852,3825310005,8.1951104e-05
3825309852,3825309964,6.207336e-05
3825309854,3825309992,9.812035e-05
3825309854,3825310053,0.00010144235
3825309854,3825309973,7.1839306e-05
3825309963,3825309964,5.653554e-05
3825309964,3825310005,3.9494753e-05
3825309964,3825309963,5.6594123e-05
3825309964,3825309852,6.475198e-05
3825309970,3785058057,8.660952e-05
3825309970,2532403770,4.6879602e-05
3825309970,3825310023,8.109653e-05
3825309972,3825310054,0.00011410843
3825309972,436837189,0.00013635114
3825309972,3785058068,0.00011238754
3825309973,12537161533,7.261367e-05
3825309973,3785058064,0.00022315279
3825309973,436837192,0.0005512621
3825309973,3825309854,7.0822156e-05
3825309988,3825310040,7.240457e-05
3825309988,3825309796,5.0293474e-05
3825309988,3825309849,5.493633e-05
3825309989,3825309828,9.286579e-05
3825309989,3825310025,8.2509214e-05
3825309989,3825310011,3.4372424e-05
3825309989,3825309817,4.1640178e-05
3825309992,3825309854,9.717271e-05
3825309992,3825310031,4.2087882e-05
3825309992,3825309790,6.391424e-05
3825310001,5757913272,0.00014127162
3825310005,3825310007,4.0618837e-05
3825310005,3825309964,3.914188e-05
3825310005,3825309852,7.622712e-05
3825310007,3825310005,5.371848e-05
3825310008,3825309821,7.309804e-05
3825310008,3825310020,4.8264585e-05
3825310008,3825310025,6.838245e-05
3825310011,3825309989,3.40541e-05
3825310020,2532403780,0.0001279825
3825310020,3825310008,4.6238612e-05
3825310020,436881922,0.00015525361
3825310023,3825310024,5.7394715e-05
3825310023,3825309970,5.8873196e-05
3825310023,3825309843,0.00012069831
3825310024,3825310023,8.017398e-05
3825310024,3379179293,5.0609495e-05
3825310024,3825310095,0.00011327948
3825310025,3825309989,7.942781e-05
3825310025,3825309821,6.558663e-05
3825310025,3825310008,7.053613e-05
3825310031,3825309992,4.52572e-05
3825310031,3825310040,4.191822e-05
3825310031,3825310036,4.6535668e-05
3825310036,3825310084,5.815833e-05
3825310036,3825310053,6.1216466e-05
3825310036,3825310031,4.261152e-05
3825310040,3825310031,4.426772e-05
3825310040,3825309988,8.662136e-05
3825310040,3825310066,4.3923093e-05
3825310053,3825310036,6.132393e-05
3825310053,3825309854,0.00010059654
3825310053,3825310086,7.095542e-05
3825310054,3825309972,0.00011257526
3825310054,3785058070,4.1142375e-05
3825310054,3825310056,4.489108e-05
3825310056,3825310054,4.432309e-05
3825310056,4590010868,4.4238066e-05
3825310056,3825310106,0.000118658565
3825310064,3825310069,4.2914795e-05
3825310066,3825310040,4.3891334e-05
3825310066,3825310084,3.9981605e-05
3825310066,3825310099,7.9640165e-05
3825310067,3825310099,4.3605607e-05
3825310069,3825310087,4.673164e-05
3825310069,3825310064,4.2212e-05
3825310069,3825310111,5.3905973e-05
3825310084,3825310036,5.36395e-05
3825310084,3825310118,0.00010024397
3825310084,3825310066,4.568516e-05
3825310086,436837192,0.00013912615
