u,v,highway,oneway,length,bridge,tunnel,avg_height,avg_slope,lanes,width,up_lanes,down_lanes,surface
387154700,3074316369,trunk_link,1,149.93071521351206,1,0,12.985000135,2.210344459288798,1,2.0,1,0,asphalt
387154705,2753700728,trunk_link,1,296.3102993523101,0,0,12.61000013,3.546311223283117,1,2.0,1,0,asphalt
387154712,387154517,trunk_link,1,247.8485830776281,1,0,9.525000095,0.3839780765590431,1,2.0,1,0,asphalt
387154712,387154717,trunk_link,1,182.6300333701358,0,0,13.800000195,0.4605641155235551,1,1.0,1,0,asphalt
387154717,798645174,trunk_link,1,124.14054846219734,0,0,16.605000500000003,5.438012013521581,1,3.0,1,0,asphalt
387154858,387154918,tertiary,0,77.51624380054065,0,0,9.09000015,0.1167530440131229,2,2.0,1,1,asphalt
387154858,4309638164,residential,1,122.95928159644598,0,0,9.09000015,0.1167530440131229,1,2.0,1,0,asphalt
387154858,2374750074,tertiary,0,102.81285309840676,0,0,8.930000305,0.1798352412904285,2,2.0,1,1,asphalt
387154859,355129678,residential,0,9.289535962324903,0,0,8.98999977,1.522173031619671,2,2.4285714285714284,1,1,asphalt
387154859,3048652633,residential,1,56.35265000758877,0,0,8.98999977,1.522173031619671,1,2.0,1,0,asphalt
387154859,2374750078,residential,0,125.0352952388659,0,0,8.880000115000001,0.8825452350937026,2,2.0,1,1,asphalt
387154916,2374750075,residential,0,100.0378995443004,0,0,9.64000034,0.0863239844441637,2,2.0,1,1,asphalt
387154916,2374750069,residential,0,95.94449916823388,0,0,9.365000245,0.1015385142286433,2,2.0,1,1,concrete
387154916,2374750057,residential,0,70.13077335319217,0,0,9.85000038,0.1039027055665376,2,2.0,1,1,asphalt
387154918,387154858,tertiary,0,77.51624380054065,0,0,9.09000015,0.1167530440131229,2,2.0,1,1,asphalt
387154918,387154950,tertiary,0,75.80211008468855,0,0,9.25,0.2944668453004748,2,2.0,1,1,asphalt
387154918,2374750069,residential,0,116.65348194854312,0,0,9.09000015,0.1167530440131229,2,2.0,1,1,asphalt
387154918,4309664863,residential,0,123.28836720279908,0,0,9.130000115,0.1178941791015485,2,2.0,1,1,asphalt
387154920,4309664863,residential,0,125.91403708975628,0,0,9.079999925,0.8206041729048227,2,2.0,1,1,asphalt
387154920,355129678,residential,0,71.33586516140032,0,0,8.98999977,1.522173031619671,2,2.0,1,1,asphalt
387154920,4311903758,residential,0,76.53211090513946,0,0,9.079999925,0.8206041729048227,2,2.0,1,1,asphalt
387154947,355799510,residential,0,117.5153621906347,0,0,7.98999977,0.2638276416622627,2,2.0,1,1,asphalt
387154947,355129678,residential,0,178.93410222987063,0,0,8.48999977,0.8930003366409669,2,2.0,1,1,asphalt
387154947,4311903758,residential,0,107.98507313119644,0,0,8.579999925,0.1914314779261184,2,2.0,1,1,asphalt
387154947,3504542404,residential,0,55.3110767214777,0,0,8.275000095,0.1451879329591373,2,2.0,1,1,asphalt
387154950,387154918,tertiary,0,75.80211008468855,0,0,9.25,0.2944668453004748,2,2.0,1,1,asphalt
387154950,4309655467,residential,0,122.56861214796068,0,0,9.289999965,0.2956079803889005,2,2.0,1,1,asphalt
387154950,2374750064,residential,0,116.98612425911269,0,0,9.25,0.3995116145549352,2,2.0,1,1,asphalt
387154950,436840344,tertiary,0,111.87566594031296,0,0,9.40999985,0.4721806465878268,2,2.0,1,1,asphalt
387154951,2374750057,residential,0,41.620128819424046,0,0,9.575000285,0.2241620046054775,2,2.0,1,1,asphalt
