gu,osmid,x,y
서대문구,7624412370,126.9302072,37.5637149
서대문구,7706526741,126.956128,37.5711445
서대문구,7773276140,126.9328953,37.5610781
서대문구,7773276141,126.9329724,37.5610127
서대문구,7773276142,126.9333488,37.5607004
서대문구,7773276145,126.9328069,37.5613872
서대문구,7773276153,126.9331663,37.5612661
서대문구,7773276154,126.9331226,37.5612963
서대문구,7775404176,126.9196806,37.5699213
서대문구,7967031732,126.9515536,37.5615525
서대문구,7967031733,126.9518894,37.5610592
서대문구,8154128183,126.9603556,37.5581288
서대문구,8154743848,126.9338748,37.5638336
서대문구,8154743851,126.9336254,37.563573
서대문구,8191524443,126.9496143,37.590898
서대문구,8191524444,126.9496576,37.5912476
서대문구,8191524445,126.9495932,37.5912484
서대문구,8349978758,126.9505818,37.5788409
서대문구,8358503258,126.9348731,37.5774172
서대문구,8358503259,126.9350443,37.5773454
서대문구,8361477134,126.9490989,37.5884822
서대문구,8361477186,126.951017,37.5813168
서대문구,8361477213,126.9510502,37.5839039
서대문구,8361477214,126.9506302,37.5837379
서대문구,8361477284,126.9475304,37.5838681
서대문구,8361477285,126.9473568,37.5843737
서대문구,8374370434,126.9402724,37.59537
서대문구,8374405988,126.942029,37.5925369
서대문구,8374410179,126.9419862,37.5937308
서대문구,8374410181,126.9424789,37.5935503
서대문구,8374410182,126.9423108,37.5931581
서대문구,8374410187,126.9428012,37.5931137
서대문구,8374410191,126.9442349,37.5935022
서대문구,8374478586,126.9440694,37.5961956
서대문구,8374478587,126.9442125,37.5961939
서대문구,8374478588,126.9440385,37.5960994
서대문구,8374478589,126.9441877,37.5960986
서대문구,8374478591,126.9441423,37.5959187
서대문구,8374478592,126.9443225,37.5963456
서대문구,8374478593,126.9449097,37.5963369
서대문구,8374478596,126.945252,37.5964745
서대문구,8374478597,126.9455779,37.5964836
서대문구,8374478603,126.9452682,37.5948568
서대문구,8374478604,126.9452551,37.5961737
서대문구,8374478605,126.9455114,37.5961743
서대문구,8374478606,126.9452784,37.5960507
서대문구,8374478607,126.9455078,37.5960509
서대문구,8374478608,126.9452838,37.5958966
서대문구,8374478610,126.9455998,37.5962247
서대문구,8374478611,126.9452812,37.5957228
서대문구,8374478612,126.945115,37.59572
서대문구,8374478613,126.9452743,37.5952657
서대문구,8374478614,126.9455326,37.5952685
서대문구,8374478615,126.9452726,37.5951535
서대문구,8374498317,126.9456175,37.5954199
서대문구,8374498318,126.9456753,37.594686
서대문구,8374498320,126.9458318,37.5950133
서대문구,8374498321,126.945269,37.594788
서대문구,8374498322,126.9450688,37.5949668
서대문구,8374498323,126.9450647,37.5948085
서대문구,8374498326,126.9445876,37.5945029
서대문구,8374498329,126.9443965,37.5946544
서대문구,8374498331,126.9447173,37.59372
서대문구,8374498332,126.9443383,37.5951592
서대문구,8374498335,126.9442337,37.594946
서대문구,8374498336,126.9440709,37.5949376
서대문구,8374498337,126.9444531,37.594946
서대문구,8374498338,126.9442761,37.5956974
서대문구,8374498342,126.9437453,37.5950217
서대문구,8374498343,126.9439635,37.5955545
서대문구,8374498344,126.9441771,37.5955601
서대문구,8374498345,126.9439673,37.5953221
서대문구,8374498346,126.9441571,37.5953305
서대문구,8374498347,126.9439711,37.5950891
서대문구,8374498348,126.94417,37.5950834
서대문구,8374498349,126.9438621,37.5948254
서대문구,8374498350,126.9438586,37.5946403
서대문구,8374498352,126.9448182,37.5961253
서대문구,8374498353,126.9445606,37.5959837
서대문구,8374498354,126.9448304,37.5959997
서대문구,8374498355,126.9445538,37.5958226
서대문구,8374498357,126.9449849,37.5961285
서대문구,8374498358,126.9445453,37.5956166
서대문구,8374498359,126.9448426,37.5956164
서대문구,8374498360,126.944536,37.5953939
서대문구,8374498362,126.9449646,37.595655
서대문구,8374498365,126.9451462,37.5949867
서대문구,8374498366,126.9444239,37.5963441
서대문구,8374498367,126.9444198,37.5965054
서대문구,8374498368,126.9446394,37.5963409
서대문구,8374498369,126.9446446,37.5965572
서대문구,8374498370,126.945772,37.596308
서대문구,8374498371,126.9459009,37.5964266
서대문구,8374498372,126.9453768,37.5948353
서대문구,8374498375,126.9452776,37.5940283
서대문구,8374498376,126.945361,37.5942505
서대문구,8374498383,126.944867,37.5938898
서대문구,8374498384,126.9450459,37.5941088
서대문구,8374498385,126.945054,37.5939091
서대문구,8374530746,126.9448382,37.5972188
서대문구,8374530753,126.945223,37.5973543
서대문구,8374530754,126.9451377,37.5976155
서대문구,8374530768,126.9449536,37.5971597
서대문구,8374587593,126.9448005,37.5982177
서대문구,8374587597,126.9439949,37.5990248
서대문구,8374587602,126.9438481,37.599286
서대문구,8374587608,126.9436218,37.5995809
서대문구,8374587609,126.9437233,37.5992564
서대문구,8374587611,126.9439574,37.5989016
서대문구,8374599667,126.9443243,37.5990163
서대문구,8374599668,126.9442488,37.5989919
서대문구,8374634131,126.9360204,37.5897181
서대문구,8374634133,126.9365543,37.589846
서대문구,8382372901,126.9498468,37.5826286
서대문구,8382372902,126.9498895,37.5824782
서대문구,8382372903,126.9492117,37.5822829
서대문구,8382372907,126.9494089,37.5820241
서대문구,8382372908,126.9520093,37.5788563
서대문구,8382372910,126.952227,37.5788611
서대문구,8382372911,126.951811,37.5786487
서대문구,8382372912,126.9519312,37.5785901
서대문구,8382372913,126.9514647,37.5785874
서대문구,8382390815,126.9401222,37.5848114
서대문구,8382390816,126.9401366,37.5845585
서대문구,8382397995,126.9409448,37.5905134
서대문구,8382397996,126.9414731,37.5900131
서대문구,8382397997,126.9412083,37.5902427
서대문구,8382397999,126.9405415,37.5900737
서대문구,8382398000,126.940933,37.5900853
서대문구,8382398001,126.9408069,37.5902167
서대문구,8382398002,126.9414262,37.5900537
서대문구,8382398004,126.9406476,37.5897596
서대문구,8382398005,126.940881,37.5897356
서대문구,8382398006,126.9411537,37.5893641
서대문구,8382398008,126.9413272,37.5893613
서대문구,8382398009,126.9411714,37.5892211
서대문구,8382398011,126.9409272,37.589165
서대문구,8382398012,126.9415395,37.5887191
서대문구,8382402254,126.945715,37.5850213
서대문구,8382402255,126.9466908,37.5856939
서대문구,8382402261,126.9463127,37.5851482
서대문구,8382402309,126.9470106,37.5844517
서대문구,8382405220,126.94109,37.5874234
서대문구,8382405221,126.9412316,37.5874122
서대문구,8382405224,126.9416392,37.5879899
서대문구,8382405225,126.9416871,37.5880218
서대문구,8382405230,126.9415205,37.5885526
서대문구,8382405231,126.9417483,37.5882507
서대문구,8382405232,126.9412447,37.5891212
서대문구,8382405235,126.9414831,37.5887961
서대문구,8382417417,126.9401865,37.5845627
서대문구,8382455317,126.9517895,37.578446
서대문구,8382455318,126.9510819,37.5786973
서대문구,8382455321,126.9508313,37.5786999
서대문구,8382762364,126.9631081,37.5656322
서대문구,8382762365,126.9630421,37.5658891
서대문구,8382844637,126.9590996,37.5714986
서대문구,8382844647,126.9567372,37.5693673
서대문구,8382866555,126.9658225,37.5623684
서대문구,8382866556,126.96584,37.562274
서대문구,8385788481,126.9565201,37.5600751
서대문구,8385788483,126.9561064,37.5599654
서대문구,8385788484,126.9546071,37.5584767
서대문구,8385788485,126.9528253,37.5587633
서대문구,8385788487,126.9531503,37.5585167
서대문구,8385788488,126.9530174,37.5605277
서대문구,8385788489,126.9534141,37.5606177
서대문구,8385791616,126.9490482,37.5589321
서대문구,8385791619,126.9491698,37.5584107
서대문구,8474214596,126.917484,37.5746968
서대문구,8476379499,126.9167488,37.5685778
서대문구,8476379507,126.9166019,37.5687062
서대문구,8476443643,126.9226143,37.5736522
서대문구,8476456955,126.9185326,37.5700036
서대문구,8477446133,126.9366521,37.5821907
서대문구,8477772798,126.9458687,37.5570999
서대문구,8477772800,126.9462521,37.5568476
서대문구,8477974157,126.9207724,37.5772748
서대문구,8477974161,126.9203844,37.577784
서대문구,8478359170,126.9562404,37.5576272
서대문구,8478359173,126.9564306,37.5574752
서대문구,8479334375,126.9329782,37.5770525
서대문구,8479334376,126.9332883,37.57695
서대문구,8479334377,126.9334479,37.5770956
서대문구,8479334378,126.9331625,37.5771868
서대문구,8481393228,126.9429083,37.5591281
서대문구,8481728008,126.9511387,37.6059001
서대문구,8481728010,126.9509804,37.6058045
서대문구,8481728014,126.950216,37.6053349
서대문구,8481728015,126.9499323,37.6055405
서대문구,8481885402,126.9497509,37.6043533
서대문구,8481930483,126.9494343,37.6013971
서대문구,8481953116,126.9503024,37.6032417
서대문구,8481984341,126.9508658,37.596969
서대문구,8482004803,126.951436,37.5918468
서대문구,8482703424,126.9560074,37.5574766
서대문구,8482703428,126.9562538,37.5576853
서대문구,8484978108,126.956013,37.5967898
서대문구,8973872778,126.9433507,37.5602274
서대문구,8996158996,126.9401633,37.5840843
서대문구,9282422519,126.9270522,37.5587065
서대문구,9282595673,126.92779,37.5584313
서대문구,9282595679,126.9519655,37.557216
서대문구,9282595681,126.9509546,37.5571508
서대문구,9283051958,126.9319024,37.5568972
서대문구,9283051959,126.9332363,37.5564213
서대문구,9283051960,126.9340575,37.5561654
서대문구,9283051961,126.9352412,37.5557771
서대문구,9283051968,126.9364894,37.5553412
서대문구,9283051974,126.931942,37.5567733
서대문구,9283051988,126.9498192,37.5570776
서대문구,9283138043,126.9446778,37.5567643
서대문구,9283138045,126.9435403,37.556706
서대문구,9283138047,126.9429101,37.5566748
서대문구,9283138055,126.9388627,37.5558064
서대문구,9283138056,126.9399769,37.5561677
서대문구,9283138057,126.9410794,37.5565192
서대문구,9283138058,126.9422553,37.5566411
서대문구,9283138068,126.9378309,37.5554826
서대문구,9283138070,126.9380916,37.5555644
서대문구,9283138078,126.9359689,37.5555142
서대문구,9284853530,126.9619566,37.5594948
서대문구,9315470230,126.9307792,37.5594523
서대문구,9800448854,126.9641034,37.5620474
서대문구,9814056504,126.9635337,37.563431
서대문구,9814056505,126.9633739,37.5627441
서대문구,9853303583,126.9427936,37.5833581
서대문구,9853303585,126.9431185,37.5833295
서대문구,9853303592,126.9431419,37.5842436
서대문구,9853303593,126.9433693,37.5832517
서대문구,9853495161,126.9468311,37.5887767
서대문구,9853495162,126.9470672,37.5890258
서대문구,9853495163,126.9482779,37.5903211
서대문구,9853495164,126.9479439,37.5899722
서대문구,9944466192,126.9367767,37.5552729
서대문구,9965966236,126.9175386,37.5678738
서대문구,10278755799,126.9259639,37.5828873
서대문구,10278755810,126.9256246,37.5828252
서대문구,10572566352,126.9252468,37.5857368
서대문구,10572586359,126.9238688,37.5861935
서대문구,10572586388,126.9240123,37.5856922
서대문구,10572586397,126.9245776,37.5858067
서대문구,10572586398,126.9245924,37.5859949
서대문구,10618414541,126.9265745,37.5858456
서대문구,10618414546,126.9271223,37.5852116
서대문구,10618414547,126.9273229,37.5850268
서대문구,10629426080,126.9242707,37.587026
서대문구,10632462397,126.9238633,37.5860061
서대문구,10632462398,126.926001,37.586174
서대문구,10632462400,126.9258293,37.5864014
서대문구,10632462401,126.925824,37.586259
서대문구,10632462403,126.9253919,37.5862909
서대문구,10632480405,126.9251791,37.5863063
서대문구,10648984738,126.925278,37.5862142
서대문구,10648984739,126.9252919,37.5863828
서대문구,10648984758,126.9238816,37.5863492
서대문구,10649050256,126.9238766,37.5867043
서대문구,10675983978,126.9229288,37.5744867
서대문구,10675983979,126.9232393,37.5746577
서대문구,10676068115,126.9247451,37.5769453
서대문구,10676068116,126.9252167,37.577215
서대문구,10676104467,126.9244071,37.5730776
서대문구,10676167516,126.9234551,37.5714719
서대문구,10676167554,126.9232024,37.571478
서대문구,10676167557,126.923472,37.571599
서대문구,10676225502,126.9256379,37.5741233
서대문구,10676225504,126.9258796,37.5738707
서대문구,10676239357,126.9246858,37.5735661
서대문구,10726078219,126.9127986,37.5702288
서대문구,10770934378,126.910984,37.5813646
서대문구,10770934379,126.9113393,37.5818449
서대문구,10770955343,126.9082341,37.5795019
서대문구,10770955344,126.9086403,37.5798646
서대문구,10784761077,126.9360189,37.5802444
서대문구,10933410143,126.9590146,37.562314
서대문구,10951188749,126.9485108,37.5687489
서대문구,10951188766,126.9466717,37.5668728
서대문구,10951188777,126.9461924,37.5657324
서대문구,10951188778,126.9459333,37.5658352
서대문구,10951251125,126.94316,37.5628956
서대문구,10951405262,126.9446084,37.5636052
서대문구,10951405277,126.9447541,37.5638546
서대문구,10951405280,126.9443186,37.5636058
서대문구,10974501406,126.9662897,37.5652295
서대문구,10974501488,126.9662118,37.5661783
서대문구,10974501500,126.9650321,37.567266
서대문구,10974501690,126.9651921,37.5643517
서대문구,10974501691,126.9654909,37.5644384
서대문구,10974501699,126.9653087,37.5641692
서대문구,10974501901,126.9656305,37.5667777
서대문구,10974501902,126.9648612,37.5663354
서대문구,10974501903,126.9650892,37.5664686
서대문구,10974501909,126.9645597,37.5671983
서대문구,10977420291,126.9402228,37.5602436
서대문구,10977420344,126.9411065,37.5606441
서대문구,10977420351,126.9408848,37.5606988
서대문구,10977420639,126.9325214,37.5601952
서대문구,11252372794,126.939293,37.5963716
서대문구,11252372797,126.9398377,37.5957356
서대문구,11252372803,126.9411084,37.5939277
서대문구,11252372806,126.9413202,37.5920691
서대문구,11252372808,126.9415877,37.5915254
서대문구,11252372820,126.9392005,37.5964799
서대문구,11252372824,126.9399342,37.5955992
서대문구,11252413047,126.9386379,37.5974407
서대문구,11252413080,126.9411421,37.591831
서대문구,11252413096,126.941991,37.5909052
서대문구,11252413101,126.9450523,37.5881906
서대문구,11252413104,126.946502,37.5868379
서대문구,11252413107,126.9482978,37.5850615
서대문구,11252413109,126.942307,37.5918062
서대문구,11252413134,126.9401702,37.5907388
서대문구,11252413137,126.9414419,37.5913609
서대문구,11252413145,126.9416441,37.5914365
서대문구,11252413153,126.9438802,37.5921754
서대문구,11252413169,126.9464808,37.5941592
서대문구,11252413174,126.9409913,37.5911418
서대문구,11252413177,126.9407994,37.5911685
서대문구,11252413205,126.9497797,37.5835465
서대문구,11252413208,126.9480552,37.5853309
서대문구,11252413209,126.9482214,37.5851567
서대문구,11252413215,126.9438986,37.588907
서대문구,11252413219,126.947059,37.5862819
서대문구,11252413220,126.945296,37.5878173
서대문구,11252413223,126.9485969,37.5845958
서대문구,11252413226,126.9499366,37.5833232
서대문구,11252413227,126.9499993,37.5832266
서대문구,11252413228,126.950243,37.5827409
서대문구,11252413238,126.9608244,37.5716333
서대문구,11252413240,126.9601214,37.5722934
서대문구,11252413250,126.9653123,37.5671271
서대문구,11252413260,126.9683201,37.5637674
서대문구,11252413279,126.9686359,37.5633044
서대문구,11257338560,126.9509013,37.5813854
서대문구,11257338596,126.9561882,37.5759101
서대문구,11257338599,126.9567319,37.5753847
서대문구,11257338959,126.9638756,37.5687587
서대문구,11270582722,126.9668473,37.5645718
서대문구,11270582726,126.9669664,37.5634478
서대문구,11296428335,126.9650236,37.5674786
서대문구,11296428336,126.9617404,37.5708181
서대문구,11296428345,126.9639636,37.5686108
서대문구,11296428353,126.9585201,37.5739171
서대문구,11296428354,126.9586205,37.5737786
서대문구,11296428357,126.9563161,37.5757367
서대문구,11296428361,126.952205,37.5802185
서대문구,11296428362,126.9523608,37.5800287
서대문구,11296428364,126.9504843,37.5821582
서대문구,11296428367,126.9504661,37.582282
서대문구,11296481670,126.9487545,37.5845559
서대문구,11296481671,126.9487378,37.5845069
서대문구,11296481673,126.9481515,37.5851049
서대문구,11296481674,126.9463255,37.5869709
서대문구,11296481677,126.9471979,37.5859923
서대문구,11296481678,126.9467327,37.5860776
서대문구,11296481681,126.9471034,37.5860827
서대문구,11296481682,126.9447825,37.5883578
서대문구,11296481683,126.9447114,37.5884354
서대문구,11296481685,126.9434673,37.5892911
서대문구,11296481686,126.9410346,37.5941257
서대문구,11296481691,126.9388598,37.597507
서대문구,11296481694,126.9387382,37.5975495
서대문구,11296481695,126.9386973,37.597536
서대문구,11665462705,126.9300937,37.576134
서대문구,11665462706,126.929726,37.5766828
서대문구,11729570656,126.9521894,37.5830277
서대문구,11941978995,126.916535,37.5684004
서대문구,11941978996,126.9163273,37.5685036
서대문구,11942015605,126.9084353,37.5724388
서대문구,11942035571,126.9060581,37.5743335
서대문구,11942035573,126.9057648,37.5745805
서대문구,11942035574,126.9054702,37.5748594
서대문구,11942035577,126.9053189,37.5750189
서대문구,11942035581,126.9034194,37.5767416
서대문구,11942035582,126.9028129,37.5772671
서대문구,11944763965,126.9255967,37.56624
서대문구,11944763967,126.9239253,37.5664264
서대문구,11944763968,126.9236015,37.5664476
서대문구,11944775169,126.9226909,37.5665231
서대문구,11944775170,126.9218069,37.5666626
서대문구,11944775171,126.9217866,37.5665842
서대문구,12101407178,126.9425769,37.5588938
서대문구,12234342169,126.9640014,37.5620833
서대문구,12234342185,126.9619954,37.5594424
서대문구,12234342189,126.9639584,37.5620985
서대문구,12234346934,126.9651348,37.5674191
서대문구,12234346935,126.9638815,37.5687494
서대문구,12234346940,126.9601779,37.5723246
서대문구,12234346941,126.9603447,37.572151
서대문구,12234346942,126.9616625,37.5708925
서대문구,12234346951,126.9569157,37.5752744
서대문구,12234346959,126.95098,37.5813066
서대문구,12234346960,126.9521939,37.5802294
서대문구,12234346963,126.9500762,37.5829152
서대문구,12234346964,126.9501677,37.5827186
서대문구,12234346967,126.950953,37.5812992
서대문구,12234346968,126.9511051,37.5811327
서대문구,12234346969,126.9496432,37.5836723
서대문구,12234346972,126.9502111,37.5827315
서대문구,12234346973,126.9482324,37.5850101
서대문구,12234346974,126.948638,37.5846238
서대문구,12234346975,126.9486677,37.584644
서대문구,12234346976,126.9482681,37.5850381
서대문구,12234346981,126.9470295,37.5862633
서대문구,12234346982,126.9452308,37.5878824
서대문구,12234346986,126.946984,37.5862345
서대문구,12234346987,126.9473855,37.5858469
서대문구,12234347006,126.9436964,37.5891412
서대문구,12234347007,126.9406924,37.5945923
서대문구,12528799109,126.93209,37.5644522
서대문구,12528799111,126.9319519,37.5643061
서대문구,12528799112,126.9315166,37.5648864
서대문구,12528799113,126.9320318,37.5647324
서대문구,12528799114,126.9315492,37.5650364
서대문구,12528799115,126.9321013,37.5648823
서대문구,12528799116,126.9325192,37.5649181
서대문구,12528809232,126.9327305,37.5649092
서대문구,12528809233,126.9329418,37.5648516
서대문구,12528809335,126.932488,37.563753
서대문구,12528809336,126.9325287,37.5635788
서대문구,12528809406,126.9325908,37.5639054
서대문구,12528809812,126.9343473,37.56633
서대문구,12528889020,126.9311435,37.5647167
서대문구,12528889021,126.9312577,37.5652291
서대문구,12528889022,126.9310698,37.5652486
서대문구,12528889023,126.9310358,37.564999
서대문구,12528889201,126.932897,37.563105
서대문구,12528916350,126.9346352,37.5684183
서대문구,12528916496,126.9351356,37.5693479
서대문구,12528916521,126.9330567,37.5695517
서대문구,12528916522,126.933475,37.5693585
서대문구,12533392354,126.9302853,37.5652059
서대문구,12533392355,126.9304947,37.5654886
서대문구,12533449039,126.9335728,37.5702019
서대문구,12533449042,126.9337115,37.5703781
서대문구,12533458847,126.9370695,37.5794384
서대문구,12533489596,126.9363609,37.5758485
서대문구,12533489600,126.9363119,37.5751915
서대문구,12533489604,126.9355799,37.5750898
서대문구,12533489609,126.9366151,37.5766119
서대문구,12533489613,126.9363618,37.5755716
서대문구,12533489614,126.936264,37.5756835
서대문구,12533522021,126.9364875,37.5787795
서대문구,12533522022,126.9364585,37.57865
서대문구,12533522044,126.9343243,37.5768165
서대문구,12533522049,126.9342802,37.5767346
서대문구,12533522050,126.9343121,37.5767232
서대문구,12533522055,126.934952,37.5764302
서대문구,12536844481,126.9291335,37.5659018
서대문구,12536844482,126.9289743,37.5657048
서대문구,12536844483,126.9288086,37.5657749
서대문구,12536844484,126.9291633,37.5656219
서대문구,12537161532,126.9313215,37.5679812
서대문구,12537161533,126.931289,37.5679486
서대문구,12537416758,126.9339183,37.5638256
서대문구,12538986785,126.9371718,37.5782099
서대문구,12538986786,126.9373095,37.5789846
서대문구,12557505797,126.9404168,37.5599082
서대문구,12587045332,126.946425,37.5675773
서대문구,12587045401,126.9468963,37.567821
서대문구,13015543029,126.9346236,37.5569552
서대문구,13055808840,126.954548,37.5634769
서대문구,13055808841,126.9541932,37.5631474
서대문구,13055808842,126.9551932,37.5629249
서대문구,13055810042,126.949796,37.5575722
서대문구,13055810043,126.9509201,37.5576274
은평구,307924211,126.926285,37.6213875
은평구,307924222,126.9224374,37.6203
은평구,307924223,126.924398,37.6214211
은평구,307924224,126.9245244,37.6212658
은평구,307924229,126.9331597,37.6177787
은평구,307924231,126.9336742,37.6180759
은평구,307931315,126.9386108,37.6423559
은평구,352994306,126.9111565,37.6104919
은평구,352994528,126.9158887,37.6189408
은평구,352994529,126.9161307,37.6201772
은평구,352994667,126.9127853,37.6206333
은평구,352994671,126.9114123,37.6225467
은평구,352994767,126.9116641,37.6226416
은평구,352994770,126.912508,37.6217532
은평구,352994772,126.9139437,37.6213267
은평구,353193674,126.9217541,37.6109795
은평구,353193675,126.9217782,37.6119322
은평구,353193678,126.9224224,37.614451
은평구,353193679,126.9222533,37.6149244
은평구,353193681,126.9205336,37.6169693
은평구,353193888,126.9194323,37.6200884
은평구,353193929,126.9164719,37.6286325
은평구,353193934,126.9192223,37.6246089
은평구,353193935,126.9191059,37.6233784
은평구,353193936,126.9189655,37.6221791
은평구,353193937,126.919119,37.6214031
은평구,353194161,126.9136379,37.6010186
은평구,353194170,126.9126636,37.6096408
은평구,353194173,126.9139503,37.6128773
은평구,353194179,126.9174045,37.6183063
은평구,353194204,126.9118707,37.6113697
은평구,353194285,126.9104445,37.618514
은평구,353194290,126.9162001,37.6148467
은평구,353194291,126.9177713,37.6142017
은평구,353194304,126.910728,37.6156618
은평구,353194305,126.9116883,37.615296
은평구,353194378,126.9193428,37.6259144
은평구,353194380,126.9178689,37.6246457
은평구,353194381,126.9177855,37.6234041
은평구,353194384,126.9176947,37.6216178
은평구,353194399,126.9114004,37.6267195
은평구,353194400,126.9122903,37.6266892
은평구,353194404,126.9154096,37.6251673
은평구,353194407,126.9164162,37.6243451
은평구,353194408,126.9170079,37.6234608
은평구,353194433,126.9165167,37.6209234
은평구,353194435,126.9177507,37.6207779
은평구,353194436,126.9192037,37.6209844
은평구,353194443,126.9198257,37.6194356
은평구,353194452,126.9166337,37.6146622
은평구,353194455,126.9186937,37.6177557
은평구,353194538,126.9249859,37.6150568
은평구,353194574,126.9197669,37.6140467
은평구,353194575,126.9200946,37.6140466
은평구,353195076,126.9309841,37.6145723
은평구,353195079,126.931262,37.6163134
은평구,353195149,126.9319473,37.618162
은평구,353195249,126.9319501,37.612434
은평구,356265537,126.9323475,37.6223053
은평구,356265539,126.9337184,37.6227044
은평구,356265541,126.9344148,37.6226808
은평구,356265545,126.936063,37.6230087
은평구,356265595,126.9317062,37.6224152
은평구,356265775,126.9263291,37.6189823
은평구,356265778,126.9254877,37.6193479
은평구,356265790,126.9246784,37.6189122
은평구,356265929,126.9244597,37.6199925
은평구,356266006,126.9287469,37.6204617
은평구,357938663,126.9431637,37.6408501
은평구,414683392,126.9156862,37.5990591
은평구,414683404,126.915409,37.6058587
은평구,414686051,126.9172194,37.5900063
은평구,414686089,126.9101128,37.598033
은평구,414686095,126.9223681,37.600477
은평구,414686099,126.9271465,37.6014833
은평구,414686117,126.9105225,37.6054988
은평구,414686130,126.9313127,37.6088364
은평구,414687711,126.9116328,37.6137238
은평구,436393673,126.9115418,37.5856674
은평구,436393685,126.9128376,37.5877179
은평구,436393741,126.91539,37.60799
은평구,436393765,126.9168895,37.6103175
은평구,436393814,126.9199575,37.6210903
은평구,436393823,126.9198077,37.6233478
은평구,436393825,126.9198771,37.6245883
은평구,436776296,126.90734,37.60491
은평구,436776298,126.90791,37.60506
은평구,436776301,126.90948,37.6054
은평구,436776302,126.90976,37.60544
은평구,436776303,126.9101845,37.6054754
은평구,436810154,126.92277,37.58567
은평구,436810192,126.9096793,37.5960661
은평구,436810541,126.9102031,37.5990368
은평구,436810544,126.9102787,37.6004701
은평구,436810546,126.9103387,37.601992
은평구,436810550,126.9104823,37.6048677
은평구,436810570,126.91086,37.60825
은평구,436810572,126.91097,37.60912
은평구,436810573,126.9110885,37.6100173
은평구,436810669,126.9198102,37.6268637
은평구,436810671,126.9199636,37.6268975
은평구,436839039,126.9149398,37.5889973
은평구,436845028,126.9242438,37.5971009
은평구,436845029,126.9252838,37.5982209
은평구,436845034,126.9270318,37.6006465
은평구,436849310,126.9318766,37.6120965
은평구,436849314,126.9329756,37.6157736
은평구,436849320,126.9330995,37.6181887
은평구,436849329,126.93118,37.62254
은평구,436849346,126.9059228,37.5803974
은평구,436849377,126.9054843,37.5823683
은평구,436849378,126.9063608,37.5833173
은평구,436849379,126.9073789,37.5844173
은평구,436849380,126.9080307,37.5851196
은평구,436849381,126.9082366,37.58526
은평구,436849383,126.909357,37.5857184
은평구,436849384,126.9099334,37.5859545
은평구,436849385,126.9103344,37.5861973
은평구,436849386,126.9104792,37.5863451
은평구,436849387,126.9112718,37.5872966
은평구,436849390,126.912547,37.5887908
은평구,436854170,126.9229316,37.6063442
은평구,436854182,126.9183357,37.6105466
은평구,436854196,126.9099424,37.6144118
은평구,436854199,126.90858,37.61548
은평구,436854200,126.90777,37.61612
은평구,436854204,126.90667,37.61723
은평구,436857321,126.899672,37.5795258
은평구,436857328,126.8943331,37.5827517
은평구,436857342,126.8871031,37.5870422
은평구,436862027,126.9113112,37.6055481
은평구,436862028,126.91204,37.60561
은평구,436862030,126.9136733,37.6057411
은평구,436862033,126.91672,37.60595
은평구,436862040,126.91891,37.60668
은평구,436862044,126.91969,37.60762
은평구,436862050,126.92151,37.6099
은평구,436862060,126.92238,37.61162
은평구,436862065,126.92359,37.61269
은평구,436862068,126.9260636,37.6147632
은평구,436862217,126.92858,37.62468
은평구,436862266,126.939061,37.6386004
은평구,436862401,126.93133,37.62232
은평구,436862858,126.92688,37.60301
은평구,436862872,126.9324893,37.6075702
은평구,436863965,126.913939,37.5886958
은평구,436863973,126.9107963,37.5892501
은평구,436863977,126.9093197,37.5903568
은평구,436867695,126.92796,37.60156
은평구,436867696,126.9284028,37.6015367
은평구,436867699,126.93011,37.60137
은평구,436867702,126.93341,37.60104
은평구,436867704,126.935759,37.6008778
은평구,436867708,126.8994079,37.5853676
은평구,436867711,126.9052523,37.59085
은평구,436867716,126.9064792,37.5921711
은평구,436867900,126.9180869,37.5938635
은평구,436867902,126.9183608,37.5948935
은평구,436867920,126.9219922,37.5999511
은평구,436867927,126.9225767,37.6056474
은평구,436867937,126.9230184,37.5929321
은평구,436867938,126.9223504,37.5932202
은평구,436873808,126.9211543,37.6028542
은평구,436873822,126.9243214,37.607658
은평구,436873826,126.9259975,37.6085136
은평구,436873827,126.926352,37.6087742
은평구,436873829,126.927178,37.6090796
은평구,436873831,126.9279134,37.6087993
은평구,436877321,126.9347967,37.6039943
은평구,436877328,126.9332,37.60682
은평구,436877345,126.9252959,37.6152832
은평구,436943855,126.9215319,37.643078
은평구,437007224,126.9286623,37.6212297
은평구,439650103,126.9455399,37.6506206
은평구,439650117,126.9493493,37.6551084
은평구,439650216,126.9395401,37.6532256
은평구,445329900,126.9329652,37.6159647
은평구,448305113,126.9113528,37.611804
은평구,449448788,126.9188349,37.6164307
은평구,449448820,126.9175733,37.6169009
은평구,449448824,126.9189731,37.6189747
은평구,449448860,126.9181341,37.6153575
은평구,449448862,126.916131,37.6162178
은평구,449449055,126.9312304,37.610686
은평구,449449056,126.9317532,37.6109734
은평구,449449069,126.9318579,37.609943
은평구,449449459,126.9228846,37.6171207
은평구,457819071,126.9300404,37.6111982
은평구,457819073,126.9306942,37.6103974
은평구,457819074,126.9313282,37.6096714
은평구,1000121012,126.9334555,37.6233918
은평구,1104187221,126.9139981,37.5926492
은평구,1104187222,126.9130347,37.5886986
은평구,1104187224,126.9103298,37.584534
은평구,1133534458,126.8954209,37.5821373
